ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_PIGXX
ENSRNOG00000023593	OG_09331	HQ_07728	Upf2	RATNO	5	1to1	1to1	ENSSSCG00000011117	HQ_07728	UPF2	PIGXX	5	1to1	1to1	97.4016	97.3249	100.0	93.11	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000048114	OG_07430	HQ_05844	Echdc3	RATNO	5	1to1	1to1	ENSSSCG00000011119	HQ_05844	ECHDC3	PIGXX	5	1to1	1to1	82.3789	62.3333	100.0	94.62	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000017644	OG_16046	HQ_14456	Usp6nl	RATNO	4	1to1	1to1	ENSSSCG00000011120	HQ_14456	USP6NL	PIGXX	4	1to1	1to1	78.2767	76.8772	100.0	26.41	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000023661	OG_01129	HQ_01113	Celf2	RATNO	5	multi_copy	1to1	ENSSSCG00000011121	HQ_01113		PIGXX	5	multi_copy	1to1	90.8759	92.0518	100.0	17.28	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSRNOG00000019336	OG_04823	HQ_03263	Gata3	RATNO	5	1to1	1to1	ENSSSCG00000011125	HQ_03263	GATA3	PIGXX	5	1to1	1to1	96.6216	96.6216	100.0	3.74	1.0	0.5	0.5	1	1
ENSRNOG00000019223	OG_10995	HQ_09314	Taf3	RATNO	5	1to1	1to1	ENSSSCG00000011127	HQ_09314	TAF3	PIGXX	5	1to1	1to1	83.871	83.871	100.0	85.28	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000001066	OG_09355	HQ_07753	Itih2	RATNO	5	1to1	1to1	ENSSSCG00000011128	HQ_07753	ITIH2	PIGXX	5	1to1	1to1	79.74	77.4737	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000049614	OG_06335	HQ_04781	AABR07028488.1	RATNO	5	1to1	1to1	ENSSSCG00000011129	HQ_04781	ITIH5	PIGXX	5	1to1	1to1	75.7415	75.0262	100.0	83.38	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000019057	OG_02909	HQ_01347	Prkcq	RATNO	5	1to1	1to1	ENSSSCG00000011131	HQ_01347	PRKCQ	PIGXX	5	1to1	1to1	93.4844	93.3522	100.0	100.0	1.0	0.5	0.5	1	1
ENSRNOG00000018911	OG_11819	HQ_10113	Pfkfb3	RATNO	5	1to1	1to1	ENSSSCG00000011133	HQ_10113	PFKFB3	PIGXX	5	1to1	1to1	96.9582	91.8919	100.0	22.01	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000018767	OG_07427	HQ_05841	Rbm17	RATNO	5	1to1	1to1	ENSSSCG00000011134	HQ_05841	RBM17	PIGXX	5	1to1	1to1	98.7531	97.7778	100.0	41.38	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000018011	OG_04878	HQ_03321	Tasor2	RATNO	5	1to1	1to1	ENSSSCG00000011136	HQ_03321	TASOR2	PIGXX	5	1to1	1to1	42.9696	48.0705	100.0	0.0	0.0	0.25	0.25	1	1
ENSRNOG00000018091	OG_02779	HQ_01216	Gdi2	RATNO	5	1to1	1to1	ENSSSCG00000011137	HQ_01216	GDI2	PIGXX	5	1to1	1to1	90.1261	96.4045	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000017967	OG_13951	HQ_12125	Asb13	RATNO	5	1to1	1to1	ENSSSCG00000011145	HQ_12125	ASB13	PIGXX	5	1to1	1to1	74.9245	89.2086	100.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000038331	OG_00274	HQ_17309	Akr1c1	RATNO	3	multi_copy	multi_copy	ENSSSCG00000011147	HQ_16121		PIGXX	3	multi_copy	multi_copy	73.0407	72.1362	50.0	0.0	0.0	0.6666666666666666	0.0	2	1
ENSRNOG00000017672	OG_00274	HQ_16121	Akr1c14	RATNO	3	multi_copy	multi_copy	ENSSSCG00000011147	HQ_16121		PIGXX	3	multi_copy	multi_copy	72.1003	71.4286	50.0	0.0	0.0	0.3333333333333333	0.2857142857142857	1	2
ENSRNOG00000029844	OG_00274	HQ_18724	Akr1c2	RATNO	3	multi_copy	1to1	ENSSSCG00000011147	HQ_16121		PIGXX	3	multi_copy	multi_copy	68.652	65.5689	50.0	0.0	0.0	0.25	0.0	2	3
ENSRNOG00000038361	OG_00274	HQ_SNG_013189	RGD1564865	RATNO	3	multi_copy	singleton	ENSSSCG00000011147	HQ_16121		PIGXX	3	multi_copy	multi_copy	63.9498	62.3853	25.0	0.0	0.0	1.0	0.0	1	4
ENSRNOG00000017531	OG_00274	HQ_18725	Akr1c3	RATNO	3	multi_copy	1to1	ENSSSCG00000011147	HQ_16121		PIGXX	3	multi_copy	multi_copy	67.3981	66.5635	25.0	0.0	0.0	0.4	0.2857142857142857	1	5
ENSRNOG00000016511	OG_01298	HQ_03314	Pitrm1	RATNO	5	multi_copy	1to1	ENSSSCG00000011157	HQ_03314	PITRM1	PIGXX	5	multi_copy	1to1	71.5079	74.686	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000017163	OG_01141	HQ_01387	Pfkp	RATNO	5	multi_copy	1to1	ENSSSCG00000011158	HQ_01387	PFKP	PIGXX	5	multi_copy	1to1	79.7605	84.5178	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000030775	OG_13497	HQ_15436	Adarb2	RATNO	5	1to1	1to1	ENSSSCG00000011160	HQ_15436	ADARB2	PIGXX	5	1to1	1to1	72.0677	79.8928	100.0	69.12	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000015888	OG_04867	HQ_SNG_011971	Larp4b	RATNO	5	1to1	singleton	ENSSSCG00000011162	HQ_SNG_017489		PIGXX	5	1to1	singleton	52.4701	40.9463	100.0	0.0	0.0	1.0	0.5	1	1
ENSRNOG00000015288	OG_09311	HQ_07705	Dip2c	RATNO	5	1to1	1to1	ENSSSCG00000011163	HQ_07705	DIP2C	PIGXX	5	1to1	1to1	97.349	97.9529	75.0	85.84	1.0	0.5	0.5	1	1
ENSRNOG00000014670	OG_02432	HQ_00873	Zmynd11	RATNO	5	1to1	1to1	ENSSSCG00000011166	HQ_00873	ZMYND11	PIGXX	5	1to1	1to1	95.624	89.6657	50.0	0.0	0.0	0.125	0.125	1	1
ENSRNOG00000018886	OG_09925	HQ_08300	Prxl2c	RATNO	5	1to1	1to1	ENSSSCG00000011169	HQ_08300	PRXL2C	PIGXX	5	1to1	1to1	85.2381	79.2035	50.0	0.0	0.0	0.42857142857142855	0.25	1	1
ENSRNOG00000018566	OG_15893	HQ_SNG_012063	Ctsl	RATNO	4	1to1	singleton	ENSSSCG00000011171	HQ_16433	CTSV	PIGXX	4	1to1	1to1	69.1617	71.2963	50.0	0.0	0.0	0.2727272727272727	0.16666666666666666	1	1
ENSRNOG00000003562	OG_08597	HQ_06999	Susd4	RATNO	5	1to1	1to1	ENSSSCG00000011176	HQ_06999	SUSD4	PIGXX	5	1to1	1to1	79.1304	74.2857	75.0	15.28	1.0	0.4	0.2727272727272727	1	1
ENSRNOG00000026577	OG_13945	HQ_12120	Cpne4	RATNO	5	1to1	1to1	ENSSSCG00000011178	HQ_12120	CPNE4	PIGXX	5	1to1	1to1	98.9565	98.9565	0.0	7.38	0.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000012650	OG_05524	HQ_03977	Mrpl3	RATNO	5	1to1	1to1	ENSSSCG00000011179	HQ_03977	MRPL3	PIGXX	5	1to1	1to1	72.6817	83.3333	50.0	0.0	0.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000042432	OG_05523	HQ_03976	Nek11	RATNO	5	1to1	1to1	ENSSSCG00000011181	HQ_03976	NEK11	PIGXX	5	1to1	1to1	70.3884	69.378	100.0	6.94	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000013059	OG_02556	HQ_00997	Aste1	RATNO	5	1to1	1to1	ENSSSCG00000011182	HQ_00997	ASTE1	PIGXX	5	1to1	1to1	73.8552	76.6871	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000013305	OG_02444	HQ_00885	Atp2c1	RATNO	5	1to1	1to1	ENSSSCG00000011183	HQ_00885	ATP2C1	PIGXX	5	1to1	1to1	93.7829	93.3893	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000010663	OG_12121	HQ_10403	Col6a5	RATNO	5	1to1	1to1	ENSSSCG00000011186	HQ_10403	COL6A5	PIGXX	5	1to1	1to1	70.9884	62.9602	50.0	19.53	0.0	0.2	0.2	1	1
ENSRNOG00000019630	OG_07084	HQ_05500	Hacl1	RATNO	5	1to1	1to1	ENSSSCG00000011192	HQ_05500	HACL1	PIGXX	5	1to1	1to1	79.6667	79.6667	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000019656	OG_11711	HQ_10009	Btd	RATNO	5	1to1	1to1	ENSSSCG00000011193	HQ_10009	BTD	PIGXX	5	1to1	1to1	74.3446	74.2056	100.0	27.17	1.0	1.0	1.0	1	1
ENSRNOG00000019697	OG_14616	HQ_12744	Ankrd28	RATNO	5	1to1	1to1	ENSSSCG00000011194	HQ_12744	ANKRD28	PIGXX	5	1to1	1to1	94.5995	97.0452	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000019718	OG_07089	HQ_05505	Galnt15	RATNO	5	1to1	1to1	ENSSSCG00000011195	HQ_05505	GALNT15	PIGXX	5	1to1	1to1	75.1181	70.7715	75.0	0.0	1.0	0.42857142857142855	0.25	1	1
ENSRNOG00000019760	OG_09640	HQ_18736	Oxnad1	RATNO	5	1to1	1to1	ENSSSCG00000011197	HQ_16516	OXNAD1	PIGXX	5	1to1	1to1	81.877	75.7485	50.0	0.0	0.0	0.2222222222222222	0.1	1	1
ENSRNOG00000011321	OG_07087	HQ_05503	Rftn1	RATNO	5	1to1	1to1	ENSSSCG00000011198	HQ_05503	RFTN1	PIGXX	5	1to1	1to1	63.4276	64.8014	25.0	9.04	0.0	0.18181818181818182	0.18181818181818182	1	1
ENSRNOG00000010637	OG_07085	HQ_05501	Tbc1d5	RATNO	5	1to1	1to1	ENSSSCG00000011199	HQ_05501	TBC1D5	PIGXX	5	1to1	1to1	84.9557	81.2576	50.0	23.41	0.0	0.2727272727272727	0.25	1	1
ENSRNOG00000012942	OG_13110	HQ_11338	Satb1	RATNO	5	1to1	1to1	ENSSSCG00000011201	HQ_11338	SATB1	PIGXX	5	1to1	1to1	93.7417	88.4422	100.0	0.0	1.0	0.21428571428571427	0.21428571428571427	1	1
ENSRNOG00000058626	OG_13276	HQ_11495	Kcnh8	RATNO	5	1to1	1to1	ENSSSCG00000011204	HQ_11495	KCNH8	PIGXX	5	1to1	1to1	92.2313	92.5657	100.0	45.7	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000012618	OG_10555	HQ_08879	Efhb	RATNO	5	1to1	1to1	ENSSSCG00000011205	HQ_08879	EFHB	PIGXX	5	1to1	1to1	66.5529	61.8393	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000022499	OG_06914	HQ_SNG_012216	Sgo1	RATNO	5	1to1	singleton	ENSSSCG00000011207	HQ_14052	SGO1	PIGXX	5	1to1	1to1	53.1191	54.4574	50.0	0.0	0.0	0.36363636363636365	0.23076923076923078	1	1
ENSRNOG00000014661	OG_16076	HQ_SNG_011942	Zfp385d	RATNO	4	1to1	singleton	ENSSSCG00000011208	HQ_16500	ZNF385D	PIGXX	4	1to1	1to1	89.1139	85.8537	50.0	55.78	0.0	0.14285714285714285	0.06666666666666667	1	1
ENSRNOG00000024061	OG_03259	HQ_01697	Rarb	RATNO	5	1to1	1to1	ENSSSCG00000011212	HQ_01697	RARB	PIGXX	5	1to1	1to1	88.3408	86.5934	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000048795	OG_03260	HQ_01698	Top2b	RATNO	5	1to1	1to1	ENSSSCG00000011213	HQ_01698	TOP2B	PIGXX	5	1to1	1to1	95.539	95.539	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000006143	OG_09297	HQ_07690	Ngly1	RATNO	5	1to1	1to1	ENSSSCG00000011214	HQ_07690	NGLY1	PIGXX	5	1to1	1to1	77.6163	82.0276	100.0	95.08	1.0	0.625	0.625	1	1
ENSRNOG00000005993	OG_09298	HQ_07691	Oxsm	RATNO	5	1to1	1to1	ENSSSCG00000011215	HQ_07691	OXSM	PIGXX	5	1to1	1to1	85.2174	85.9649	100.0	85.05	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000005857	OG_12860	HQ_11101	Lrrc3b	RATNO	5	1to1	1to1	ENSSSCG00000011216	HQ_11101	LRRC3B	PIGXX	5	1to1	1to1	99.6139	99.6139	100.0	100.0	1.0	0.5	0.5	1	1
ENSRNOG00000005883	OG_10532	HQ_08855	Nek10	RATNO	5	1to1	1to1	ENSSSCG00000011217	HQ_08855	NEK10	PIGXX	5	1to1	1to1	81.1828	88.3041	75.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000005957	OG_02552	HQ_00993	Slc4a7	RATNO	5	1to1	1to1	ENSSSCG00000011218	HQ_00993	SLC4A7	PIGXX	5	1to1	1to1	92.1537	92.2276	50.0	0.0	0.0	0.14285714285714285	0.14285714285714285	1	1
ENSRNOG00000013265	OG_10540	HQ_08864	Tgfbr2	RATNO	5	1to1	1to1	ENSSSCG00000011226	HQ_08864	TGFBR2	PIGXX	5	1to1	1to1	77.7778	82.7703	100.0	28.71	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000011922	OG_10546	HQ_08870	Stt3b	RATNO	5	1to1	1to1	ENSSSCG00000011229	HQ_08870	STT3B	PIGXX	5	1to1	1to1	97.697	97.8155	100.0	42.9	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000011435	OG_08733	HQ_07140	Osbpl10	RATNO	5	1to1	1to1	ENSSSCG00000011230	HQ_07140	OSBPL10	PIGXX	5	1to1	1to1	89.384	89.0339	100.0	30.67	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000010434	OG_01560	HQ_00398	Dync1li1	RATNO	5	multi_copy	multi_copy	ENSSSCG00000011233	HQ_00398	DYNC1LI1	PIGXX	5	multi_copy	multi_copy	93.8931	94.0727	100.0	83.89	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSRNOG00000067317	OG_09534	HQ_07920	Cmtm7	RATNO	5	1to1	1to1	ENSSSCG00000011234	HQ_07920	CMTM7	PIGXX	5	1to1	1to1	62.5	52.7638	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000009729	OG_09536	HQ_07922	Ubp1	RATNO	5	1to1	1to1	ENSSSCG00000011235	HQ_07922	UBP1	PIGXX	5	1to1	1to1	79.91	84.7377	100.0	37.25	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000009161	OG_10550	HQ_08874	Clasp2	RATNO	5	1to1	1to1	ENSSSCG00000011236	HQ_08874	CLASP2	PIGXX	5	1to1	1to1	93.4641	93.5252	100.0	59.69	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSRNOG00000008919	OG_12156	HQ_10437	Arpp21	RATNO	5	1to1	1to1	ENSSSCG00000011238	HQ_10437	ARPP21	PIGXX	5	1to1	1to1	85.213	80.6643	75.0	81.88	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSRNOG00000021091	OG_11436	HQ_09747	Trank1	RATNO	5	1to1	1to1	ENSSSCG00000011239	HQ_09747	TRANK1	PIGXX	5	1to1	1to1	77.2294	75.6838	75.0	0.0	1.0	0.2727272727272727	0.25	1	1
ENSRNOG00000033026	OG_10588	HQ_08913	Dclk3	RATNO	5	1to1	1to1	ENSSSCG00000011241	HQ_08913	DCLK3	PIGXX	5	1to1	1to1	63.245	71.0037	50.0	0.0	0.0	0.3333333333333333	0.3	1	1
ENSRNOG00000043167	OG_08738	HQ_07145	Itga9	RATNO	5	1to1	1to1	ENSSSCG00000011245	HQ_07145	ITGA9	PIGXX	5	1to1	1to1	90.0483	89.9614	50.0	72.5	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000011446	OG_07668	HQ_06086	Vill	RATNO	5	1to1	1to1	ENSSSCG00000011246	HQ_06086	VILL	PIGXX	5	1to1	1to1	69.7892	69.3023	100.0	51.85	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000032085	OG_02304	HQ_00749	Dlec1	RATNO	5	1to1	1to1	ENSSSCG00000011249	HQ_00749	DLEC1	PIGXX	5	1to1	1to1	64.9328	63.8873	75.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000067803	OG_00756	HQ_01254	Acaa1b	RATNO	5	multi_copy	1to1	ENSSSCG00000011250	HQ_01254	ACAA1	PIGXX	5	multi_copy	1to1	84.2593	85.8491	50.0	0.0	0.0	0.5	0.5	1	1
ENSRNOG00000032908	OG_00756	HQ_18865	Acaa1a	RATNO	5	multi_copy	1to1	ENSSSCG00000011250	HQ_01254	ACAA1	PIGXX	5	multi_copy	1to1	84.2593	83.871	50.0	0.0	0.0	0.2222222222222222	0.1	1	2
ENSRNOG00000013634	OG_12148	HQ_10429	Myd88	RATNO	5	1to1	1to1	ENSSSCG00000011251	HQ_10429	MYD88	PIGXX	5	1to1	1to1	70.8978	77.3649	75.0	0.0	1.0	0.375	0.2222222222222222	1	1
ENSRNOG00000013136	OG_19618	HQ_19626	Oxsr1	RATNO	2	1to1	1to1	ENSSSCG00000011253	HQ_19626		PIGXX	2	1to1	1to1	91.3934	84.4697	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSRNOG00000014168	OG_03756	HQ_02196	Xylb	RATNO	5	1to1	1to1	ENSSSCG00000011254	HQ_02196	XYLB	PIGXX	5	1to1	1to1	86.194	86.194	50.0	43.34	0.0	0.5	0.5	1	1
ENSRNOG00000042259	OG_08739	HQ_07146	Slc22a14	RATNO	5	1to1	1to1	ENSSSCG00000011255	HQ_07146	SLC22A14	PIGXX	5	1to1	1to1	51.5823	51.746	50.0	0.0	0.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000056476	OG_00963	HQ_00229	Slc22a13	RATNO	5	multi_copy	multi_copy	ENSSSCG00000011256	HQ_00229	SLC22A13	PIGXX	5	multi_copy	multi_copy	70.6204	68.8612	75.0	20.55	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000042660	OG_00963	HQ_00229	ENSRNOG00000042660	RATNO	5	multi_copy	multi_copy	ENSSSCG00000011256	HQ_00229	SLC22A13	PIGXX	5	multi_copy	multi_copy	68.9781	66.7845	75.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	2
ENSRNOG00000014477	OG_05529	HQ_03982	Acvr2b	RATNO	5	1to1	1to1	ENSSSCG00000011257	HQ_03982	ACVR2B	PIGXX	5	1to1	1to1	94.8473	92.7239	50.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000014801	OG_09819	HQ_08198	Exog	RATNO	5	1to1	1to1	ENSSSCG00000011258	HQ_08198	EXOG	PIGXX	5	1to1	1to1	65.2838	81.25	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000015049	OG_13269	HQ_11489	Scn5a	RATNO	5	1to1	1to1	ENSSSCG00000011259	HQ_11489	SCN5A	PIGXX	5	1to1	1to1	94.106	94.0594	100.0	25.3	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000032473	OG_13444	HQ_11652	Scn10a	RATNO	5	1to1	1to1	ENSSSCG00000011260	HQ_11652	SCN10A	PIGXX	5	1to1	1to1	80.7555	80.8793	100.0	79.22	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000016942	OG_05530	HQ_03983	Wdr48	RATNO	5	1to1	1to1	ENSSSCG00000011261	HQ_03983	WDR48	PIGXX	5	1to1	1to1	85.1351	89.6159	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000034089	OG_11437	HQ_09748	Ttc21a	RATNO	5	1to1	1to1	ENSSSCG00000011263	HQ_09748	TTC21A	PIGXX	5	1to1	1to1	81.7255	79.2999	100.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000033433	OG_08737	HQ_07143	Csrnp1	RATNO	5	1to1	1to1	ENSSSCG00000011264	HQ_07143	CSRNP1	PIGXX	5	1to1	1to1	70.5782	63.9445	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000018797	OG_11743	HQ_10038	Myrip	RATNO	5	1to1	1to1	ENSSSCG00000011269	HQ_10038	MYRIP	PIGXX	5	1to1	1to1	78.6215	78.6215	75.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000018848	OG_05537	HQ_03990	Eif1b	RATNO	5	1to1	1to1	ENSSSCG00000011270	HQ_03990	EIF1B	PIGXX	5	1to1	1to1	81.4159	58.2278	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000019007	OG_00304	HQ_12022	Rpl14	RATNO	5	multi_copy	1to1	ENSSSCG00000011272	HQ_12022		PIGXX	5	multi_copy	1to1	86.8545	70.8812	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000032160	OG_00304	HQ_SNG_012867	AABR07014996.1	RATNO	5	multi_copy	singleton	ENSSSCG00000011272	HQ_12022		PIGXX	5	multi_copy	1to1	79.3427	81.25	0.0	0.0	0.0	0.08333333333333333	0.0	2	2
ENSRNOG00000069856	OG_00304	HQ_SNG_016648	ENSRNOG00000069856	RATNO	5	multi_copy	singleton	ENSSSCG00000011272	HQ_12022		PIGXX	5	multi_copy	1to1	70.892	74.7525	0.0	0.0	0.0	0.07692307692307693	0.0	2	3
ENSRNOG00000011155	OG_00304	HQ_SNG_011845	AABR07072207.1	RATNO	5	multi_copy	singleton	ENSSSCG00000011272	HQ_12022		PIGXX	5	multi_copy	1to1	52.1127	76.0274	0.0	0.0	0.0	0.06666666666666667	0.0	2	4
ENSRNOG00000031061	OG_00304	HQ_SNG_012757	ENSRNOG00000031061	RATNO	5	multi_copy	singleton	ENSSSCG00000011272	HQ_12022		PIGXX	5	multi_copy	1to1	79.8122	48.0226	0.0	0.0	0.0	0.05555555555555555	0.0	2	5
ENSRNOG00000054172	OG_11439	HQ_09750	Ctnnb1	RATNO	5	1to1	1to1	ENSSSCG00000011274	HQ_09750	CTNNB1	PIGXX	5	1to1	1to1	95.4601	99.6159	75.0	70.23	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000019321	OG_13652	HQ_SNG_012087	Cck	RATNO	5	1to1	singleton	ENSSSCG00000011277	HQ_16906	CCK	PIGXX	5	1to1	1to1	46.4912	41.7323	75.0	0.0	0.0	0.6666666666666666	0.25	1	1
ENSRNOG00000019262	OG_13116	HQ_11344	Trak1	RATNO	5	1to1	1to1	ENSSSCG00000011278	HQ_11344	TRAK1	PIGXX	5	1to1	1to1	93.4827	94.8347	75.0	45.02	1.0	0.5	0.125	1	1
ENSRNOG00000019350	OG_09824	HQ_SNG_012088	Lyzl4	RATNO	5	1to1	singleton	ENSSSCG00000011279	HQ_14572	LYZL4	PIGXX	5	1to1	1to1	72.4138	42.8571	100.0	0.0	0.0	0.5555555555555556	0.2727272727272727	1	1
ENSRNOG00000047457	OG_05540	HQ_03993	AABR07071765.1	RATNO	5	1to1	1to1	ENSSSCG00000011280	HQ_03993	VIPR1	PIGXX	5	1to1	1to1	82.9694	82.7887	100.0	0.0	1.0	0.75	0.4	1	1
ENSRNOG00000049128	OG_05545	HQ_03997	Nktr	RATNO	5	1to1	1to1	ENSSSCG00000011284	HQ_03997	NKTR	PIGXX	5	1to1	1to1	76.0246	74.0519	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000019390	OG_09830	HQ_08206	Klhl40	RATNO	5	1to1	1to1	ENSSSCG00000011286	HQ_08206	KLHL40	PIGXX	5	1to1	1to1	92.6164	92.9147	100.0	100.0	1.0	0.75	0.75	1	1
ENSRNOG00000019404	OG_02343	HQ_00787	Hhatl	RATNO	5	1to1	1to1	ENSSSCG00000011287	HQ_00787	HHATL	PIGXX	5	1to1	1to1	87.037	86.0806	100.0	100.0	1.0	1.0	1.0	1	1
ENSRNOG00000019428	OG_01893	HQ_11217	Higd1a	RATNO	5	multi_copy	1to1	ENSSSCG00000011290	HQ_11217	HIGD1A	PIGXX	5	multi_copy	1to1	90.3226	90.3226	75.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000003008	OG_01893	HQ_SNG_011616	AABR07039338.1	RATNO	5	multi_copy	singleton	ENSSSCG00000011290	HQ_11217	HIGD1A	PIGXX	5	multi_copy	1to1	84.9462	84.9462	0.0	0.0	0.0	0.07142857142857142	0.0	1	2
ENSRNOG00000019492	OG_08734	HQ_07141	Pomgnt2	RATNO	5	1to1	1to1	ENSSSCG00000011293	HQ_07141	POMGNT2	PIGXX	5	1to1	1to1	90.1961	87.2414	0.0	0.0	0.0	0.7142857142857143	0.5	1	1
ENSRNOG00000025676	OG_08736	HQ_14381	Gask1a	RATNO	5	1to1	1to1	ENSSSCG00000011294	HQ_SNG_017492		PIGXX	5	1to1	singleton	79.3651	41.806	50.0	0.0	0.0	0.8571428571428571	0.625	1	1
ENSRNOG00000004050	OG_10608	HQ_08932	Snrk	RATNO	5	1to1	1to1	ENSSSCG00000011295	HQ_08932	SNRK	PIGXX	5	1to1	1to1	89.309	91.8231	75.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSRNOG00000000219	OG_10172	HQ_08527	Ano10	RATNO	5	1to1	1to1	ENSSSCG00000011296	HQ_08527	ANO10	PIGXX	5	1to1	1to1	83.9609	84.5506	50.0	16.92	0.0	0.8	0.8	1	1
ENSRNOG00000000221	OG_02369	HQ_00813	Abhd5	RATNO	5	1to1	1to1	ENSSSCG00000011297	HQ_00813	ABHD5	PIGXX	5	1to1	1to1	88.0952	85.0575	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000004743	OG_10618	HQ_08942	Cdcp1	RATNO	5	1to1	1to1	ENSSSCG00000011298	HQ_08942	CDCP1	PIGXX	5	1to1	1to1	75.537	76.0817	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000004540	OG_10619	HQ_08943	Clec3b	RATNO	5	1to1	1to1	ENSSSCG00000011299	HQ_08943	CLEC3B	PIGXX	5	1to1	1to1	78.2178	78.2178	100.0	80.81	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000060337	OG_03227	HQ_01665	Exosc7	RATNO	5	1to1	1to1	ENSSSCG00000011300	HQ_01665	EXOSC7	PIGXX	5	1to1	1to1	68.5714	72.0721	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
