ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_PIGXX
ENSG00000152454	OG_00025	HQ_17823	ZNF256	HUMAN	5	multi_copy	1to1	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	11	13
ENSG00000171574	OG_00025	HQ_16694	ZNF584	HUMAN	5	multi_copy	1to1	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	10	14
ENSG00000180884	OG_00025	HQ_16821	ZNF792	HUMAN	5	multi_copy	1to1	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	9	15
ENSG00000196724	OG_00025	HQ_SNG_000429	ZNF418	HUMAN	5	multi_copy	singleton	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	11	16
ENSG00000213762	OG_00025	HQ_18348	ZNF134	HUMAN	5	multi_copy	1to1	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	9	17
ENSG00000152475	OG_00025	HQ_SNG_000140	ZNF837	HUMAN	5	multi_copy	singleton	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	10	18
ENSG00000188785	OG_00025	HQ_18179	ZNF548	HUMAN	5	multi_copy	1to1	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	10	19
ENSG00000269343	OG_00025	HQ_SNG_001176	ZNF587B	HUMAN	5	multi_copy	singleton	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	9	20
ENSG00000131845	OG_00025	HQ_16401	ZNF304	HUMAN	5	multi_copy	1to1	ENSSSCG00000003986	HQ_SNG_017226		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	9	21
ENSG00000179909	OG_00025	HQ_18046	ZNF154	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	70.0229	61.5694	25.0	4.32	0.0	0.2222222222222222	0.0	1	1
ENSG00000105136	OG_00025	HQ_17654	ZNF419	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	5	2
ENSG00000171469	OG_00025	HQ_SNG_000234	ZNF561	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	5	3
ENSG00000197128	OG_00025	HQ_18219	ZNF772	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	6	4
ENSG00000198464	OG_00025	HQ_18248	ZNF480	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	5	5
ENSG00000083828	OG_00025	HQ_SNG_000017	ZNF586	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	5	6
ENSG00000121406	OG_00025	HQ_17705	ZNF549	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	8	7
ENSG00000152439	OG_00025	HQ_16503	ZNF773	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	8	8
ENSG00000167554	OG_00025	HQ_SNG_000194	ZNF610	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	5	9
ENSG00000171466	OG_00025	HQ_SNG_000233	ZNF562	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	5	10
ENSG00000178935	OG_00025	HQ_SNG_000287	ZNF552	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	5	11
ENSG00000188227	OG_00025	HQ_16926	ZNF793	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	6	12
ENSG00000152454	OG_00025	HQ_17823	ZNF256	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	7	13
ENSG00000171574	OG_00025	HQ_16694	ZNF584	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	6	14
ENSG00000180884	OG_00025	HQ_16821	ZNF792	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	6	15
ENSG00000196724	OG_00025	HQ_SNG_000429	ZNF418	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	7	16
ENSG00000213762	OG_00025	HQ_18348	ZNF134	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	5	17
ENSG00000152475	OG_00025	HQ_SNG_000140	ZNF837	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	6	18
ENSG00000188785	OG_00025	HQ_18179	ZNF548	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	7	19
ENSG00000269343	OG_00025	HQ_SNG_001176	ZNF587B	HUMAN	5	multi_copy	singleton	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	5	20
ENSG00000131845	OG_00025	HQ_16401	ZNF304	HUMAN	5	multi_copy	1to1	ENSSSCG00000003989	HQ_SNG_017228		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	5	21
ENSG00000166704	OG_11202	HQ_09520	ZNF606	HUMAN	5	1to1	1to1	ENSSSCG00000003995	HQ_09520	ZNF606	PIGXX	5	1to1	1to1	91.0354	90.5779	50.0	100.0	1.0	0.25	0.2222222222222222	1	1
ENSG00000171606	OG_00957	HQ_16695	ZNF274	HUMAN	5	multi_copy	1to1	ENSSSCG00000003998	HQ_16695		PIGXX	5	multi_copy	1to1	56.049	63.4315	100.0	98.62	1.0	0.25	0.25	1	1
ENSG00000121410	OG_01401	HQ_17706	A1BG	HUMAN	5	multi_copy	1to1	ENSSSCG00000004001	HQ_SNG_017230		PIGXX	5	multi_copy	singleton	62.2222	44.4444	100.0	100.0	0.0	0.25	0.0	1	1
ENSG00000083845	OG_01172	HQ_01898	RPS5	HUMAN	5	multi_copy	1to1	ENSSSCG00000004002	HQ_01898	RPS5	PIGXX	5	multi_copy	1to1	100.0	85.0	100.0	92.9	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000171574	OG_00025	HQ_16694	ZNF584	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	71.734	73.301	100.0	98.59	1.0	0.25	0.25	1	1
ENSG00000152475	OG_00025	HQ_SNG_000140	ZNF837	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.1	1	2
ENSG00000105136	OG_00025	HQ_17654	ZNF419	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	10	3
ENSG00000171469	OG_00025	HQ_SNG_000234	ZNF561	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	10	4
ENSG00000197128	OG_00025	HQ_18219	ZNF772	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	10	5
ENSG00000198464	OG_00025	HQ_18248	ZNF480	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	10	6
ENSG00000083828	OG_00025	HQ_SNG_000017	ZNF586	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.125	0.0	10	7
ENSG00000121406	OG_00025	HQ_17705	ZNF549	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.125	0.0	11	8
ENSG00000152439	OG_00025	HQ_16503	ZNF773	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.125	0.0	11	9
ENSG00000167554	OG_00025	HQ_SNG_000194	ZNF610	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.125	0.0	10	10
ENSG00000171466	OG_00025	HQ_SNG_000233	ZNF562	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.125	0.0	10	11
ENSG00000178935	OG_00025	HQ_SNG_000287	ZNF552	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.125	0.0	10	12
ENSG00000188227	OG_00025	HQ_16926	ZNF793	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.125	0.0	11	13
ENSG00000152454	OG_00025	HQ_17823	ZNF256	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	12	14
ENSG00000180884	OG_00025	HQ_16821	ZNF792	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	10	15
ENSG00000196724	OG_00025	HQ_SNG_000429	ZNF418	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	12	16
ENSG00000213762	OG_00025	HQ_18348	ZNF134	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	10	17
ENSG00000188785	OG_00025	HQ_18179	ZNF548	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	11	18
ENSG00000269343	OG_00025	HQ_SNG_001176	ZNF587B	HUMAN	5	multi_copy	singleton	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	10	19
ENSG00000131845	OG_00025	HQ_16401	ZNF304	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	10	20
ENSG00000179909	OG_00025	HQ_18046	ZNF154	HUMAN	5	multi_copy	1to1	ENSSSCG00000004004	HQ_16694	ZNF584	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	12	21
ENSG00000184465	OG_13335	HQ_11553	WDR27	HUMAN	5	1to1	1to1	ENSSSCG00000004008	HQ_11553	WDR27	PIGXX	5	1to1	1to1	51.3966	62.8415	100.0	97.05	1.0	0.5	0.5	1	1
ENSG00000184786	OG_00995	HQ_00243	DYNLT2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000004009	HQ_00243	DYNLT2	PIGXX	5	multi_copy	multi_copy	88.3838	90.2062	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000130023	OG_00852	HQ_05352	ERMARD	HUMAN	5	multi_copy	1to1	ENSSSCG00000004010	HQ_05352	ERMARD	PIGXX	5	multi_copy	1to1	69.174	73.8583	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000186340	OG_13565	HQ_11769	THBS2	HUMAN	5	1to1	1to1	ENSSSCG00000004012	HQ_11769	THBS2	PIGXX	5	1to1	1to1	89.2491	89.0213	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000112562	OG_05339	HQ_03792	SMOC2	HUMAN	5	1to1	1to1	ENSSSCG00000004013	HQ_03792	SMOC2	PIGXX	5	1to1	1to1	90.1345	81.7073	100.0	97.08	1.0	0.6	0.6	1	1
ENSG00000125337	OG_17536	HQ_SNG_000066	KIF25	HUMAN	3	1to1	singleton	ENSSSCG00000004016	HQ_SNG_017231		PIGXX	3	1to1	singleton	52.3438	45.4751	75.0	91.99	0.0	0.6	0.3333333333333333	1	1
ENSG00000153303	OG_17618	HQ_16511	FRMD1	HUMAN	3	1to1	1to1	ENSSSCG00000004017	HQ_16511	FRMD1	PIGXX	3	1to1	1to1	52.6412	58.8595	100.0	88.64	1.0	0.5	0.5	1	1
ENSG00000130396	OG_06966	HQ_05392	AFDN	HUMAN	5	1to1	1to1	ENSSSCG00000004018	HQ_05392	AFDN	PIGXX	5	1to1	1to1	86.6193	87.3829	75.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000198818	OG_02010	HQ_00536	SFT2D1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000004020	HQ_00536	SFT2D1	PIGXX	5	multi_copy	multi_copy	90.566	90.566	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000071242	OG_03075	HQ_01511	RPS6KA2	HUMAN	5	1to1	1to1	ENSSSCG00000004022	HQ_01511	RPS6KA2	PIGXX	5	1to1	1to1	91.9509	89.0357	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000213066	OG_14641	HQ_12765	CEP43	HUMAN	5	1to1	1to1	ENSSSCG00000004023	HQ_12765	CEP43	PIGXX	5	1to1	1to1	85.7143	85.7143	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000026297	OG_00750	HQ_00950	RNASET2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000004024	HQ_SNG_017232		PIGXX	5	multi_copy	singleton	59.7656	42.1488	100.0	97.9	0.0	0.3333333333333333	0.0	1	1
ENSG00000112541	OG_05336	HQ_03789	PDE10A	HUMAN	5	1to1	1to1	ENSSSCG00000004027	HQ_03789	PDE10A	PIGXX	5	1to1	1to1	93.6493	92.4228	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000112531	OG_05335	HQ_03788	QKI	HUMAN	5	1to1	1to1	ENSSSCG00000004029	HQ_03788	QKI	PIGXX	5	1to1	1to1	90.0293	94.7531	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000185345	OG_13448	HQ_11656	PRKN	HUMAN	5	1to1	1to1	ENSSSCG00000004032	HQ_11656	PRKN	PIGXX	5	1to1	1to1	84.7312	85.4664	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000026652	OG_02510	HQ_13373	AGPAT4	HUMAN	5	1to1	1to1	ENSSSCG00000004033	HQ_13373	AGPAT4	PIGXX	5	1to1	1to1	91.5344	91.5344	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000085511	OG_03497	HQ_01935	MAP3K4	HUMAN	5	1to1	1to1	ENSSSCG00000004037	HQ_01935	MAP3K4	PIGXX	5	1to1	1to1	91.107	91.3911	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000122194	OG_00832	HQ_04689	PLG	HUMAN	5	multi_copy	1to1	ENSSSCG00000004038	HQ_04689		PIGXX	5	multi_copy	1to1	80.4938	79.902	0.0	100.0	1.0	0.4	0.4	1	1
ENSG00000183281	OG_00832	HQ_SNG_000320	PLGLB1	HUMAN	5	multi_copy	singleton	ENSSSCG00000004038	HQ_04689		PIGXX	5	multi_copy	1to1	73.9583	8.70098	0.0	69.89	0.0	0.1111111111111111	0.0	1	2
ENSG00000125551	OG_00832	HQ_SNG_000069	PLGLB2	HUMAN	5	multi_copy	singleton	ENSSSCG00000004038	HQ_04689		PIGXX	5	multi_copy	1to1	73.9583	8.70098	0.0	69.49	0.0	0.1111111111111111	0.0	1	3
ENSG00000146477	OG_08932	HQ_07337	SLC22A3	HUMAN	5	1to1	1to1	ENSSSCG00000004039	HQ_07337	SLC22A3	PIGXX	5	1to1	1to1	93.1655	92.8315	75.0	100.0	1.0	0.8	0.8	1	1
ENSG00000112499	OG_05331	HQ_03784	SLC22A2	HUMAN	5	1to1	1to1	ENSSSCG00000004040	HQ_03784	SLC22A2	PIGXX	5	1to1	1to1	84.8649	85.0181	75.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000175003	OG_12391	HQ_10664	SLC22A1	HUMAN	5	1to1	1to1	ENSSSCG00000004041	HQ_10664	SLC22A1	PIGXX	5	1to1	1to1	77.9783	77.8378	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000197081	OG_14059	HQ_12223	IGF2R	HUMAN	5	1to1	1to1	ENSSSCG00000004044	HQ_12223	IGF2R	PIGXX	5	1to1	1to1	82.216	82.3151	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000146453	OG_08928	HQ_07333	PNLDC1	HUMAN	5	1to1	1to1	ENSSSCG00000004046	HQ_07333	PNLDC1	PIGXX	5	1to1	1to1	87.5706	87.5706	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000112110	OG_01326	HQ_00335	MRPL18	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000004047	HQ_00335	MRPL18	PIGXX	5	multi_copy	multi_copy	86.1111	86.1111	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000120438	OG_01399	HQ_00357	TCP1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000004048	HQ_00357	TCP1	PIGXX	5	multi_copy	multi_copy	97.6619	97.1377	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000120437	OG_00466	HQ_00196	ACAT2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000004049	HQ_00196	ACAT2	PIGXX	5	multi_copy	multi_copy	85.6423	76.0626	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000146457	OG_08929	HQ_07334	WTAP	HUMAN	5	1to1	1to1	ENSSSCG00000004050	HQ_07334	WTAP	PIGXX	5	1to1	1to1	89.899	56.3291	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000164694	OG_10823	HQ_09145	FNDC1	HUMAN	5	1to1	1to1	ENSSSCG00000004052	HQ_09145	FNDC1	PIGXX	5	1to1	1to1	70.3273	72.3913	100.0	99.33	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000164691	OG_01708	HQ_09143	TAGAP	HUMAN	5	multi_copy	1to1	ENSSSCG00000004053	HQ_09143	TAGAP	PIGXX	5	multi_copy	1to1	65.8003	68.7143	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000130363	OG_01452	HQ_05387	RSPH3	HUMAN	5	multi_copy	1to1	ENSSSCG00000004055	HQ_05387	RSPH3	PIGXX	5	multi_copy	1to1	73.2057	73.3813	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000164674	OG_10817	HQ_09139	SYTL3	HUMAN	5	1to1	1to1	ENSSSCG00000004057	HQ_09139	SYTL3	PIGXX	5	1to1	1to1	82.1311	82.1311	100.0	100.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSG00000092820	OG_03742	HQ_02182	EZR	HUMAN	5	1to1	1to1	ENSSSCG00000004058	HQ_02182	EZR	PIGXX	5	1to1	1to1	75.4266	80.2178	100.0	98.83	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSG00000049618	OG_02684	HQ_01125	ARID1B	HUMAN	5	1to1	1to1	ENSSSCG00000004064	HQ_01125	ARID1B	PIGXX	5	1to1	1to1	94.4351	94.1968	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000146426	OG_08926	HQ_07331	TIAM2	HUMAN	5	1to1	1to1	ENSSSCG00000004065	HQ_07331	TIAM2	PIGXX	5	1to1	1to1	54.321	90.0585	75.0	90.46	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000074771	OG_03182	HQ_01617	NOX3	HUMAN	5	1to1	1to1	ENSSSCG00000004068	HQ_01617	NOX3	PIGXX	5	1to1	1to1	83.8028	83.8028	75.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000213079	OG_14642	HQ_12766	SCAF8	HUMAN	5	1to1	1to1	ENSSSCG00000004070	HQ_12766	SCAF8	PIGXX	5	1to1	1to1	95.2006	96.3376	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000153721	OG_09542	HQ_07927	CNKSR3	HUMAN	5	1to1	1to1	ENSSSCG00000004071	HQ_07927	CNKSR3	PIGXX	5	1to1	1to1	94.2342	94.2342	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000112038	OG_05270	HQ_03725	OPRM1	HUMAN	5	1to1	1to1	ENSSSCG00000004074	HQ_03725	OPRM1	PIGXX	5	1to1	1to1	92.5	88.5167	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000091844	OG_03716	HQ_02153	RGS17	HUMAN	5	1to1	1to1	ENSSSCG00000004075	HQ_02153	RGS17	PIGXX	5	1to1	1to1	96.6667	96.6667	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000112031	OG_05268	HQ_03723	MTRF1L	HUMAN	5	1to1	1to1	ENSSSCG00000004076	HQ_03723	MTRF1L	PIGXX	5	1to1	1to1	86.8421	86.8421	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000112029	OG_05267	HQ_03722	FBXO5	HUMAN	5	1to1	1to1	ENSSSCG00000004077	HQ_03722	FBXO5	PIGXX	5	1to1	1to1	76.0626	76.9231	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000146469	OG_08931	HQ_07336	VIP	HUMAN	5	1to1	1to1	ENSSSCG00000004078	HQ_07336	VIP	PIGXX	5	1to1	1to1	82.3529	83.8323	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000131018	OG_01457	HQ_14097	SYNE1	HUMAN	5	multi_copy	1to1	ENSSSCG00000004081	HQ_SNG_017234		PIGXX	5	multi_copy	singleton	22.7805	89.8655	100.0	73.39	0.0	0.25	0.0	1	1
ENSG00000131018	OG_01457	HQ_14097	SYNE1	HUMAN	5	multi_copy	1to1	ENSSSCG00000004082	HQ_SNG_017235		PIGXX	5	multi_copy	singleton	29.942	92.4211	100.0	74.61	0.0	0.16666666666666666	0.0	2	1
ENSG00000120262	OG_06074	HQ_04530	CCDC170	HUMAN	5	1to1	1to1	ENSSSCG00000004087	HQ_04530	CCDC170	PIGXX	5	1to1	1to1	81.2587	80.5825	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000146476	OG_01573	HQ_00403	ARMT1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000004088	HQ_00403	ARMT1	PIGXX	5	multi_copy	multi_copy	84.3537	83.9729	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000155906	OG_09722	HQ_08102	RMND1	HUMAN	5	1to1	1to1	ENSSSCG00000004089	HQ_08102	RMND1	PIGXX	5	1to1	1to1	84.8552	85.2349	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000181472	OG_13007	HQ_11242	ZBTB2	HUMAN	5	1to1	1to1	ENSSSCG00000004090	HQ_11242	ZBTB2	PIGXX	5	1to1	1to1	96.1089	96.1089	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000120254	OG_06072	HQ_04529	MTHFD1L	HUMAN	5	1to1	1to1	ENSSSCG00000004092	HQ_04529	MTHFD1L	PIGXX	5	1to1	1to1	88.3436	88.9804	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000009765	OG_02329	HQ_00774	IYD	HUMAN	5	1to1	1to1	ENSSSCG00000004093	HQ_00774	IYD	PIGXX	5	1to1	1to1	86.8512	86.8512	50.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000198729	OG_14293	HQ_15669	PPP1R14C	HUMAN	5	1to1	1to1	ENSSSCG00000004094	HQ_15669	PPP1R14C	PIGXX	5	1to1	1to1	92.7273	92.7273	75.0	100.0	1.0	0.3333333333333333	0.16666666666666666	1	1
ENSG00000164520	OG_00255	HQ_16594	RAET1E	HUMAN	4	multi_copy	multi_copy	ENSSSCG00000004096	HQ_SNG_017236		PIGXX	4	multi_copy	singleton	42.5856	44.0945	25.0	0.0	0.0	0.42857142857142855	0.07692307692307693	4	1
