ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_MACFA
ENSRNOG00000022772	OG_08102	HQ_06513	Prickle1	RATNO	5	1to1	1to1	ENSMFAG00000023175	HQ_06513	PRICKLE1	MACFA	5	1to1	1to1	93.6221	87.5141	75.0	92.48	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000037853	OG_05940	HQ_04395	Rarres1	RATNO	5	1to1	1to1	ENSMFAG00000023184	HQ_04395	RARRES1	MACFA	5	1to1	1to1	71.1268	69.1781	100.0	0.0	1.0	0.75	0.5555555555555556	1	1
ENSRNOG00000023318	OG_12260	HQ_10533	Tigd3	RATNO	5	1to1	1to1	ENSMFAG00000023252	HQ_10533	TIGD3	MACFA	5	1to1	1to1	82.766	82.5902	100.0	0.0	1.0	0.5	0.2857142857142857	1	1
ENSRNOG00000032729	OG_00389	HQ_14147	Bex2	RATNO	5	multi_copy	1to1	ENSMFAG00000023283	HQ_14147	BEX1	MACFA	5	multi_copy	1to1	77.5194	78.125	50.0	0.0	0.0	0.4166666666666667	0.2857142857142857	1	1
ENSRNOG00000033844	OG_00389	HQ_05710	Bex1	RATNO	5	multi_copy	1to1	ENSMFAG00000023283	HQ_14147	BEX1	MACFA	5	multi_copy	1to1	67.9688	67.9688	0.0	0.0	0.0	0.15384615384615385	0.07142857142857142	2	2
ENSRNOG00000032780	OG_01754	HQ_00451	Mrpl58	RATNO	5	multi_copy	multi_copy	ENSMFAG00000023313	HQ_00451		MACFA	5	multi_copy	multi_copy	62.6459	78.1553	100.0	0.0	1.0	0.75	0.5555555555555556	1	1
ENSRNOG00000054006	OG_16091	HQ_SNG_013874	Spaca7	RATNO	4	1to1	singleton	ENSMFAG00000023319	HQ_17826	SPACA7	MACFA	4	1to1	1to1	42.2619	35.6784	100.0	0.0	0.0	0.3333333333333333	0.14285714285714285	1	1
ENSRNOG00000051047	OG_01073	HQ_SNG_013725	AABR07039218.2	RATNO	3	multi_copy	singleton	ENSMFAG00000023352	HQ_SNG_002004		MACFA	3	multi_copy	singleton	89.1026	89.1026	0.0	0.0	0.0	0.07142857142857142	0.0	2	1
ENSRNOG00000004426	OG_01073	HQ_17282	Rps27a	RATNO	3	multi_copy	1to1	ENSMFAG00000023352	HQ_SNG_002004		MACFA	3	multi_copy	singleton	94.8718	94.8718	0.0	0.0	0.0	0.0625	0.0	2	2
ENSRNOG00000020492	OG_01073	HQ_SNG_012122	Rps27a-ps28	RATNO	3	multi_copy	singleton	ENSMFAG00000023352	HQ_SNG_002004		MACFA	3	multi_copy	singleton	88.6667	85.2564	0.0	0.0	0.0	0.0625	0.0	2	3
ENSRNOG00000034246	OG_01073	HQ_SNG_013057	Rps27a-ps1	RATNO	3	multi_copy	singleton	ENSMFAG00000023352	HQ_SNG_002004		MACFA	3	multi_copy	singleton	94.8718	94.8718	0.0	0.0	0.0	0.05555555555555555	0.0	2	4
ENSRNOG00000030443	OG_06370	HQ_04814	Rab9	RATNO	5	1to1	1to1	ENSMFAG00000023380	HQ_04814	RAB9A	MACFA	5	1to1	1to1	95.5224	95.5224	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000006093	OG_10430	HQ_08756	LRRTM1	RATNO	5	1to1	1to1	ENSMFAG00000023385	HQ_08756	LRRTM1	MACFA	5	1to1	1to1	75.717	79.0419	75.0	100.0	1.0	0.3	0.16666666666666666	1	1
ENSRNOG00000005990	OG_13919	HQ_12095	Wdsub1	RATNO	5	1to1	1to1	ENSMFAG00000023412	HQ_12095	WDSUB1	MACFA	5	1to1	1to1	83.3684	79.3587	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000068920	OG_00136	HQ_SNG_016338	ENSRNOG00000068920	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	7	1
ENSRNOG00000065186	OG_00136	HQ_SNG_015182	ENSRNOG00000065186	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	7	2
ENSRNOG00000069056	OG_00136	HQ_SNG_016383	ENSRNOG00000069056	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	7	3
ENSRNOG00000002789	OG_00136	HQ_SNG_011611	AABR07039648.1	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	7	4
ENSRNOG00000022934	OG_00136	HQ_SNG_012242	AABR07066818.1	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	7	5
ENSRNOG00000037380	OG_00136	HQ_SNG_013119	AC136661.1	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	7	6
ENSRNOG00000059428	OG_00136	HQ_SNG_014120	ENSRNOG00000059428	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	7	7
ENSRNOG00000032289	OG_00136	HQ_SNG_012873	AABR07067814.1	RATNO	5	multi_copy	singleton	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	7	8
ENSRNOG00000014179	OG_00136	HQ_06733	Rps2	RATNO	5	multi_copy	1to1	ENSMFAG00000023443	HQ_SNG_002005		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	7	9
ENSRNOG00000010438	OG_14575	HQ_12703	Cpt1b	RATNO	5	1to1	1to1	ENSMFAG00000023471	HQ_12703	CPT1B	MACFA	5	1to1	1to1	78.886	69.4413	100.0	0.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSRNOG00000009564	OG_12551	HQ_SNG_011802	Prr15	RATNO	5	1to1	singleton	ENSMFAG00000023520	HQ_15134	PRR15	MACFA	5	1to1	1to1	48.8764	67.4419	100.0	0.0	0.0	0.5714285714285714	0.375	1	1
ENSRNOG00000025625	OG_15055	HQ_13134	Rnase4	RATNO	5	1to1	1to1	ENSMFAG00000023531	HQ_13134	RNASE4	MACFA	5	1to1	1to1	80.9524	80.9524	50.0	0.0	0.0	0.5	0.2727272727272727	1	1
ENSRNOG00000012730	OG_09592	HQ_07977	Lrrk1	RATNO	5	1to1	1to1	ENSMFAG00000023538	HQ_07977	LRRK1	MACFA	5	1to1	1to1	87.5629	85.8342	100.0	98.47	1.0	0.5	0.5	1	1
ENSRNOG00000064537	OG_18123	HQ_SNG_014964	ENSRNOG00000064537	RATNO	2	multi_copy	singleton	ENSMFAG00000023544	HQ_SNG_002006		MACFA	2	multi_copy	singleton	34.2342	64.4068	0.0	0.0	0.0	0.07692307692307693	0.0	1	1
ENSRNOG00000066871	OG_18123	HQ_SNG_015707	ENSRNOG00000066871	RATNO	2	multi_copy	singleton	ENSMFAG00000023544	HQ_SNG_002006		MACFA	2	multi_copy	singleton	47.6744	69.4915	0.0	0.0	0.0	0.0625	0.0	1	2
ENSRNOG00000038449	OG_12915	HQ_11152	Tigd2	RATNO	5	1to1	1to1	ENSMFAG00000023556	HQ_11152	TIGD2	MACFA	5	1to1	1to1	86.3118	86.4762	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000016565	OG_11940	HQ_10226	ENSRNOG00000016565	RATNO	5	1to1	1to1	ENSMFAG00000023561	HQ_10226	ZNF524	MACFA	5	1to1	1to1	45.6422	75.9542	100.0	100.0	0.0	0.45454545454545453	0.3333333333333333	1	1
ENSRNOG00000048066	OG_00717	HQ_SNG_013541	AABR07038858.1	RATNO	4	multi_copy	singleton	ENSMFAG00000023565	HQ_18385		MACFA	4	multi_copy	1to1	38.9392	37.1147	75.0	0.0	0.0	0.42857142857142855	0.2222222222222222	1	1
ENSRNOG00000052354	OG_11029	HQ_09351	Arhgef40	RATNO	5	1to1	1to1	ENSMFAG00000023588	HQ_09351	ARHGEF40	MACFA	5	1to1	1to1	86.6755	86.5613	100.0	40.54	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSRNOG00000014010	OG_11528	HQ_09829	Gfra2	RATNO	5	1to1	1to1	ENSMFAG00000023628	HQ_09829	GFRA2	MACFA	5	1to1	1to1	85.1779	92.8879	50.0	50.75	0.0	0.2222222222222222	0.2222222222222222	1	1
ENSRNOG00000024257	OG_06454	HQ_04892	Irgc	RATNO	5	1to1	1to1	ENSMFAG00000023642	HQ_04892	IRGC	MACFA	5	1to1	1to1	66.3067	82.7493	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000008288	OG_01489	HQ_05948	Akirin2	RATNO	5	multi_copy	1to1	ENSMFAG00000023644	HQ_05948	AKIRIN2	MACFA	5	multi_copy	1to1	94.5274	93.5961	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000023833	OG_12454	HQ_10726	Ubqln3	RATNO	5	1to1	1to1	ENSMFAG00000023673	HQ_10726	UBQLN3	MACFA	5	1to1	1to1	72.8614	75.4198	100.0	0.0	1.0	0.23529411764705882	0.16666666666666666	1	1
ENSRNOG00000039762	OG_11977	HQ_10262	Gpr82	RATNO	5	1to1	1to1	ENSMFAG00000023715	HQ_10262	GPR82	MACFA	5	1to1	1to1	82.3171	80.3571	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000005109	OG_12658	HQ_10918	Rprm	RATNO	5	1to1	1to1	ENSMFAG00000023756	HQ_10918	RPRM	MACFA	5	1to1	1to1	98.1651	98.1651	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000039859	OG_07030	HQ_05451	Dnmt1	RATNO	5	1to1	1to1	ENSMFAG00000023786	HQ_05451	DNMT1	MACFA	5	1to1	1to1	79.2104	74.7816	100.0	54.95	1.0	0.5	0.5	1	1
ENSRNOG00000022860	OG_01855	HQ_00484	Swi5	RATNO	5	multi_copy	multi_copy	ENSMFAG00000023811	HQ_00484		MACFA	5	multi_copy	multi_copy	47.3282	55.3571	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	2	1
ENSRNOG00000053577	OG_02483	HQ_00924	Gramd1b	RATNO	5	1to1	1to1	ENSMFAG00000023822	HQ_00924	GRAMD1B	MACFA	5	1to1	1to1	93.5006	96.0187	100.0	90.53	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSRNOG00000018692	OG_11194	HQ_09514	Mc4r	RATNO	5	1to1	1to1	ENSMFAG00000023876	HQ_09514	MC4R	MACFA	5	1to1	1to1	93.6747	93.6747	25.0	0.0	0.0	0.0625	0.0625	1	1
ENSRNOG00000050949	OG_11463	HQ_09773	Ttc39c	RATNO	5	1to1	1to1	ENSMFAG00000023934	HQ_09773	TTC39C	MACFA	5	1to1	1to1	89.1379	94.8624	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000071147	OG_18124	HQ_17275	ENSRNOG00000071147	RATNO	3	1to1	1to1	ENSMFAG00000023980	HQ_17275		MACFA	3	1to1	1to1	70.0441	73.9535	100.0	96.84	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000022698	OG_12573	HQ_10840	Vsig10	RATNO	5	1to1	1to1	ENSMFAG00000023995	HQ_10840	VSIG10	MACFA	5	1to1	1to1	68.609	59.3496	100.0	8.67	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000064268	OG_00886	HQ_SNG_014888	RGD1565560	RATNO	5	multi_copy	singleton	ENSMFAG00000024046	HQ_SNG_002008		MACFA	5	multi_copy	singleton	72.7848	73.2484	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSRNOG00000009583	OG_00886	HQ_SNG_011804	RGD1563352	RATNO	5	multi_copy	singleton	ENSMFAG00000024046	HQ_SNG_002008		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	2	2
ENSRNOG00000029600	OG_18125	HQ_SNG_012625	AABR07048312.1	RATNO	3	1to1	singleton	ENSMFAG00000024087	HQ_SNG_002009		MACFA	3	1to1	singleton	65.8824	65.8824	0.0	0.0	0.0	0.07692307692307693	0.0	1	1
ENSRNOG00000015448	OG_13715	HQ_15498	Dipk1c	RATNO	5	1to1	1to1	ENSMFAG00000024091	HQ_SNG_002010		MACFA	5	1to1	singleton	22.9829	78.3333	100.0	68.63	0.0	0.4444444444444444	0.3	1	1
ENSRNOG00000027784	OG_13124	HQ_11353	Tsku	RATNO	5	1to1	1to1	ENSMFAG00000024120	HQ_11353	TSKU	MACFA	5	1to1	1to1	80.5405	84.4193	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSRNOG00000029280	OG_01994	HQ_12329	Gpaa1	RATNO	5	multi_copy	1to1	ENSMFAG00000024125	HQ_12329	GPAA1	MACFA	5	multi_copy	1to1	90.1454	84.9315	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000021579	OG_04662	HQ_03102	Mpp6	RATNO	5	1to1	1to1	ENSMFAG00000024129	HQ_03102	PALS2	MACFA	5	1to1	1to1	92.7562	90.2062	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000008956	OG_06313	HQ_04761	Cdkn2c	RATNO	5	1to1	1to1	ENSMFAG00000024172	HQ_04761	CDKN2C	MACFA	5	1to1	1to1	92.8571	92.8571	100.0	0.0	1.0	0.4	0.4	1	1
ENSRNOG00000018550	OG_03168	HQ_01603	Ncbp3	RATNO	5	1to1	1to1	ENSMFAG00000024176	HQ_01603	NCBP3	MACFA	5	1to1	1to1	93.8211	93.6688	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000064880	OG_13010	HQ_11245	Sgsh	RATNO	5	1to1	1to1	ENSMFAG00000024178	HQ_11245	SGSH	MACFA	5	1to1	1to1	89.243	89.243	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000042246	OG_13752	HQ_11935	Tmem215	RATNO	5	1to1	1to1	ENSMFAG00000024179	HQ_11935	TMEM215	MACFA	5	1to1	1to1	94.0426	94.0426	50.0	0.0	0.0	0.375	0.375	1	1
ENSRNOG00000067086	OG_00634	HQ_00397	Calm2	RATNO	5	multi_copy	multi_copy	ENSMFAG00000024195	HQ_00397	CALM2	MACFA	5	multi_copy	multi_copy	75.6477	97.9866	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	2	1
ENSRNOG00000030871	OG_00634	HQ_SNG_012741	Calm-ps2	RATNO	5	multi_copy	singleton	ENSMFAG00000024195	HQ_00397	CALM2	MACFA	5	multi_copy	multi_copy	96.6443	96.6443	0.0	0.0	0.0	0.07692307692307693	0.0	1	2
ENSRNOG00000023588	OG_07251	HQ_05666	Dmgdh	RATNO	5	1to1	1to1	ENSMFAG00000024245	HQ_05666	DMGDH	MACFA	5	1to1	1to1	88.2353	90.0693	100.0	78.89	1.0	0.5	0.5	1	1
ENSRNOG00000042318	OG_10204	HQ_08553	Pglyrp2	RATNO	5	1to1	1to1	ENSMFAG00000024296	HQ_08553	PGLYRP2	MACFA	5	1to1	1to1	72.9885	66.1458	100.0	0.0	1.0	0.3333333333333333	0.2	1	1
ENSRNOG00000018749	OG_15982	HQ_14348	Best4	RATNO	4	1to1	1to1	ENSMFAG00000024339	HQ_14348	BEST4	MACFA	4	1to1	1to1	73.1278	68.8797	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000013211	OG_04750	HQ_03188	Chchd3	RATNO	5	1to1	1to1	ENSMFAG00000024346	HQ_03188	CHCHD3	MACFA	5	1to1	1to1	84.4828	86.3436	50.0	100.0	1.0	0.1111111111111111	0.1111111111111111	1	1
ENSRNOG00000002976	OG_13262	HQ_11482	Cfap91	RATNO	5	1to1	1to1	ENSMFAG00000024362	HQ_11482	CFAP91	MACFA	5	1to1	1to1	56.6206	74.7066	100.0	0.0	1.0	0.625	0.625	1	1
ENSRNOG00000012081	OG_00473	HQ_14214	Txn1	RATNO	5	multi_copy	1to1	ENSMFAG00000024380	HQ_SNG_002014		MACFA	5	multi_copy	singleton	86.9159	88.5714	0.0	0.0	0.0	0.08333333333333333	0.0	5	1
ENSRNOG00000007371	OG_01484	HQ_05857	Rbmx2	RATNO	5	multi_copy	1to1	ENSMFAG00000024381	HQ_SNG_002015		MACFA	5	multi_copy	singleton	62.5	72.9537	0.0	0.0	0.0	0.07142857142857142	0.0	2	1
ENSRNOG00000057760	OG_06359	HQ_04804	Stil	RATNO	5	1to1	1to1	ENSMFAG00000024408	HQ_04804	STIL	MACFA	5	1to1	1to1	74.1297	72.7484	100.0	30.74	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSRNOG00000050672	OG_00536	HQ_19442	Ervfrd-1	RATNO	4	multi_copy	1to1	ENSMFAG00000024472	HQ_18432	ERVFRD-1	MACFA	4	multi_copy	1to1	27.6699	31.8436	0.0	0.0	0.0	0.09090909090909091	0.0	1	1
ENSRNOG00000067711	OG_00536	HQ_SNG_015965	ENSRNOG00000067711	RATNO	4	multi_copy	singleton	ENSMFAG00000024472	HQ_18432	ERVFRD-1	MACFA	4	multi_copy	1to1	31.1765	9.86965	0.0	0.0	0.0	0.09090909090909091	0.0	2	2
ENSRNOG00000021823	OG_00536	HQ_17399	Synb	RATNO	4	multi_copy	multi_copy	ENSMFAG00000024472	HQ_18432	ERVFRD-1	MACFA	4	multi_copy	1to1	27.5527	31.6574	0.0	0.0	0.0	0.06666666666666667	0.0	1	3
ENSRNOG00000018402	OG_14869	HQ_SNG_012056	Apoc2	RATNO	5	1to1	singleton	ENSMFAG00000024498	HQ_17144	APOC2	MACFA	5	1to1	1to1	33.7748	50.495	100.0	0.0	0.0	0.625	0.3	1	1
ENSRNOG00000027954	OG_06915	HQ_05344	Cdh15	RATNO	5	1to1	1to1	ENSMFAG00000024502	HQ_05344	CDH15	MACFA	5	1to1	1to1	82.2704	83.7662	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000033815	OG_17004	HQ_15786	AC142181.1	RATNO	4	1to1	1to1	ENSMFAG00000024503	HQ_15786	TRBV28	MACFA	4	1to1	1to1	56.0	63.0631	100.0	0.0	1.0	0.2727272727272727	0.23076923076923078	1	1
ENSRNOG00000058285	OG_03524	HQ_01961	Nme8	RATNO	5	1to1	1to1	ENSMFAG00000024520	HQ_01961	NME8	MACFA	5	1to1	1to1	57.047	56.4784	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000025634	OG_07716	HQ_06134	Zfhx2	RATNO	5	1to1	1to1	ENSMFAG00000024524	HQ_06134	ZFHX2	MACFA	5	1to1	1to1	84.5794	84.4807	75.0	89.78	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSRNOG00000061146	OG_05020	HQ_03473	Gar1	RATNO	5	1to1	1to1	ENSMFAG00000024592	HQ_03473	GAR1	MACFA	5	1to1	1to1	78.4404	78.8018	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000004814	OG_00457	HQ_02808	Elob	RATNO	5	multi_copy	1to1	ENSMFAG00000024597	HQ_02808	ELOB	MACFA	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.4	0.2727272727272727	1	1
ENSRNOG00000066836	OG_00457	HQ_SNG_015694	ENSRNOG00000066836	RATNO	5	multi_copy	singleton	ENSMFAG00000024597	HQ_02808	ELOB	MACFA	5	multi_copy	1to1	83.3333	88.983	0.0	0.0	0.0	0.07142857142857142	0.0	1	2
ENSRNOG00000062517	OG_00457	HQ_SNG_014338	RGD1565653	RATNO	5	multi_copy	singleton	ENSMFAG00000024597	HQ_02808	ELOB	MACFA	5	multi_copy	1to1	73.7589	88.1356	0.0	0.0	0.0	0.07142857142857142	0.0	1	3
ENSRNOG00000038276	OG_00457	HQ_SNG_013184	AABR07002622.1	RATNO	5	multi_copy	singleton	ENSMFAG00000024597	HQ_02808	ELOB	MACFA	5	multi_copy	1to1	72.973	45.7627	0.0	0.0	0.0	0.07142857142857142	0.0	1	4
ENSRNOG00000063973	OG_00457	HQ_SNG_014798	ENSRNOG00000063973	RATNO	5	multi_copy	singleton	ENSMFAG00000024597	HQ_02808	ELOB	MACFA	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	1	5
ENSRNOG00000010652	OG_01449	HQ_14062	Dock6	RATNO	5	multi_copy	1to1	ENSMFAG00000024613	HQ_SNG_002018		MACFA	5	multi_copy	singleton	23.3821	83.4739	100.0	0.0	0.0	0.45454545454545453	0.14285714285714285	1	1
ENSRNOG00000006963	OG_16853	HQ_15570	Ctse	RATNO	4	1to1	1to1	ENSMFAG00000024648	HQ_15570	CTSE	MACFA	4	1to1	1to1	83.4171	83.8384	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000020867	OG_04541	HQ_02987	Numbl	RATNO	5	1to1	1to1	ENSMFAG00000024673	HQ_02987	NUMBL	MACFA	5	1to1	1to1	82.0593	87.3754	100.0	0.0	1.0	1.0	0.6666666666666666	1	1
ENSRNOG00000016163	OG_03333	HQ_01773	Slc1a3	RATNO	5	1to1	1to1	ENSMFAG00000024693	HQ_01773	SLC1A3	MACFA	5	1to1	1to1	96.8692	97.048	100.0	88.63	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000071086	OG_00421	HQ_SNG_017032	ENSRNOG00000071086	RATNO	5	multi_copy	singleton	ENSMFAG00000024698	HQ_SNG_002019		MACFA	5	multi_copy	singleton	60.274	67.6923	0.0	0.0	0.0	0.09090909090909091	0.0	3	1
ENSRNOG00000028883	OG_00421	HQ_SNG_012559	AABR07072078.1	RATNO	5	multi_copy	singleton	ENSMFAG00000024698	HQ_SNG_002019		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	3	2
ENSRNOG00000066117	OG_00421	HQ_SNG_015463	ENSRNOG00000066117	RATNO	5	multi_copy	singleton	ENSMFAG00000024698	HQ_SNG_002019		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	3	3
ENSRNOG00000014078	OG_00654	HQ_09410	Ndufb8	RATNO	5	multi_copy	1to1	ENSMFAG00000024716	HQ_SNG_002020		MACFA	5	multi_copy	singleton	68.6813	78.6164	0.0	0.0	0.0	0.07142857142857142	0.0	4	1
ENSRNOG00000004730	OG_07379	HQ_05789	Meis2	RATNO	5	1to1	1to1	ENSMFAG00000024718	HQ_05789	MEIS2	MACFA	5	1to1	1to1	74.8401	94.3548	100.0	97.36	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000017431	OG_07606	HQ_06019	RGD1304884	RATNO	5	1to1	1to1	ENSMFAG00000024723	HQ_06019	KIAA0513	MACFA	5	1to1	1to1	88.9435	88.0779	100.0	14.46	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000006019	OG_06379	HQ_04823	G0s2	RATNO	5	1to1	1to1	ENSMFAG00000024733	HQ_04823	G0S2	MACFA	5	1to1	1to1	75.7282	75.7282	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000032871	OG_03976	HQ_02417	Mlc1	RATNO	5	1to1	1to1	ENSMFAG00000024753	HQ_02417	MLC1	MACFA	5	1to1	1to1	64.1148	69.2506	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000003365	OG_10375	HQ_08709	Cadm3	RATNO	5	1to1	1to1	ENSMFAG00000024756	HQ_08709	CADM3	MACFA	5	1to1	1to1	64.8995	88.9724	100.0	63.91	1.0	0.42857142857142855	0.3333333333333333	1	1
ENSRNOG00000009982	OG_01032	HQ_00258	Pnp	RATNO	5	multi_copy	multi_copy	ENSMFAG00000024766	HQ_00258		MACFA	5	multi_copy	multi_copy	84.7751	84.7751	0.0	0.0	0.0	0.0625	0.0625	2	1
ENSRNOG00000043378	OG_12865	HQ_11106	Nkpd1	RATNO	5	1to1	1to1	ENSMFAG00000024767	HQ_11106	NKPD1	MACFA	5	1to1	1to1	76.4563	75.7212	100.0	71.72	1.0	0.375	0.2222222222222222	1	1
ENSRNOG00000003013	OG_01642	HQ_18820	Rpgr	RATNO	5	multi_copy	1to1	ENSMFAG00000024781	HQ_18604		MACFA	5	multi_copy	1to1	41.1594	60.9442	100.0	0.0	0.0	0.125	0.0	1	1
ENSRNOG00000062329	OG_01642	HQ_SNG_014273	ENSRNOG00000062329	RATNO	5	multi_copy	singleton	ENSMFAG00000024781	HQ_18604		MACFA	5	multi_copy	1to1	54.7049	49.0701	0.0	0.0	0.0	0.07692307692307693	0.0	1	2
ENSRNOG00000001709	OG_10214	HQ_08562	Ap2m1	RATNO	5	1to1	1to1	ENSMFAG00000024802	HQ_08562	AP2M1	MACFA	5	1to1	1to1	100.0	94.7712	100.0	47.74	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000023895	OG_16512	HQ_SNG_012289	Ube2u	RATNO	4	1to1	singleton	ENSMFAG00000024825	HQ_18015	UBE2U	MACFA	4	1to1	1to1	40.3561	42.236	100.0	40.52	0.0	0.625	0.4444444444444444	1	1
ENSRNOG00000004179	OG_07325	HQ_05738	Nts	RATNO	5	1to1	1to1	ENSMFAG00000024858	HQ_05738	NTS	MACFA	5	1to1	1to1	76.9231	76.4706	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000005769	OG_01745	HQ_09643	Smg8	RATNO	5	multi_copy	1to1	ENSMFAG00000024874	HQ_09643	SMG8	MACFA	5	multi_copy	1to1	95.2573	95.2573	100.0	100.0	1.0	0.625	0.625	1	1
ENSRNOG00000009867	OG_06008	HQ_04466	Tgfb3	RATNO	5	1to1	1to1	ENSMFAG00000024879	HQ_04466	TGFB3	MACFA	5	1to1	1to1	97.5728	97.5728	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000045905	OG_00685	HQ_00146	Kdm4d	RATNO	5	multi_copy	multi_copy	ENSMFAG00000024894	HQ_00146	KDM4D	MACFA	5	multi_copy	multi_copy	70.0	68.26	100.0	78.47	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000050898	OG_02038	HQ_SNG_013715	AABR07034730.2	RATNO	3	multi_copy	singleton	ENSMFAG00000024909	HQ_18307	IGLV6-57	MACFA	3	multi_copy	1to1	33.6406	52.8986	25.0	0.0	0.0	0.08333333333333333	0.0	1	1
ENSRNOG00000057165	OG_02038	HQ_SNG_014028	AABR07034730.3	RATNO	3	multi_copy	singleton	ENSMFAG00000024909	HQ_18307	IGLV6-57	MACFA	3	multi_copy	1to1	54.0146	53.6232	25.0	0.0	0.0	0.07142857142857142	0.0	1	2
