ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MACFA
ENSG00000158901	OG_10003	HQ_14591	WFDC8	HUMAN	5	1to1	1to1	ENSMFAG00000030907	HQ_14591	WFDC8	MACFA	5	1to1	1to1	82.5726	78.9683	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000107249	OG_04811	HQ_13716	GLIS3	HUMAN	5	1to1	1to1	ENSMFAG00000030908	HQ_SNG_002184		MACFA	5	1to1	singleton	45.5914	96.8036	100.0	100.0	0.0	0.6	0.3333333333333333	1	1
ENSG00000105135	OG_04525	HQ_02973	ILVBL	HUMAN	5	1to1	1to1	ENSMFAG00000030909	HQ_02973	ILVBL	MACFA	5	1to1	1to1	92.4051	88.4848	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000082068	OG_03413	HQ_01851	WDR70	HUMAN	5	1to1	1to1	ENSMFAG00000030910	HQ_01851	WDR70	MACFA	5	1to1	1to1	98.4709	98.1707	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000016402	OG_02442	HQ_00883	IL20RA	HUMAN	5	1to1	1to1	ENSMFAG00000030911	HQ_00883	IL20RA	MACFA	5	1to1	1to1	96.0217	96.1957	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000162227	OG_10289	HQ_08631	TAF6L	HUMAN	5	1to1	1to1	ENSMFAG00000030912	HQ_08631	TAF6L	MACFA	5	1to1	1to1	86.3344	87.7451	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000149547	OG_00904	HQ_07593	EI24	HUMAN	5	multi_copy	1to1	ENSMFAG00000030913	HQ_SNG_002185		MACFA	5	multi_copy	singleton	57.6471	81.6667	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSG00000176884	OG_12577	HQ_10844	GRIN1	HUMAN	5	1to1	1to1	ENSMFAG00000030914	HQ_10844	GRIN1	MACFA	5	1to1	1to1	85.0746	72.8767	100.0	100.0	1.0	0.125	0.125	1	1
ENSG00000144468	OG_08713	HQ_07118	RHBDD1	HUMAN	5	1to1	1to1	ENSMFAG00000030915	HQ_07118	RHBDD1	MACFA	5	1to1	1to1	88.5714	82.5444	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000160182	OG_10107	HQ_08468	TFF1	HUMAN	5	1to1	1to1	ENSMFAG00000030916	HQ_08468	TFF1	MACFA	5	1to1	1to1	83.3333	83.3333	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000260734	OG_15072	HQ_13145	TLE7	HUMAN	5	1to1	1to1	ENSMFAG00000030917	HQ_13145	TLE7	MACFA	5	1to1	1to1	93.1973	93.1973	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000198746	OG_14300	HQ_12461	GPATCH3	HUMAN	5	1to1	1to1	ENSMFAG00000030918	HQ_12461	GPATCH3	MACFA	5	1to1	1to1	96.7619	96.7619	75.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000124256	OG_06439	HQ_16354	ZBP1	HUMAN	5	1to1	1to1	ENSMFAG00000030920	HQ_16354	ZBP1	MACFA	5	1to1	1to1	87.4126	89.2857	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000008086	OG_02299	HQ_00744	CDKL5	HUMAN	5	1to1	1to1	ENSMFAG00000030921	HQ_00744	CDKL5	MACFA	5	1to1	1to1	92.0833	83.6329	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000157349	OG_09849	HQ_08225	DDX19B	HUMAN	5	1to1	1to1	ENSMFAG00000030922	HQ_08225	DDX19B	MACFA	5	1to1	1to1	98.5386	98.5386	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000147576	OG_09031	HQ_07429	ADHFE1	HUMAN	5	1to1	1to1	ENSMFAG00000030923	HQ_07429	ADHFE1	MACFA	5	1to1	1to1	97.4304	97.4304	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000215912	OG_14775	HQ_15841	TTC34	HUMAN	5	1to1	1to1	ENSMFAG00000030925	HQ_SNG_002188		MACFA	5	1to1	singleton	44.5783	83.0743	100.0	100.0	0.0	0.8	0.5	1	1
ENSG00000157107	OG_09827	HQ_08204	FCHO2	HUMAN	5	1to1	1to1	ENSMFAG00000030926	HQ_08204	FCHO2	MACFA	5	1to1	1to1	99.0123	97.2121	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000136877	OG_07784	HQ_06202	FPGS	HUMAN	5	1to1	1to1	ENSMFAG00000030927	HQ_06202	FPGS	MACFA	5	1to1	1to1	86.8825	94.9721	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000165383	OG_10953	HQ_09272	LRRC18	HUMAN	5	1to1	1to1	ENSMFAG00000030931	HQ_09272	LRRC18	MACFA	5	1to1	1to1	96.1686	96.1686	100.0	100.0	1.0	0.5	0.3333333333333333	1	1
ENSG00000189190	OG_18774	HQ_18191	ZNF600	HUMAN	2	1to1	1to1	ENSMFAG00000030933	HQ_18191	ZNF600	MACFA	2	1to1	1to1	87.9899	87.9899	100.0	96.31	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000127947	OG_06758	HQ_05191	PTPN12	HUMAN	5	1to1	1to1	ENSMFAG00000030934	HQ_05191	PTPN12	MACFA	5	1to1	1to1	97.8205	97.9461	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000122122	OG_06235	HQ_04683	SASH3	HUMAN	5	1to1	1to1	ENSMFAG00000030935	HQ_04683	SASH3	MACFA	5	1to1	1to1	94.4737	96.5054	100.0	100.0	1.0	0.625	0.5555555555555556	1	1
ENSG00000100078	OG_03880	HQ_13558	PLA2G3	HUMAN	5	1to1	1to1	ENSMFAG00000030936	HQ_13558	PLA2G3	MACFA	5	1to1	1to1	92.5344	92.5344	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000180383	OG_12922	HQ_16814	DEFB124	HUMAN	5	1to1	1to1	ENSMFAG00000030937	HQ_SNG_002189		MACFA	5	1to1	singleton	73.2394	24.2991	100.0	100.0	0.0	0.75	0.5555555555555556	1	1
ENSG00000213918	OG_14694	HQ_12816	DNASE1	HUMAN	5	1to1	1to1	ENSMFAG00000030938	HQ_12816	DNASE1	MACFA	5	1to1	1to1	90.4255	81.9936	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000075234	OG_03196	HQ_01634	TTC38	HUMAN	5	1to1	1to1	ENSMFAG00000030939	HQ_01634	TTC38	MACFA	5	1to1	1to1	95.5224	70.0	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000117906	OG_05874	HQ_04334	RCN2	HUMAN	5	1to1	1to1	ENSMFAG00000030940	HQ_04334	RCN2	MACFA	5	1to1	1to1	99.3691	99.3691	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000167513	OG_11336	HQ_09650	CDT1	HUMAN	5	1to1	1to1	ENSMFAG00000030941	HQ_09650	CDT1	MACFA	5	1to1	1to1	90.1099	80.1303	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000140416	OG_08251	HQ_06663	TPM1	HUMAN	5	1to1	1to1	ENSMFAG00000030943	HQ_06663	TPM1	MACFA	5	1to1	1to1	74.2958	56.7204	50.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000211455	OG_14621	HQ_12748	STK38L	HUMAN	5	1to1	1to1	ENSMFAG00000030945	HQ_12748	STK38L	MACFA	5	1to1	1to1	99.7845	82.6786	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000130818	OG_15800	HQ_14091	ZNF426	HUMAN	4	1to1	1to1	ENSMFAG00000030946	HQ_14091	ZNF426	MACFA	4	1to1	1to1	95.6679	94.6429	100.0	100.0	1.0	0.8	0.5	1	1
ENSG00000164125	OG_10708	HQ_09032	GASK1B	HUMAN	5	1to1	1to1	ENSMFAG00000030947	HQ_09032	GASK1B	MACFA	5	1to1	1to1	91.9075	90.6844	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000107611	OG_04833	HQ_03273	CUBN	HUMAN	5	1to1	1to1	ENSMFAG00000030948	HQ_03273	CUBN	MACFA	5	1to1	1to1	94.2865	95.1532	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000253309	OG_15012	HQ_13094	SERPINE3	HUMAN	5	1to1	1to1	ENSMFAG00000030949	HQ_13094	SERPINE3	MACFA	5	1to1	1to1	91.5842	90.6863	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000130638	OG_06990	HQ_05412	ATXN10	HUMAN	5	1to1	1to1	ENSMFAG00000030950	HQ_05412	ATXN10	MACFA	5	1to1	1to1	98.5263	96.2963	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000153574	OG_09539	HQ_07924	RPIA	HUMAN	5	1to1	1to1	ENSMFAG00000030952	HQ_07924	RPIA	MACFA	5	1to1	1to1	95.4984	75.1899	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000204442	OG_14485	HQ_12626	NALF1	HUMAN	5	1to1	1to1	ENSMFAG00000030954	HQ_12626	NALF1	MACFA	5	1to1	1to1	99.1266	99.5614	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000152990	OG_09489	HQ_07872	ADGRA3	HUMAN	5	1to1	1to1	ENSMFAG00000030955	HQ_07872	ADGRA3	MACFA	5	1to1	1to1	98.1832	98.3321	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000132464	OG_07192	HQ_05608	ENAM	HUMAN	5	1to1	1to1	ENSMFAG00000030956	HQ_05608	ENAM	MACFA	5	1to1	1to1	90.6305	90.949	75.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000036054	OG_02568	HQ_01009	TBC1D23	HUMAN	5	1to1	1to1	ENSMFAG00000030957	HQ_01009	TBC1D23	MACFA	5	1to1	1to1	93.5622	83.8462	75.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000088986	OG_00573	HQ_02045	DYNLL1	HUMAN	5	multi_copy	1to1	ENSMFAG00000030961	HQ_02045	DYNLL1	MACFA	5	multi_copy	1to1	100.0	100.0	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000152430	OG_09435	HQ_07825	BOLL	HUMAN	5	1to1	1to1	ENSMFAG00000030962	HQ_07825	BOLL	MACFA	5	1to1	1to1	96.8198	83.0303	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000119013	OG_00465	HQ_04408	NDUFB3	HUMAN	5	multi_copy	1to1	ENSMFAG00000030964	HQ_04408	NDUFB3	MACFA	5	multi_copy	1to1	95.9184	95.9184	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000160818	OG_10183	HQ_08535	GPATCH4	HUMAN	5	1to1	1to1	ENSMFAG00000030965	HQ_08535	GPATCH4	MACFA	5	1to1	1to1	76.4574	94.1989	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000174840	OG_12370	HQ_10641	PDE12	HUMAN	5	1to1	1to1	ENSMFAG00000030966	HQ_10641	PDE12	MACFA	5	1to1	1to1	98.8506	98.8506	100.0	100.0	1.0	0.42857142857142855	0.25	1	1
ENSG00000189362	OG_13898	HQ_12077	NEMP2	HUMAN	5	1to1	1to1	ENSMFAG00000030968	HQ_12077	NEMP2	MACFA	5	1to1	1to1	96.1631	96.3942	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000164221	OG_10737	HQ_09062	CCDC112	HUMAN	5	1to1	1to1	ENSMFAG00000030969	HQ_09062	CCDC112	MACFA	5	1to1	1to1	97.3535	97.5379	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000100146	OG_03899	HQ_02339	SOX10	HUMAN	5	1to1	1to1	ENSMFAG00000030971	HQ_02339	SOX10	MACFA	5	1to1	1to1	99.3562	99.1435	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000144535	OG_08718	HQ_07123	DIS3L2	HUMAN	5	1to1	1to1	ENSMFAG00000030972	HQ_07123	DIS3L2	MACFA	5	1to1	1to1	97.5141	92.7957	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000016602	OG_00748	HQ_00178	CLCA4	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000030973	HQ_00178	CLCA4	MACFA	5	multi_copy	multi_copy	83.7867	89.6391	100.0	100.0	1.0	0.5714285714285714	0.375	1	1
ENSG00000149084	OG_09149	HQ_07545	HSD17B12	HUMAN	5	1to1	1to1	ENSMFAG00000030974	HQ_07545	HSD17B12	MACFA	5	1to1	1to1	95.8333	95.8333	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000170776	OG_11852	HQ_14960	AKAP13	HUMAN	5	1to1	1to1	ENSMFAG00000030975	HQ_14960	AKAP13	MACFA	5	1to1	1to1	94.0633	92.0028	50.0	100.0	1.0	0.6	0.6	1	1
ENSG00000057608	OG_02779	HQ_01216	GDI2	HUMAN	5	1to1	1to1	ENSMFAG00000030976	HQ_01216	GDI2	MACFA	5	1to1	1to1	94.6067	99.5272	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000187688	OG_13706	HQ_11895	TRPV2	HUMAN	5	1to1	1to1	ENSMFAG00000030978	HQ_11895	TRPV2	MACFA	5	1to1	1to1	92.9319	90.6769	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000188981	OG_13855	HQ_12037	MSANTD1	HUMAN	5	1to1	1to1	ENSMFAG00000030979	HQ_12037	MSANTD1	MACFA	5	1to1	1to1	81.295	86.9231	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000159713	OG_10070	HQ_08438	TPPP3	HUMAN	5	1to1	1to1	ENSMFAG00000030980	HQ_08438	TPPP3	MACFA	5	1to1	1to1	98.2955	98.2955	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000137145	OG_07823	HQ_06241	DENND4C	HUMAN	5	1to1	1to1	ENSMFAG00000030981	HQ_06241	DENND4C	MACFA	5	1to1	1to1	98.1103	98.1103	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000174579	OG_12346	HQ_10617	MSL2	HUMAN	5	1to1	1to1	ENSMFAG00000030982	HQ_10617	MSL2	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000134215	OG_07390	HQ_14162	VAV3	HUMAN	5	1to1	1to1	ENSMFAG00000030983	HQ_14162	VAV3	MACFA	5	1to1	1to1	98.7013	76.0692	75.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000102981	OG_04301	HQ_02754	PARD6A	HUMAN	5	1to1	1to1	ENSMFAG00000030985	HQ_02754	PARD6A	MACFA	5	1to1	1to1	98.8406	99.1279	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000150625	OG_09255	HQ_07650	GPM6A	HUMAN	5	1to1	1to1	ENSMFAG00000030986	HQ_07650	GPM6A	MACFA	5	1to1	1to1	79.1367	69.8413	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000107593	OG_04832	HQ_03272	PKD2L1	HUMAN	5	1to1	1to1	ENSMFAG00000030987	HQ_03272	PKD2L1	MACFA	5	1to1	1to1	96.1491	96.2687	100.0	100.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSG00000111880	OG_05256	HQ_03712	RNGTT	HUMAN	5	1to1	1to1	ENSMFAG00000030988	HQ_03712	RNGTT	MACFA	5	1to1	1to1	99.665	99.665	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000137221	OG_15897	HQ_14231	TJAP1	HUMAN	4	1to1	1to1	ENSMFAG00000030989	HQ_14231	TJAP1	MACFA	4	1to1	1to1	90.3052	91.9561	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000178343	OG_12731	HQ_10988	SHISA3	HUMAN	5	1to1	1to1	ENSMFAG00000030992	HQ_10988	SHISA3	MACFA	5	1to1	1to1	98.7395	98.7395	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000185722	OG_13495	HQ_11704	ANKFY1	HUMAN	5	1to1	1to1	ENSMFAG00000030993	HQ_11704	ANKFY1	MACFA	5	1to1	1to1	98.4602	98.4602	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000136937	OG_07800	HQ_06218	NCBP1	HUMAN	5	1to1	1to1	ENSMFAG00000030994	HQ_06218	NCBP1	MACFA	5	1to1	1to1	95.1899	100.0	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000113712	OG_01335	HQ_03897	CSNK1A1	HUMAN	5	multi_copy	1to1	ENSMFAG00000030995	HQ_03897	CSNK1A1	MACFA	5	multi_copy	1to1	99.7033	88.6544	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000105483	OG_17487	HQ_16269	CARD8	HUMAN	2	multi_copy	multi_copy	ENSMFAG00000030997	HQ_16269		MACFA	2	multi_copy	multi_copy	80.8194	81.4259	0.0	98.21	1.0	0.6666666666666666	0.6666666666666666	2	1
ENSG00000144857	OG_08766	HQ_07173	BOC	HUMAN	5	1to1	1to1	ENSMFAG00000031000	HQ_07173	BOC	MACFA	5	1to1	1to1	87.1749	83.6489	75.0	100.0	1.0	0.4	0.4	1	1
ENSG00000168000	OG_11429	HQ_09741	BSCL2	HUMAN	5	1to1	1to1	ENSMFAG00000031001	HQ_09741	BSCL2	MACFA	5	1to1	1to1	97.8355	96.9957	100.0	100.0	1.0	0.5	0.3333333333333333	1	1
ENSG00000140995	OG_08322	HQ_06736	DEF8	HUMAN	5	1to1	1to1	ENSMFAG00000031002	HQ_06736	DEF8	MACFA	5	1to1	1to1	99.1131	89.0438	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000196632	OG_13995	HQ_12166	WNK3	HUMAN	5	1to1	1to1	ENSMFAG00000031003	HQ_12166	WNK3	MACFA	5	1to1	1to1	97.0556	97.7616	100.0	99.94	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000138061	OG_07954	HQ_06365	CYP1B1	HUMAN	5	1to1	1to1	ENSMFAG00000031004	HQ_06365	CYP1B1	MACFA	5	1to1	1to1	93.7385	93.053	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000170325	OG_11784	HQ_10076	PRDM10	HUMAN	5	1to1	1to1	ENSMFAG00000031008	HQ_10076	PRDM10	MACFA	5	1to1	1to1	98.9619	98.791	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000114790	OG_05538	HQ_03991	ARHGEF26	HUMAN	5	1to1	1to1	ENSMFAG00000031011	HQ_03991	ARHGEF26	MACFA	5	1to1	1to1	92.8817	86.0638	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000165359	OG_10949	HQ_09268	INTS6L	HUMAN	5	1to1	1to1	ENSMFAG00000031012	HQ_09268	INTS6L	MACFA	5	1to1	1to1	98.5523	98.5523	75.0	100.0	1.0	0.42857142857142855	0.375	1	1
ENSG00000114120	OG_00600	HQ_03934	SLC25A36	HUMAN	5	multi_copy	1to1	ENSMFAG00000031013	HQ_03934	SLC25A36	MACFA	5	multi_copy	1to1	98.3923	93.578	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000169071	OG_11604	HQ_09904	ROR2	HUMAN	5	1to1	1to1	ENSMFAG00000031014	HQ_09904	ROR2	MACFA	5	1to1	1to1	98.3033	98.4076	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000262246	OG_15085	HQ_13157	CORO7	HUMAN	5	1to1	1to1	ENSMFAG00000031015	HQ_13157	CORO7	MACFA	5	1to1	1to1	96.1081	84.8282	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000131931	OG_07136	HQ_05553	THAP1	HUMAN	5	1to1	1to1	ENSMFAG00000031016	HQ_05553	THAP1	MACFA	5	1to1	1to1	65.7277	56.0	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000123505	OG_01410	HQ_13938	AMD1	HUMAN	5	multi_copy	1to1	ENSMFAG00000031017	HQ_13938	AMD1	MACFA	5	multi_copy	1to1	99.4012	72.4891	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000157193	OG_09837	HQ_08213	LRP8	HUMAN	5	1to1	1to1	ENSMFAG00000031018	HQ_08213	LRP8	MACFA	5	1to1	1to1	83.3853	96.9807	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000139636	OG_08162	HQ_06573	LMBR1L	HUMAN	5	1to1	1to1	ENSMFAG00000031019	HQ_06573	LMBR1L	MACFA	5	1to1	1to1	98.364	98.364	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000082213	OG_03420	HQ_01858	C5orf22	HUMAN	5	1to1	1to1	ENSMFAG00000031021	HQ_01858	C5orf22	MACFA	5	1to1	1to1	97.0588	97.5	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000166501	OG_11174	HQ_09491	PRKCB	HUMAN	5	1to1	1to1	ENSMFAG00000031022	HQ_09491	PRKCB	MACFA	5	1to1	1to1	95.5424	95.9701	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000009765	OG_02329	HQ_00774	IYD	HUMAN	5	1to1	1to1	ENSMFAG00000031023	HQ_00774	IYD	MACFA	5	1to1	1to1	79.2388	78.157	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000204516	OG_00523	HQ_17019	MICB	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000031024	HQ_17019		MACFA	5	multi_copy	multi_copy	68.9295	61.6822	75.0	61.76	1.0	0.14285714285714285	0.125	1	1
ENSG00000204520	OG_00523	HQ_17019	MICA	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000031024	HQ_17019		MACFA	5	multi_copy	multi_copy	66.8675	51.8692	75.0	84.68	1.0	0.14285714285714285	0.125	1	2
ENSG00000173230	OG_12184	HQ_10465	GOLGB1	HUMAN	5	1to1	1to1	ENSMFAG00000031026	HQ_10465	GOLGB1	MACFA	5	1to1	1to1	96.2929	96.0281	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000131171	OG_07067	HQ_16395	SH3BGRL	HUMAN	5	1to1	1to1	ENSMFAG00000031027	HQ_16395	SH3BGRL	MACFA	5	1to1	1to1	92.1053	92.1053	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000113851	OG_05466	HQ_03917	CRBN	HUMAN	5	1to1	1to1	ENSMFAG00000031028	HQ_03917	CRBN	MACFA	5	1to1	1to1	99.095	89.7541	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000139613	OG_08155	HQ_06565	SMARCC2	HUMAN	5	1to1	1to1	ENSMFAG00000031029	HQ_06565	SMARCC2	MACFA	5	1to1	1to1	99.8394	99.8394	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000134490	OG_07433	HQ_05847	TMEM241	HUMAN	5	1to1	1to1	ENSMFAG00000031030	HQ_05847	TMEM241	MACFA	5	1to1	1to1	94.5946	94.5946	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000078061	OG_03295	HQ_01734	ARAF	HUMAN	5	1to1	1to1	ENSMFAG00000031035	HQ_01734	ARAF	MACFA	5	1to1	1to1	99.3399	99.3399	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000106344	OG_04725	HQ_03164	RBM28	HUMAN	5	1to1	1to1	ENSMFAG00000031036	HQ_03164	RBM28	MACFA	5	1to1	1to1	90.1186	80.5654	100.0	100.0	1.0	0.75	0.4	1	1
ENSG00000187848	OG_13727	HQ_11914	P2RX2	HUMAN	5	1to1	1to1	ENSMFAG00000031037	HQ_11914	P2RX2	MACFA	5	1to1	1to1	96.603	91.9192	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000124333	OG_15707	HQ_13955	VAMP7	HUMAN	4	1to1	1to1	ENSMFAG00000031038	HQ_13955	VAMP7	MACFA	4	1to1	1to1	100.0	100.0	75.0	100.0	1.0	0.375	0.375	1	1
ENSG00000136694	OG_15882	HQ_14207	IL36A	HUMAN	4	1to1	1to1	ENSMFAG00000031039	HQ_14207	IL36A	MACFA	4	1to1	1to1	90.5063	76.0638	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000134769	OG_07464	HQ_05874	DTNA	HUMAN	5	1to1	1to1	ENSMFAG00000031040	HQ_05874	DTNA	MACFA	5	1to1	1to1	99.2208	99.2208	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000182359	OG_13084	HQ_11316	KBTBD3	HUMAN	5	1to1	1to1	ENSMFAG00000031041	HQ_11316	KBTBD3	MACFA	5	1to1	1to1	99.5098	99.5098	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000213672	OG_14679	HQ_12803	NCKIPSD	HUMAN	5	1to1	1to1	ENSMFAG00000031042	HQ_12803	NCKIPSD	MACFA	5	1to1	1to1	89.8892	77.6316	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000164308	OG_17667	HQ_16593	ERAP2	HUMAN	3	1to1	1to1	ENSMFAG00000031043	HQ_16593	ERAP2	MACFA	3	1to1	1to1	93.8542	95.2431	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000114423	OG_05503	HQ_03956	CBLB	HUMAN	5	1to1	1to1	ENSMFAG00000031044	HQ_03956	CBLB	MACFA	5	1to1	1to1	95.0102	99.4669	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000140403	OG_08250	HQ_06662	DNAJA4	HUMAN	5	1to1	1to1	ENSMFAG00000031045	HQ_06662	DNAJA4	MACFA	5	1to1	1to1	98.7406	92.0188	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000132199	OG_17559	HQ_16402	ENOSF1	HUMAN	3	1to1	1to1	ENSMFAG00000031046	HQ_16402	ENOSF1	MACFA	3	1to1	1to1	97.9684	90.2287	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000157613	OG_09875	HQ_08253	CREB3L1	HUMAN	5	1to1	1to1	ENSMFAG00000031047	HQ_08253	CREB3L1	MACFA	5	1to1	1to1	97.8805	98.0695	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000104131	OG_01266	HQ_00316	EIF3J	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000031049	HQ_00316	EIF3J	MACFA	5	multi_copy	multi_copy	99.6124	99.6124	100.0	100.0	1.0	0.5	0.4	1	1
ENSG00000157782	OG_09890	HQ_14577	CABP1	HUMAN	5	1to1	1to1	ENSMFAG00000031052	HQ_SNG_002191		MACFA	5	1to1	singleton	44.0541	33.5391	100.0	100.0	0.0	0.5	0.125	1	1
ENSG00000005810	OG_02228	HQ_00673	MYCBP2	HUMAN	5	1to1	1to1	ENSMFAG00000031053	HQ_00673	MYCBP2	MACFA	5	1to1	1to1	96.9004	97.5258	50.0	100.0	1.0	0.25	0.25	1	1
ENSG00000168813	OG_11563	HQ_09866	ZNF507	HUMAN	5	1to1	1to1	ENSMFAG00000031054	HQ_09866	ZNF507	MACFA	5	1to1	1to1	97.1668	96.7607	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
