ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MOUSE	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MOUSE
ENSG00000204501	OG_00001	HQ_00007	PRAMEF15	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	34.9372	34.8643	0.0	4.91	0.0	0.14285714285714285	0.0	88	4
ENSG00000204505	OG_00001	HQ_00007	PRAMEF9	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	34.9372	34.8643	0.0	2.2	0.0	0.14285714285714285	0.0	88	5
ENSG00000280267	OG_00001	HQ_00007	PRAMEF26	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	34.9372	34.8643	0.0	2.17	0.0	0.14285714285714285	0.0	88	6
ENSG00000229571	OG_00001	HQ_00007	PRAMEF25	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	34.9372	34.8643	0.0	1.9	0.0	0.14285714285714285	0.0	88	7
ENSG00000232423	OG_00001	HQ_00007	PRAMEF6	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	35.084	34.8643	0.0	1.85	0.0	0.14285714285714285	0.0	88	8
ENSG00000270601	OG_00001	HQ_00007	PRAMEF5	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	35.084	34.8643	0.0	1.85	0.0	0.14285714285714285	0.0	88	9
ENSG00000204510	OG_00001	HQ_00007	PRAMEF7	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	35.2321	34.8643	0.0	0.0	0.0	0.14285714285714285	0.0	88	10
ENSG00000274764	OG_00001	HQ_00007	PRAMEF27	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	34.9372	34.8643	0.0	0.0	0.0	0.14285714285714285	0.0	88	11
ENSG00000187545	OG_00001	HQ_16912	PRAMEF10	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	33.3333	32.9854	0.0	0.0	0.0	0.14285714285714285	0.0	88	12
ENSG00000279804	OG_00001	HQ_17017	PRAMEF18	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	32.3591	32.3591	0.0	0.0	0.0	0.14285714285714285	0.0	88	13
ENSG00000279169	OG_00001	HQ_13912	PRAMEF13	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	31.4346	31.1065	0.0	0.0	0.0	0.14285714285714285	0.0	88	14
ENSG00000204478	OG_00001	HQ_00007	PRAMEF20	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	34.7368	34.4468	0.0	0.0	0.0	0.125	0.0	88	15
ENSG00000204479	OG_00001	HQ_18270	PRAMEF17	HUMAN	5	multi_copy	1to1	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	33.3333	32.9854	0.0	0.0	0.0	0.125	0.0	88	16
ENSG00000204480	OG_00001	HQ_17017	PRAMEF19	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	32.1503	32.1503	0.0	0.0	0.0	0.125	0.0	88	17
ENSG00000204481	OG_00001	HQ_13912	PRAMEF14	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	31.4346	31.1065	0.0	0.0	0.0	0.125	0.0	88	18
ENSG00000120952	OG_00001	HQ_13912	PRAMEF2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	31.0127	30.6889	0.0	0.0	0.0	0.125	0.0	88	19
ENSG00000239810	OG_00001	HQ_00007	PRAMEF11	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	34.5188	34.4468	0.0	2.23	0.0	0.1111111111111111	0.0	88	20
ENSG00000116721	OG_00001	HQ_SNG_000044	PRAMEF1	HUMAN	5	multi_copy	singleton	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	31.8565	31.524	0.0	0.0	0.0	0.1	0.0	88	21
ENSG00000116726	OG_00001	HQ_00007	PRAMEF12	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025839	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	35.8178	36.1169	0.0	0.0	0.0	0.09090909090909091	0.0	88	22
ENSG00000177706	OG_12682	HQ_10938	FAM20C	HUMAN	5	1to1	1to1	ENSMUSG00000025854	HQ_10938	Fam20c	MOUSE	5	1to1	1to1	86.3014	87.0466	50.0	100.0	1.0	0.6	0.6	1	1
ENSG00000188191	OG_13761	HQ_11944	PRKAR1B	HUMAN	5	1to1	1to1	ENSMUSG00000025855	HQ_11944	Prkar1b	MOUSE	5	1to1	1to1	94.7507	94.7507	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000197461	OG_14113	HQ_15623	PDGFA	HUMAN	5	1to1	1to1	ENSMUSG00000025856	HQ_15623	Pdgfa	MOUSE	5	1to1	1to1	91.3265	84.8341	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000164818	OG_01710	HQ_14771	DNAAF5	HUMAN	5	multi_copy	1to1	ENSMUSG00000025857	HQ_14771	Dnaaf5	MOUSE	5	multi_copy	1to1	76.3743	76.5533	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000239857	OG_14909	HQ_15917	GET4	HUMAN	5	1to1	1to1	ENSMUSG00000025858	HQ_15917	Get4	MOUSE	5	1to1	1to1	94.8012	94.8012	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000101966	OG_04198	HQ_02648	XIAP	HUMAN	5	1to1	1to1	ENSMUSG00000025860	HQ_02648	Xiap	MOUSE	5	1to1	1to1	89.5161	89.336	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000101972	OG_04199	HQ_02649	STAG2	HUMAN	5	1to1	1to1	ENSMUSG00000025862	HQ_02649	Stag2	MOUSE	5	1to1	1to1	99.1325	99.1325	75.0	100.0	1.0	1.0	0.5	1	1
ENSG00000145920	OG_08876	HQ_07281	CPLX2	HUMAN	5	1to1	1to1	ENSMUSG00000025867	HQ_07281	Cplx2	MOUSE	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000146066	OG_00896	HQ_00401	HIGD2A	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025868	HQ_00401	Higd2a	MOUSE	5	multi_copy	multi_copy	83.0189	83.0189	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000175202	OG_00896	HQ_00401	HIGD2B	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000025868	HQ_00401	Higd2a	MOUSE	5	multi_copy	multi_copy	74.5283	74.5283	0.0	99.77	1.0	0.125	0.125	1	2
ENSG00000048162	OG_15357	HQ_13390	NOP16	HUMAN	4	1to1	1to1	ENSMUSG00000025869	HQ_13390	Nop16	MOUSE	4	1to1	1to1	88.764	87.2928	100.0	99.37	1.0	0.6	0.6	1	1
ENSG00000175414	OG_12441	HQ_10715	ARL10	HUMAN	5	1to1	1to1	ENSMUSG00000025870	HQ_10715	Arl10	MOUSE	5	1to1	1to1	87.2951	87.6543	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000122203	OG_06242	HQ_04690	KIAA1191	HUMAN	5	1to1	1to1	ENSMUSG00000025871	HQ_04690	4833439L19Rik	MOUSE	5	1to1	1to1	80.3279	80.8581	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000051596	OG_02710	HQ_01150	THOC3	HUMAN	5	1to1	1to1	ENSMUSG00000025872	HQ_01150	Thoc3	MOUSE	5	1to1	1to1	98.8604	98.8604	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000113194	OG_05396	HQ_03847	FAF2	HUMAN	5	1to1	1to1	ENSMUSG00000025873	HQ_03847	Faf2	MOUSE	5	1to1	1to1	97.7528	97.7528	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000048140	OG_02659	HQ_01102	TSPAN17	HUMAN	5	1to1	1to1	ENSMUSG00000025875	HQ_01102	Tspan17	MOUSE	5	1to1	1to1	79.6353	91.9298	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000113763	OG_05459	HQ_03909	UNC5A	HUMAN	5	1to1	1to1	ENSMUSG00000025876	HQ_03909	Unc5a	MOUSE	5	1to1	1to1	96.6746	90.6459	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000160883	OG_10188	HQ_08538	HK3	HUMAN	5	1to1	1to1	ENSMUSG00000025877	HQ_08538	Hk3	MOUSE	5	1to1	1to1	85.3738	85.4664	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000087206	OG_03556	HQ_01991	UIMC1	HUMAN	5	1to1	1to1	ENSMUSG00000025878	HQ_01991	Uimc1	MOUSE	5	1to1	1to1	76.356	75.5158	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000101665	OG_04173	HQ_02621	SMAD7	HUMAN	5	1to1	1to1	ENSMUSG00000025880	HQ_02621	Smad7	MOUSE	5	1to1	1to1	98.1221	98.1221	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000167306	OG_11317	HQ_09633	MYO5B	HUMAN	5	1to1	1to1	ENSMUSG00000025885	HQ_09633	Myo5b	MOUSE	5	1to1	1to1	90.3471	90.1515	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000204403	OG_14475	HQ_18269	CASP12	HUMAN	5	1to1	1to1	ENSMUSG00000025887	HQ_18771	Casp12	MOUSE	5	1to1	1to1	58.9443	47.9714	75.0	95.87	0.0	0.16666666666666666	0.0	1	1
ENSG00000137752	OG_00625	HQ_06313	CASP1	HUMAN	5	multi_copy	1to1	ENSMUSG00000025888	HQ_06313	Casp1	MOUSE	5	multi_copy	1to1	61.6337	61.9403	100.0	97.31	1.0	0.2	0.16666666666666666	1	1
ENSG00000204397	OG_00625	HQ_SNG_000508	CARD16	HUMAN	5	multi_copy	singleton	ENSMUSG00000025888	HQ_06313	Casp1	MOUSE	5	multi_copy	1to1	60.8247	14.6766	100.0	74.82	0.0	0.4	0.3333333333333333	1	2
ENSG00000145335	OG_08805	HQ_07212	SNCA	HUMAN	5	1to1	1to1	ENSMUSG00000025889	HQ_07212	Snca	MOUSE	5	1to1	1to1	95.0	95.0	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000152578	OG_09447	HQ_07836	GRIA4	HUMAN	5	1to1	1to1	ENSMUSG00000025892	HQ_07836	Gria4	MOUSE	5	1to1	1to1	98.5588	98.5588	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000182359	OG_13084	HQ_11316	KBTBD3	HUMAN	5	1to1	1to1	ENSMUSG00000025893	HQ_11316	Kbtbd3	MOUSE	5	1to1	1to1	90.3595	91.1038	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000149313	OG_09178	HQ_07575	AASDHPPT	HUMAN	5	1to1	1to1	ENSMUSG00000025894	HQ_07575	Aasdhppt	MOUSE	5	1to1	1to1	90.2913	90.2913	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000152404	OG_09432	HQ_14511	CWF19L2	HUMAN	5	1to1	1to1	ENSMUSG00000025898	HQ_14511	Cwf19l2	MOUSE	5	1to1	1to1	72.1477	72.717	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000137760	OG_07902	HQ_06315	ALKBH8	HUMAN	5	1to1	1to1	ENSMUSG00000025899	HQ_06315	Alkbh8	MOUSE	5	1to1	1to1	77.259	77.259	50.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000104237	OG_04419	HQ_02875	RP1	HUMAN	5	1to1	1to1	ENSMUSG00000025900	HQ_02875	Rp1	MOUSE	5	1to1	1to1	59.6475	61.3842	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000164736	OG_10829	HQ_09151	SOX17	HUMAN	5	1to1	1to1	ENSMUSG00000025902	HQ_09151	Sox17	MOUSE	5	1to1	1to1	83.5749	82.5776	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000120992	OG_06148	HQ_13913	LYPLA1	HUMAN	4	multi_copy	1to1	ENSMUSG00000025903	HQ_13913	Lypla1	MOUSE	4	multi_copy	1to1	91.7391	91.7391	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000082556	OG_03432	HQ_01869	OPRK1	HUMAN	5	1to1	1to1	ENSMUSG00000025905	HQ_01869	Oprk1	MOUSE	5	1to1	1to1	93.6842	87.0416	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000023287	OG_02486	HQ_00927	RB1CC1	HUMAN	5	1to1	1to1	ENSMUSG00000025907	HQ_00927	Rb1cc1	MOUSE	5	1to1	1to1	89.0213	89.3577	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000147481	OG_09021	HQ_07419	SNTG1	HUMAN	5	1to1	1to1	ENSMUSG00000025909	HQ_07419	Sntg1	MOUSE	5	1to1	1to1	93.4236	93.4236	50.0	100.0	1.0	0.2	0.2	1	1
ENSG00000147576	OG_09031	HQ_07429	ADHFE1	HUMAN	5	1to1	1to1	ENSMUSG00000025911	HQ_07429	Adhfe1	MOUSE	5	1to1	1to1	89.2934	89.6774	50.0	98.48	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000185697	OG_13492	HQ_11701	MYBL1	HUMAN	5	1to1	1to1	ENSMUSG00000025912	HQ_11701	Mybl1	MOUSE	5	1to1	1to1	92.2872	92.4101	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000104205	OG_04413	HQ_02869	SGK3	HUMAN	5	1to1	1to1	ENSMUSG00000025915	HQ_02869	Sgk3	MOUSE	5	1to1	1to1	96.7742	96.7742	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000178125	OG_12709	HQ_10967	PPP1R42	HUMAN	5	1to1	1to1	ENSMUSG00000025916	HQ_10967	Ppp1r42	MOUSE	5	1to1	1to1	87.0849	66.1064	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000121022	OG_06150	HQ_04600	COPS5	HUMAN	5	1to1	1to1	ENSMUSG00000025917	HQ_04600	Cops5	MOUSE	5	1to1	1to1	99.4012	99.4012	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000040341	OG_02604	HQ_01045	STAU2	HUMAN	5	1to1	1to1	ENSMUSG00000025920	HQ_01045	Stau2	MOUSE	5	1to1	1to1	93.5088	93.5088	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000121039	OG_06151	HQ_04601	RDH10	HUMAN	5	1to1	1to1	ENSMUSG00000025921	HQ_04601	Rdh10	MOUSE	5	1to1	1to1	98.827	98.827	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000147601	OG_09036	HQ_07434	TERF1	HUMAN	5	1to1	1to1	ENSMUSG00000025925	HQ_07434	Terf1	MOUSE	5	1to1	1to1	64.0091	66.7458	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000008196	OG_02302	HQ_00747	TFAP2B	HUMAN	5	1to1	1to1	ENSMUSG00000025927	HQ_00747	Tfap2b	MOUSE	5	1to1	1to1	100.0	99.7826	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000112115	OG_05278	HQ_03733	IL17A	HUMAN	5	1to1	1to1	ENSMUSG00000025929	HQ_03733	Il17a	MOUSE	5	1to1	1to1	61.3924	62.5806	100.0	100.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSG00000178860	OG_12773	HQ_11023	MSC	HUMAN	5	1to1	1to1	ENSMUSG00000025930	HQ_11023	Msc	MOUSE	5	1to1	1to1	83.9806	86.0696	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000170915	OG_11874	HQ_10168	PAQR8	HUMAN	5	1to1	1to1	ENSMUSG00000025931	HQ_10168	Paqr8	MOUSE	5	1to1	1to1	94.0678	94.0678	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000104313	OG_04424	HQ_02879	EYA1	HUMAN	5	1to1	1to1	ENSMUSG00000025932	HQ_02879	Eya1	MOUSE	5	1to1	1to1	96.1149	96.2775	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000096092	OG_03800	HQ_16227	TMEM14A	HUMAN	4	multi_copy	1to1	ENSMUSG00000025933	HQ_16227	Tmem14a	MOUSE	4	multi_copy	1to1	57.931	84.8485	50.0	84.4	1.0	0.5	0.2727272727272727	1	1
ENSG00000182793	OG_16644	HQ_SNG_000313	GSTA5	HUMAN	3	multi_copy	singleton	ENSMUSG00000025934	HQ_18772	Gsta3	MOUSE	3	multi_copy	1to1	72.8507	72.5225	0.0	0.0	0.0	0.3333333333333333	0.15384615384615385	1	1
ENSG00000067167	OG_02955	HQ_01391	TRAM1	HUMAN	5	1to1	1to1	ENSMUSG00000025935	HQ_01391	Tram1	MOUSE	5	1to1	1to1	93.0481	93.0481	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000147592	OG_09034	HQ_07432	LACTB2	HUMAN	5	1to1	1to1	ENSMUSG00000025937	HQ_07432	Lactb2	MOUSE	5	1to1	1to1	84.0278	84.0278	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000137571	OG_07876	HQ_06290	SLCO5A1	HUMAN	5	1to1	1to1	ENSMUSG00000025938	HQ_06290	Slco5a1	MOUSE	5	1to1	1to1	88.5613	88.3529	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000104343	OG_01269	HQ_02888	UBE2W	HUMAN	5	multi_copy	1to1	ENSMUSG00000025939	HQ_02888	Ube2w	MOUSE	5	multi_copy	1to1	54.9669	53.8961	100.0	92.52	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000175606	OG_12466	HQ_10739	TMEM70	HUMAN	5	1to1	1to1	ENSMUSG00000025940	HQ_10739	Tmem70	MOUSE	5	1to1	1to1	58.0769	59.4488	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000144407	OG_08707	HQ_07112	PTH2R	HUMAN	5	1to1	1to1	ENSMUSG00000025946	HQ_07112	Pth2r	MOUSE	5	1to1	1to1	82.967	82.3636	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000115020	OG_05559	HQ_04013	PIKFYVE	HUMAN	5	1to1	1to1	ENSMUSG00000025949	HQ_04013	Pikfyve	MOUSE	5	1to1	1to1	93.4669	93.4223	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000138413	OG_08006	HQ_06417	IDH1	HUMAN	5	1to1	1to1	ENSMUSG00000025950	HQ_06417	Idh1	MOUSE	5	1to1	1to1	95.6522	95.6522	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000163254	OG_10481	HQ_08807	CRYGC	HUMAN	5	1to1	1to1	ENSMUSG00000025952	HQ_08807	Crygc	MOUSE	5	1to1	1to1	84.5714	85.0575	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000144401	OG_08705	HQ_14377	METTL21A	HUMAN	5	1to1	1to1	ENSMUSG00000025956	HQ_14377	Mettl21a	MOUSE	5	1to1	1to1	89.9083	89.9083	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000118260	OG_01382	HQ_04350	CREB1	HUMAN	5	multi_copy	1to1	ENSMUSG00000025958	HQ_04350	Creb1	MOUSE	5	multi_copy	1to1	95.6012	99.6942	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000118263	OG_05892	HQ_04351	KLF7	HUMAN	5	1to1	1to1	ENSMUSG00000025959	HQ_04351	Klf7	MOUSE	5	1to1	1to1	97.01	96.6887	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000118246	OG_05890	HQ_04348	FASTKD2	HUMAN	5	1to1	1to1	ENSMUSG00000025962	HQ_04348	Fastkd2	MOUSE	5	1to1	1to1	65.8926	63.9437	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000138400	OG_08004	HQ_06415	MDH1B	HUMAN	5	1to1	1to1	ENSMUSG00000025963	HQ_06415	Mdh1b	MOUSE	5	1to1	1to1	70.4	67.9537	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000114948	OG_05553	HQ_04006	ADAM23	HUMAN	5	1to1	1to1	ENSMUSG00000025964	HQ_04006	Adam23	MOUSE	5	1to1	1to1	93.9686	93.6298	100.0	100.0	1.0	0.7142857142857143	0.5	1	1
ENSG00000114942	OG_01344	HQ_04005	EEF1B2	HUMAN	5	multi_copy	1to1	ENSMUSG00000025967	HQ_04005	Eef1b2	MOUSE	5	multi_copy	1to1	95.5556	95.5556	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000023228	OG_02485	HQ_00926	NDUFS1	HUMAN	5	1to1	1to1	ENSMUSG00000025968	HQ_00926	Ndufs1	MOUSE	5	1to1	1to1	94.0853	94.0853	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000118257	OG_05891	HQ_04349	NRP2	HUMAN	5	1to1	1to1	ENSMUSG00000025969	HQ_04349	Nrp2	MOUSE	5	1to1	1to1	94.0924	94.6004	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000162972	OG_10433	HQ_08759	MAIP1	HUMAN	5	1to1	1to1	ENSMUSG00000025971	HQ_08759	Maip1	MOUSE	5	1to1	1to1	77.3196	77.3196	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000152430	OG_09435	HQ_07825	BOLL	HUMAN	5	1to1	1to1	ENSMUSG00000025977	HQ_07825	Boll	MOUSE	5	1to1	1to1	88.3959	91.5194	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000162944	OG_10427	HQ_08753	RFTN2	HUMAN	5	1to1	1to1	ENSMUSG00000025978	HQ_08753	Rftn2	MOUSE	5	1to1	1to1	79.8	79.6407	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000115540	OG_01352	HQ_13830	MOB4	HUMAN	5	multi_copy	1to1	ENSMUSG00000025979	HQ_13830	Mob4	MOUSE	5	multi_copy	1to1	100.0	100.0	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000144381	OG_00482	HQ_07109	HSPD1	HUMAN	5	multi_copy	1to1	ENSMUSG00000025980	HQ_07109	Hspd1	MOUSE	5	multi_copy	1to1	97.5567	97.5567	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000115520	OG_01349	HQ_04086	COQ10B	HUMAN	5	multi_copy	1to1	ENSMUSG00000025981	HQ_04086	Coq10b	MOUSE	5	multi_copy	1to1	83.0579	84.4538	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000115524	OG_01350	HQ_04087	SF3B1	HUMAN	5	multi_copy	1to1	ENSMUSG00000025982	HQ_04087	Sf3b1	MOUSE	5	multi_copy	1to1	100.0	100.0	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000144395	OG_08704	HQ_07110	CCDC150	HUMAN	5	1to1	1to1	ENSMUSG00000025983	HQ_07110	Ccdc150	MOUSE	5	1to1	1to1	76.1261	76.7484	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000196950	OG_14039	HQ_12205	SLC39A10	HUMAN	5	1to1	1to1	ENSMUSG00000025986	HQ_12205	Slc39a10	MOUSE	5	1to1	1to1	87.1549	87.3646	75.0	91.81	1.0	0.4	0.4	1	1
ENSG00000021826	OG_02473	HQ_00916	CPS1	HUMAN	5	1to1	1to1	ENSMUSG00000025991	HQ_00916	Cps1	MOUSE	5	1to1	1to1	95.3333	95.3333	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000138449	OG_08013	HQ_06425	SLC40A1	HUMAN	5	1to1	1to1	ENSMUSG00000025993	HQ_06425	Slc40a1	MOUSE	5	1to1	1to1	90.7018	90.5429	50.0	100.0	1.0	0.4	0.4	1	1
ENSG00000115368	OG_05612	HQ_04065	WDR75	HUMAN	5	1to1	1to1	ENSMUSG00000025995	HQ_04065	Wdr75	MOUSE	5	1to1	1to1	84.9398	84.9398	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000030419	OG_02534	HQ_00972	IKZF2	HUMAN	5	1to1	1to1	ENSMUSG00000025997	HQ_00972	Ikzf2	MOUSE	5	1to1	1to1	96.8045	97.9087	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000115365	OG_05611	HQ_04064	LANCL1	HUMAN	5	1to1	1to1	ENSMUSG00000026000	HQ_04064	Lancl1	MOUSE	5	1to1	1to1	91.4787	91.4787	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000115361	OG_15635	HQ_13828	ACADL	HUMAN	4	1to1	1to1	ENSMUSG00000026003	HQ_13828	Acadl	MOUSE	4	1to1	1to1	86.5116	86.5116	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000144445	OG_08709	HQ_07114	KANSL1L	HUMAN	5	1to1	1to1	ENSMUSG00000026004	HQ_07114	Kansl1l	MOUSE	5	1to1	1to1	80.359	77.1023	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000197713	OG_01021	HQ_00532	RPE	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000026005	HQ_00532	Rpe	MOUSE	5	multi_copy	multi_copy	93.1915	96.0526	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000235376	OG_01021	HQ_00532	RPEL1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000026005	HQ_00532	Rpe	MOUSE	5	multi_copy	multi_copy	89.3617	92.1053	0.0	77.62	1.0	0.1111111111111111	0.1111111111111111	1	2
ENSG00000163600	OG_10561	HQ_08887	ICOS	HUMAN	5	1to1	1to1	ENSMUSG00000026009	HQ_08887	Icos	MOUSE	5	1to1	1to1	60.9865	68.3417	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000163599	OG_10560	HQ_08886	CTLA4	HUMAN	5	1to1	1to1	ENSMUSG00000026011	HQ_08886	Ctla4	MOUSE	5	1to1	1to1	74.8879	74.8879	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000178562	OG_12750	HQ_11003	CD28	HUMAN	5	1to1	1to1	ENSMUSG00000026012	HQ_11003	Cd28	MOUSE	5	1to1	1to1	67.4312	66.8182	100.0	100.0	1.0	0.6	0.6	1	1
