ensembl_id_MACFA	ens_orthogroup_id	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MACFA	ortholog_rank_PIGXX
ENSMFAG00000039245	OG_05504	HQ_03957	BBX	MACFA	5	1to1	1to1	ENSSSCG00000011943	HQ_03957	BBX	PIGXX	5	1to1	1to1	94.4323	89.5445	100.0	87.62	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000045444	OG_11744	HQ_10039	ALCAM	MACFA	5	1to1	1to1	ENSSSCG00000011946	HQ_10039	ALCAM	PIGXX	5	1to1	1to1	89.8223	95.3688	100.0	94.32	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000033639	OG_11747	HQ_10042	ZPLD1	MACFA	5	1to1	1to1	ENSSSCG00000011947	HQ_10042	ZPLD1	PIGXX	5	1to1	1to1	94.4578	90.9513	100.0	42.78	1.0	0.375	0.375	1	1
ENSMFAG00000045770	OG_13097	HQ_11327	CEP97	MACFA	5	1to1	1to1	ENSSSCG00000011949	HQ_11327	CEP97	PIGXX	5	1to1	1to1	83.0233	82.5434	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000036738	OG_08753	HQ_07160	NFKBIZ	MACFA	5	1to1	1to1	ENSSSCG00000011951	HQ_07160	NFKBIZ	PIGXX	5	1to1	1to1	78.3149	60.9677	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000031125	OG_15627	HQ_SNG_002196		MACFA	4	1to1	singleton	ENSSSCG00000011952	HQ_16304	RPL24	PIGXX	4	1to1	1to1	50.2304	90.0826	0.0	0.0	0.0	0.07692307692307693	0.0	1	1
ENSMFAG00000031897	OG_02935	HQ_01372	ZBTB11	MACFA	5	1to1	1to1	ENSSSCG00000011953	HQ_01372	ZBTB11	PIGXX	5	1to1	1to1	91.9202	91.9202	100.0	0.0	1.0	0.375	0.375	1	1
ENSMFAG00000042887	OG_12301	HQ_10572	TRMT10C	MACFA	5	1to1	1to1	ENSSSCG00000011956	HQ_10572	TRMT10C	PIGXX	5	1to1	1to1	82.4096	81.8182	100.0	0.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSMFAG00000043185	OG_09587	HQ_07972	ABI3BP	MACFA	5	1to1	1to1	ENSSSCG00000011959	HQ_07972	ABI3BP	PIGXX	5	1to1	1to1	83.5132	78.3465	100.0	89.42	1.0	1.0	1.0	1	1
ENSMFAG00000043877	OG_05496	HQ_03949	TFG	MACFA	5	1to1	1to1	ENSSSCG00000011961	HQ_03949	TFG	PIGXX	5	1to1	1to1	86.9249	89.75	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000000681	OG_08755	HQ_07162	ADGRG7	MACFA	5	1to1	1to1	ENSSSCG00000011962	HQ_07162	ADGRG7	PIGXX	5	1to1	1to1	73.2748	73.3668	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000039250	OG_09586	HQ_07971	TOMM70	MACFA	5	1to1	1to1	ENSSSCG00000011963	HQ_07971	TOMM70	PIGXX	5	1to1	1to1	89.1626	96.4476	100.0	91.93	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000001678	OG_14613	HQ_12741	LNP1	MACFA	5	1to1	1to1	ENSSSCG00000011964	HQ_12741	LNP1	PIGXX	5	1to1	1to1	75.2809	68.0203	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMFAG00000004074	OG_00980	HQ_11240	TMEM45A	MACFA	5	multi_copy	1to1	ENSSSCG00000011965	HQ_11240	TMEM45A	PIGXX	5	multi_copy	1to1	63.6364	56.4516	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000002694	OG_17263	HQ_16066		MACFA	4	1to1	1to1	ENSSSCG00000011967	HQ_16066		PIGXX	4	1to1	1to1	73.7609	73.5465	100.0	52.45	1.0	0.625	0.625	1	1
ENSMFAG00000038586	OG_05474	HQ_03925	NIT2	MACFA	5	1to1	1to1	ENSSSCG00000011968	HQ_03925	NIT2	PIGXX	5	1to1	1to1	78.4452	64.723	100.0	100.0	1.0	0.6	0.6	1	1
ENSMFAG00000045006	OG_13302	HQ_11523	CMSS1	MACFA	5	1to1	1to1	ENSSSCG00000011970	HQ_11523	CMSS1	PIGXX	5	1to1	1to1	74.6377	67.9868	100.0	100.0	1.0	0.5	0.5	1	1
ENSMFAG00000036755	OG_11492	HQ_09796	FILIP1L	MACFA	5	1to1	1to1	ENSSSCG00000011972	HQ_09796	FILIP1L	PIGXX	5	1to1	1to1	91.1542	90.9244	100.0	59.35	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSMFAG00000051740	OG_08754	HQ_07161	COL8A1	MACFA	5	1to1	1to1	ENSSSCG00000011973	HQ_07161	COL8A1	PIGXX	5	1to1	1to1	92.7536	94.751	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000045647	OG_02774	HQ_01212	DCBLD2	MACFA	5	1to1	1to1	ENSSSCG00000011977	HQ_01212	DCBLD2	PIGXX	5	1to1	1to1	83.7838	93.9394	100.0	100.0	1.0	0.3	0.3	1	1
ENSMFAG00000046380	OG_03376	HQ_01814	CPOX	MACFA	5	1to1	1to1	ENSSSCG00000011978	HQ_01814	CPOX	PIGXX	5	1to1	1to1	85.1016	83.223	100.0	14.59	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000041563	OG_03377	HQ_01815	CLDND1	MACFA	5	1to1	1to1	ENSSSCG00000011980	HQ_01815	CLDND1	PIGXX	5	1to1	1to1	93.7255	80.7432	75.0	0.0	1.0	0.375	0.375	1	1
ENSMFAG00000031190	OG_02877	HQ_01311	POU1F1	MACFA	5	1to1	1to1	ENSSSCG00000011996	HQ_01311	POU1F1	PIGXX	5	1to1	1to1	88.959	96.9072	75.0	94.97	1.0	0.5	0.5	1	1
ENSMFAG00000033665	OG_03461	HQ_01900	CHMP2B	MACFA	5	1to1	1to1	ENSSSCG00000011997	HQ_01900	CHMP2B	PIGXX	5	1to1	1to1	97.1014	94.3662	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000002627	OG_12410	HQ_10685	CADM2	MACFA	5	1to1	1to1	ENSSSCG00000011999	HQ_10685	CADM2	PIGXX	5	1to1	1to1	94.0909	91.796	100.0	3.7	1.0	0.3	0.3	1	1
ENSMFAG00000042659	OG_05508	HQ_03961	GBE1	MACFA	5	1to1	1to1	ENSSSCG00000012000	HQ_03961	GBE1	PIGXX	5	1to1	1to1	80.4035	79.4872	100.0	92.58	1.0	0.25	0.25	1	1
ENSMFAG00000037016	OG_11715	HQ_10014	ROBO1	MACFA	5	1to1	1to1	ENSSSCG00000012001	HQ_10014	ROBO1	PIGXX	5	1to1	1to1	96.1118	93.943	75.0	91.4	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000000082	OG_13397	HQ_11607	ROBO2	MACFA	5	1to1	1to1	ENSSSCG00000012002	HQ_11607	ROBO2	PIGXX	5	1to1	1to1	97.5678	97.5678	50.0	92.77	1.0	0.25	0.25	1	1
ENSMFAG00000002370	OG_13858	HQ_12040	LIPI	MACFA	5	1to1	1to1	ENSSSCG00000012004	HQ_12040	LIPI	PIGXX	5	1to1	1to1	62.5498	68.2609	50.0	44.84	0.0	0.375	0.375	1	1
ENSMFAG00000037594	OG_19047	HQ_18625		MACFA	2	1to1	1to1	ENSSSCG00000012006	HQ_18625		PIGXX	2	1to1	1to1	84.0278	84.0278	100.0	87.04	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000045279	OG_09678	HQ_08061	HSPA13	MACFA	5	1to1	1to1	ENSSSCG00000012007	HQ_08061	HSPA13	PIGXX	5	1to1	1to1	87.9668	87.9668	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000002010	OG_09623	HQ_08008	BTG3	MACFA	5	1to1	1to1	ENSSSCG00000012014	HQ_08008	BTG3	PIGXX	5	1to1	1to1	98.0159	83.7288	100.0	99.94	1.0	0.2727272727272727	0.2727272727272727	1	1
ENSMFAG00000030235	OG_01631	HQ_08010	CHODL	MACFA	5	multi_copy	1to1	ENSSSCG00000012018	HQ_08010	CHODL	PIGXX	5	multi_copy	1to1	94.5055	94.5055	100.0	88.21	1.0	0.25	0.25	1	1
ENSMFAG00000052997	OG_01631	HQ_SNG_004622		MACFA	5	multi_copy	singleton	ENSSSCG00000012018	HQ_08010	CHODL	PIGXX	5	multi_copy	1to1	54.2125	68.5185	25.0	0.0	0.0	0.18181818181818182	0.08333333333333333	1	2
ENSMFAG00000044832	OG_01632	HQ_00417		MACFA	5	multi_copy	multi_copy	ENSSSCG00000012019	HQ_00417	TMPRSS15	PIGXX	5	multi_copy	multi_copy	78.837	79.9807	75.0	0.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSMFAG00000065300	OG_01632	HQ_00417		MACFA	5	multi_copy	multi_copy	ENSSSCG00000012019	HQ_00417	TMPRSS15	PIGXX	5	multi_copy	multi_copy	74.9285	78.7575	25.0	0.0	0.0	0.18181818181818182	0.08333333333333333	1	2
ENSMFAG00000041136	OG_09625	HQ_08011	NCAM2	MACFA	5	1to1	1to1	ENSSSCG00000012020	HQ_08011	NCAM2	PIGXX	5	1to1	1to1	88.2675	96.1768	100.0	60.41	1.0	0.2	0.2	1	1
ENSMFAG00000032925	OG_09628	HQ_08014	MRPL39	MACFA	5	1to1	1to1	ENSSSCG00000012021	HQ_08014	MRPL39	PIGXX	5	1to1	1to1	85.1632	70.6897	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000002479	OG_08446	HQ_06854	APP	MACFA	5	1to1	1to1	ENSSSCG00000012022	HQ_06854	APP	PIGXX	5	1to1	1to1	97.6064	95.3247	100.0	70.53	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000039719	OG_09631	HQ_08018	ADAMTS1	MACFA	5	1to1	1to1	ENSSSCG00000012026	HQ_08018	ADAMTS1	PIGXX	5	1to1	1to1	86.7082	86.3495	75.0	0.0	1.0	0.21428571428571427	0.21428571428571427	1	1
ENSMFAG00000000566	OG_09632	HQ_08019	ADAMTS5	MACFA	5	1to1	1to1	ENSSSCG00000012027	HQ_08019	ADAMTS5	PIGXX	5	1to1	1to1	92.1421	92.2414	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000041148	OG_09757	HQ_08135	BACH1	MACFA	5	1to1	1to1	ENSSSCG00000012029	HQ_08135	BACH1	PIGXX	5	1to1	1to1	84.6361	82.3067	100.0	0.0	1.0	0.625	0.625	1	1
ENSMFAG00000030251	OG_09758	HQ_08136	CLDN8	MACFA	5	1to1	1to1	ENSSSCG00000012030	HQ_08136	CLDN8	PIGXX	5	1to1	1to1	83.5556	78.6611	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000002250	OG_09759	HQ_08138	TIAM1	MACFA	5	1to1	1to1	ENSSSCG00000012034	HQ_08138	TIAM1	PIGXX	5	1to1	1to1	96.294	96.3545	75.0	90.09	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSMFAG00000018883	OG_10012	HQ_08383	SYNJ1	MACFA	5	1to1	1to1	ENSSSCG00000012035	HQ_08383	SYNJ1	PIGXX	5	1to1	1to1	89.8077	86.803	100.0	42.18	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSMFAG00000002885	OG_10013	HQ_08384	PAXBP1	MACFA	5	1to1	1to1	ENSSSCG00000012037	HQ_08384	PAXBP1	PIGXX	5	1to1	1to1	97.2707	97.3771	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000036953	OG_14599	HQ_12723	C21orf62	MACFA	5	1to1	1to1	ENSSSCG00000012038	HQ_12723	C21orf62	PIGXX	5	1to1	1to1	76.7123	76.7123	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000048902	OG_14598	HQ_12722	OLIG2	MACFA	5	1to1	1to1	ENSSSCG00000012039	HQ_12722	OLIG2	PIGXX	5	1to1	1to1	86.3777	63.8444	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000060638	OG_12932	HQ_SNG_006496		MACFA	5	1to1	singleton	ENSSSCG00000012049	HQ_15246	KCNE1	PIGXX	5	1to1	1to1	79.845	29.9419	100.0	0.0	0.0	0.36363636363636365	0.25	1	1
ENSMFAG00000000212	OG_10026	HQ_08396	RCAN1	MACFA	5	1to1	1to1	ENSSSCG00000012050	HQ_08396	RCAN1	PIGXX	5	1to1	1to1	94.7791	94.7791	100.0	52.76	1.0	0.4444444444444444	0.3	1	1
ENSMFAG00000002007	OG_08447	HQ_06855	DOP1B	MACFA	5	1to1	1to1	ENSSSCG00000012054	HQ_06855	DOP1B	PIGXX	5	1to1	1to1	88.081	83.2898	100.0	92.81	1.0	0.5	0.42857142857142855	1	1
ENSMFAG00000042335	OG_10036	HQ_08406	MORC3	MACFA	5	1to1	1to1	ENSSSCG00000012055	HQ_08406	MORC3	PIGXX	5	1to1	1to1	80.9372	87.5576	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000040980	OG_10037	HQ_08407	CHAF1B	MACFA	5	1to1	1to1	ENSSSCG00000012056	HQ_08407	CHAF1B	PIGXX	5	1to1	1to1	88.4685	87.8354	100.0	0.0	1.0	0.75	0.75	1	1
ENSMFAG00000031411	OG_10040	HQ_08410	HLCS	MACFA	5	1to1	1to1	ENSSSCG00000012059	HQ_08410	HLCS	PIGXX	5	1to1	1to1	79.8165	79.6339	100.0	98.11	1.0	0.75	0.5555555555555556	1	1
ENSMFAG00000040294	OG_13506	HQ_SNG_002773		MACFA	5	1to1	singleton	ENSSSCG00000012061	HQ_15441	PIGP	PIGXX	5	1to1	1to1	93.8462	26.0684	100.0	100.0	0.0	0.5	0.3333333333333333	1	1
ENSMFAG00000045889	OG_01905	HQ_11350	TTC3	MACFA	5	multi_copy	1to1	ENSSSCG00000012062	HQ_11350	TTC3	PIGXX	5	multi_copy	1to1	85.1894	73.4653	100.0	99.9	1.0	0.8	0.5	1	1
ENSMFAG00000056999	OG_01905	HQ_SNG_005598		MACFA	5	multi_copy	singleton	ENSSSCG00000012062	HQ_11350	TTC3	PIGXX	5	multi_copy	1to1	75.2583	70.8266	0.0	0.0	0.0	0.1111111111111111	0.0	1	2
ENSMFAG00000041827	OG_01647	HQ_08242	VPS26C	MACFA	5	multi_copy	1to1	ENSSSCG00000012063	HQ_08242	VPS26C	PIGXX	5	multi_copy	1to1	72.1477	74.1379	100.0	78.83	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000040836	OG_09867	HQ_08244	KCNJ6	MACFA	5	1to1	1to1	ENSSSCG00000012065	HQ_08244	KCNJ6	PIGXX	5	1to1	1to1	99.7636	99.7636	100.0	14.71	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000018546	OG_09868	HQ_08245	KCNJ15	MACFA	5	1to1	1to1	ENSSSCG00000012066	HQ_08245	KCNJ15	PIGXX	5	1to1	1to1	95.4667	91.7949	100.0	25.71	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000033365	OG_11967	HQ_10252	DSCAM	MACFA	5	1to1	1to1	ENSSSCG00000012072	HQ_10252	DSCAM	PIGXX	5	1to1	1to1	98.1076	98.0099	100.0	71.05	1.0	0.45454545454545453	0.3333333333333333	1	1
ENSMFAG00000032329	OG_01900	HQ_11305	BACE2	MACFA	5	multi_copy	1to1	ENSSSCG00000012074	HQ_11305		PIGXX	5	multi_copy	1to1	79.9611	93.6219	100.0	99.37	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000033710	OG_13264	HQ_11484	FAM3B	MACFA	5	1to1	1to1	ENSSSCG00000012075	HQ_11484	FAM3B	PIGXX	5	1to1	1to1	78.97	71.5953	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000046255	OG_17815	HQ_16855	MX2	MACFA	3	1to1	1to1	ENSSSCG00000012076	HQ_16855	MX2	PIGXX	3	1to1	1to1	69.4796	69.0909	75.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000044214	OG_00913	HQ_08252	MX1	MACFA	5	multi_copy	1to1	ENSSSCG00000012077	HQ_08252	MX1	PIGXX	5	multi_copy	1to1	77.6097	77.6097	75.0	0.0	1.0	0.5	0.42857142857142855	1	1
ENSMFAG00000044571	OG_13203	HQ_11429	RIPK4	MACFA	5	1to1	1to1	ENSSSCG00000012083	HQ_11429	RIPK4	PIGXX	5	1to1	1to1	87.1089	83.4532	75.0	0.0	1.0	0.7142857142857143	0.625	1	1
ENSMFAG00000042871	OG_08426	HQ_06834	PRDM15	MACFA	5	1to1	1to1	ENSSSCG00000012084	HQ_06834	PRDM15	PIGXX	5	1to1	1to1	91.4491	85.0209	75.0	100.0	1.0	0.625	0.5555555555555556	1	1
ENSMFAG00000036570	OG_10111	HQ_08472	SLC37A1	MACFA	5	1to1	1to1	ENSSSCG00000012087	HQ_08472	SLC37A1	PIGXX	5	1to1	1to1	86.8421	86.6792	100.0	92.71	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000003616	OG_13622	HQ_SNG_001799		MACFA	5	1to1	singleton	ENSSSCG00000012088	HQ_SNG_017514		PIGXX	5	1to1	singleton	10.2662	57.4468	100.0	0.0	0.0	0.25	0.1111111111111111	1	1
ENSMFAG00000011312	OG_14102	HQ_12263	ADARB1	MACFA	5	1to1	1to1	ENSSSCG00000012089	HQ_12263	ADARB1	PIGXX	5	1to1	1to1	89.9004	85.2901	100.0	17.06	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMFAG00000034240	OG_02267	HQ_13335	PNPLA4	MACFA	4	multi_copy	multi_copy	ENSSSCG00000012100	HQ_13335		PIGXX	4	multi_copy	multi_copy	73.0469	67.509	100.0	50.43	1.0	0.2222222222222222	0.2	1	1
ENSMFAG00000032686	OG_15333	HQ_13351	ANOS1	MACFA	3	multi_copy	multi_copy	ENSSSCG00000012101	HQ_13351		PIGXX	3	multi_copy	multi_copy	78.5388	72.6761	100.0	61.48	1.0	0.3333333333333333	0.3	2	1
ENSMFAG00000005183	OG_00576	HQ_00122	TBL1X	MACFA	5	multi_copy	multi_copy	ENSSSCG00000012102	HQ_00122		PIGXX	5	multi_copy	multi_copy	74.3089	80.3163	100.0	100.0	1.0	0.45454545454545453	0.2	1	1
ENSMFAG00000050736	OG_00576	HQ_00122	TBL1Y	MACFA	5	multi_copy	multi_copy	ENSSSCG00000012102	HQ_00122		PIGXX	5	multi_copy	multi_copy	73.3333	86.7308	0.0	0.0	0.0	0.07142857142857142	0.06666666666666667	2	2
ENSMFAG00000001522	OG_01248	HQ_02633	GPR143	MACFA	5	multi_copy	1to1	ENSSSCG00000012103	HQ_02633		PIGXX	5	multi_copy	1to1	80.4938	80.0983	100.0	93.85	1.0	0.36363636363636365	0.125	1	1
ENSMFAG00000031091	OG_08964	HQ_SNG_002193		MACFA	5	1to1	singleton	ENSSSCG00000012104	HQ_14422	SHROOM2	PIGXX	5	1to1	1to1	24.6283	85.0446	100.0	67.82	0.0	0.6	0.2857142857142857	1	1
ENSMFAG00000040661	OG_15355	HQ_13389	WWC3	MACFA	4	1to1	1to1	ENSSSCG00000012108	HQ_13389	WWC3	PIGXX	4	1to1	1to1	83.7615	76.4017	100.0	0.0	1.0	0.625	0.25	1	1
ENSMFAG00000037182	OG_04186	HQ_02636	MID1	MACFA	5	1to1	1to1	ENSSSCG00000012110	HQ_02636	MID1	PIGXX	5	1to1	1to1	98.2009	98.2009	100.0	65.74	1.0	0.8	0.8	1	1
ENSMFAG00000030584	OG_02202	HQ_00644	HCCS	MACFA	5	1to1	1to1	ENSSSCG00000012111	HQ_00644	HCCS	PIGXX	5	1to1	1to1	69.1617	86.194	100.0	51.27	1.0	0.5	0.5	1	1
ENSMFAG00000037315	OG_02653	HQ_01096	ARHGAP6	MACFA	5	1to1	1to1	ENSSSCG00000012112	HQ_01096		PIGXX	5	1to1	1to1	93.4066	55.6283	100.0	85.69	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000031868	OG_00563	HQ_00662	MSL3	MACFA	5	multi_copy	1to1	ENSSSCG00000012114	HQ_00662	MSL3	PIGXX	5	multi_copy	1to1	82.9103	95.7031	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000050196	OG_00563	HQ_SNG_003928		MACFA	5	multi_copy	singleton	ENSSSCG00000012114	HQ_00662	MSL3	PIGXX	5	multi_copy	1to1	51.0998	80.1061	0.0	0.0	0.0	0.125	0.0	1	2
ENSMFAG00000045577	OG_14000	HQ_12170	TLR7	MACFA	5	1to1	1to1	ENSSSCG00000012117	HQ_12170	TLR7	PIGXX	5	1to1	1to1	84.7249	85.1287	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000002437	OG_04194	HQ_02642	TLR8	MACFA	5	1to1	1to1	ENSSSCG00000012118	HQ_02642	TLR8	PIGXX	5	1to1	1to1	72.0075	73.6741	100.0	0.0	1.0	0.09090909090909091	0.09090909090909091	1	1
ENSMFAG00000049348	OG_14574	HQ_SNG_003719		MACFA	4	multi_copy	singleton	ENSSSCG00000012119	HQ_18292	TMSB4X	PIGXX	4	multi_copy	1to1	90.9091	90.9091	0.0	0.0	0.0	0.09090909090909091	0.0	1	1
ENSMFAG00000041779	OG_14304	HQ_12465	EGFL6	MACFA	5	1to1	1to1	ENSSSCG00000012121	HQ_12465	EGFL6	PIGXX	5	1to1	1to1	72.2488	68.845	100.0	6.83	1.0	0.375	0.3333333333333333	1	1
ENSMFAG00000046343	OG_12582	HQ_10849	TCEANC	MACFA	5	1to1	1to1	ENSSSCG00000012122	HQ_10849	TCEANC	PIGXX	5	1to1	1to1	67.0455	67.4286	100.0	70.8	1.0	0.5	0.42857142857142855	1	1
ENSMFAG00000023380	OG_06370	HQ_04814	RAB9A	MACFA	5	1to1	1to1	ENSSSCG00000012123	HQ_04814	RAB9A	PIGXX	5	1to1	1to1	98.0099	98.0099	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000031757	OG_01972	HQ_00528	TRAPPC2	MACFA	5	multi_copy	multi_copy	ENSSSCG00000012124	HQ_00528	TRAPPC2	PIGXX	5	multi_copy	multi_copy	93.1507	97.1429	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000042608	OG_00752	HQ_01080	OFD1	MACFA	5	multi_copy	1to1	ENSSSCG00000012125	HQ_01080		PIGXX	5	multi_copy	1to1	71.9124	71.2032	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000061363	OG_00752	HQ_SNG_006687		MACFA	5	multi_copy	singleton	ENSSSCG00000012125	HQ_01080		PIGXX	5	multi_copy	1to1	68.9243	68.4471	0.0	0.0	0.0	0.1111111111111111	0.0	1	2
ENSMFAG00000034628	OG_01128	HQ_01081	GPM6B	MACFA	5	multi_copy	1to1	ENSSSCG00000012126	HQ_01081		PIGXX	5	multi_copy	1to1	87.2131	59.375	100.0	37.28	1.0	0.375	0.375	1	1
ENSMFAG00000000059	OG_00751	HQ_01079	GEMIN8	MACFA	5	multi_copy	1to1	ENSSSCG00000012127	HQ_01079	GEMIN8	PIGXX	5	multi_copy	1to1	65.272	64.4628	100.0	16.24	1.0	0.375	0.375	1	1
ENSMFAG00000041989	OG_04197	HQ_02647	GLRA2	MACFA	5	1to1	1to1	ENSSSCG00000012129	HQ_02647	GLRA2	PIGXX	5	1to1	1to1	99.3363	99.3363	100.0	78.71	1.0	0.3	0.3	1	1
ENSMFAG00000037836	OG_13012	HQ_16828	FANCB	MACFA	5	1to1	1to1	ENSSSCG00000012130	HQ_16828	FANCB	PIGXX	5	1to1	1to1	71.1449	70.979	100.0	97.18	1.0	0.4	0.4	1	1
ENSMFAG00000003767	OG_06932	HQ_05360	MOSPD2	MACFA	5	1to1	1to1	ENSSSCG00000012131	HQ_05360	MOSPD2	PIGXX	5	1to1	1to1	89.5753	89.5753	100.0	99.94	1.0	0.4	0.4	1	1
ENSMFAG00000032962	OG_04212	HQ_02662	ASB9	MACFA	5	1to1	1to1	ENSSSCG00000012132	HQ_02662	ASB9	PIGXX	5	1to1	1to1	69.0476	77.4809	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000042619	OG_10922	HQ_09243	ASB11	MACFA	5	1to1	1to1	ENSSSCG00000012133	HQ_09243	ASB11	PIGXX	5	1to1	1to1	92.5697	92.5697	100.0	77.55	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000046118	OG_10924	HQ_09245	PIGA	MACFA	5	1to1	1to1	ENSSSCG00000012134	HQ_09245	PIGA	PIGXX	5	1to1	1to1	90.5155	87.8	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000036854	OG_10925	HQ_09246	VEGFD	MACFA	5	1to1	1to1	ENSSSCG00000012135	HQ_09246	VEGFD	PIGXX	5	1to1	1to1	84.1808	84.4193	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000032499	OG_03574	HQ_02009	PIR	MACFA	5	1to1	1to1	ENSSSCG00000012136	HQ_02009	PIR	PIGXX	5	1to1	1to1	82.8179	83.1034	100.0	69.42	1.0	0.75	0.75	1	1
ENSMFAG00000031423	OG_04206	HQ_02656	BMX	MACFA	5	1to1	1to1	ENSSSCG00000012137	HQ_02656	BMX	PIGXX	5	1to1	1to1	90.0151	88.2789	100.0	52.01	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000039194	OG_06944	HQ_05371	ACE2	MACFA	5	1to1	1to1	ENSSSCG00000012138	HQ_05371	ACE2	PIGXX	5	1to1	1to1	81.4907	81.4907	100.0	0.0	1.0	0.7777777777777778	0.7	1	1
ENSMFAG00000038720	OG_01775	HQ_09930	CA5B	MACFA	5	multi_copy	1to1	ENSSSCG00000012141	HQ_09930		PIGXX	5	multi_copy	1to1	80.5085	89.9054	100.0	15.11	1.0	0.625	0.5555555555555556	1	1
ENSMFAG00000064412	OG_06628	HQ_05064	GRPR	MACFA	5	1to1	1to1	ENSSSCG00000012144	HQ_05064	GRPR	PIGXX	5	1to1	1to1	93.75	93.75	100.0	99.65	1.0	0.2727272727272727	0.2727272727272727	1	1
ENSMFAG00000009688	OG_02642	HQ_01085	CTPS2	MACFA	5	1to1	1to1	ENSSSCG00000012146	HQ_01085	CTPS2	PIGXX	5	1to1	1to1	91.129	96.4164	100.0	95.35	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000032642	OG_11729	HQ_10026	S100G	MACFA	5	1to1	1to1	ENSSSCG00000012147	HQ_10026	S100G	PIGXX	5	1to1	1to1	64.8148	88.6076	100.0	94.38	1.0	0.5	0.5	1	1
ENSMFAG00000031838	OG_11724	HQ_10021	SYAP1	MACFA	5	1to1	1to1	ENSSSCG00000012148	HQ_10021	SYAP1	PIGXX	5	1to1	1to1	90.5028	92.0455	100.0	6.83	1.0	0.625	0.625	1	1
