ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_RATNO
ENSMUSG00000037379	OG_10066	HQ_08435	Spon2	MOUSE	5	1to1	1to1	ENSRNOG00000006033	HQ_08435	Spon2	RATNO	5	1to1	1to1	96.6667	96.6667	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000027273	OG_07219	HQ_05635	Snap25	MOUSE	5	1to1	1to1	ENSRNOG00000006037	HQ_05635	Snap25	RATNO	5	1to1	1to1	95.6311	95.6311	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000037660	OG_08650	HQ_07055	Gdf7	MOUSE	5	1to1	1to1	ENSRNOG00000006046	HQ_07055	Gdf7	RATNO	5	1to1	1to1	91.1063	93.5412	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000029687	OG_04740	HQ_03179	Ezh2	MOUSE	5	1to1	1to1	ENSRNOG00000006048	HQ_03179	Ezh2	RATNO	5	1to1	1to1	99.7319	99.7319	100.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000031706	OG_15826	HQ_14122	Rfx1	MOUSE	4	1to1	1to1	ENSRNOG00000006049	HQ_14122	Rfx1	RATNO	4	1to1	1to1	98.8577	88.6406	100.0	100.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMUSG00000027080	OG_09785	HQ_08164	Med19	MOUSE	5	1to1	1to1	ENSRNOG00000006050	HQ_08164	Med19	RATNO	5	1to1	1to1	99.1803	99.1803	100.0	100.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSMUSG00000006800	OG_13988	HQ_12156	Sulf2	MOUSE	5	1to1	1to1	ENSRNOG00000006052	HQ_12156	Sulf2	RATNO	5	1to1	1to1	97.4857	87.667	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000022595	OG_14096	HQ_12260	Lypd2	MOUSE	5	1to1	1to1	ENSRNOG00000006058	HQ_12260	Lypd2	RATNO	5	1to1	1to1	84.252	84.252	100.0	100.0	1.0	0.875	0.5454545454545454	1	1
ENSMUSG00000022324	OG_07206	HQ_05621	Matn2	MOUSE	5	1to1	1to1	ENSRNOG00000006060	HQ_05621	Matn2	RATNO	5	1to1	1to1	92.999	93.2914	100.0	100.0	1.0	0.25	0.25	1	1
ENSMUSG00000020605	OG_01385	HQ_04402	Hs1bp3	MOUSE	5	multi_copy	1to1	ENSRNOG00000006062	HQ_04402	Hs1bp3	RATNO	5	multi_copy	1to1	90.1266	90.5852	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000058318	OG_07544	HQ_05956	Phf21a	MOUSE	5	1to1	1to1	ENSRNOG00000006063	HQ_05956	Phf21a	RATNO	5	1to1	1to1	91.8605	92.3977	100.0	100.0	1.0	0.4	0.4	1	1
ENSMUSG00000036932	OG_09792	HQ_08169	Aifm1	MOUSE	5	1to1	1to1	ENSRNOG00000006067	HQ_08169	Aifm1	RATNO	5	1to1	1to1	98.2026	98.2026	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000063296	OG_08101	HQ_06512	Tmem117	MOUSE	5	1to1	1to1	ENSRNOG00000006068	HQ_06512	Tmem117	RATNO	5	1to1	1to1	97.4708	97.4708	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000031668	OG_12033	HQ_10316	Eif2ak3	MOUSE	5	1to1	1to1	ENSRNOG00000006069	HQ_10316	Eif2ak3	RATNO	5	1to1	1to1	94.7935	95.3069	100.0	100.0	1.0	0.5454545454545454	0.4166666666666667	1	1
ENSMUSG00000032118	OG_09198	HQ_07596	Fez1	MOUSE	5	1to1	1to1	ENSRNOG00000006075	HQ_07596	Fez1	RATNO	5	1to1	1to1	96.9388	96.6921	100.0	100.0	1.0	0.4	0.4	1	1
ENSMUSG00000015653	OG_09840	HQ_08216	Steap2	MOUSE	5	1to1	1to1	ENSRNOG00000006076	HQ_08216	Steap2	RATNO	5	1to1	1to1	98.1595	98.1595	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000027423	OG_03611	HQ_13512	Snx5	MOUSE	5	1to1	1to1	ENSRNOG00000006077	HQ_13512	Snx5	RATNO	5	1to1	1to1	99.505	99.505	100.0	100.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSMUSG00000026979	OG_15722	HQ_13976	Psd4	MOUSE	4	1to1	1to1	ENSRNOG00000006079	HQ_13976	Psd4	RATNO	4	1to1	1to1	90.0498	89.8709	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000036368	OG_17513	HQ_16315	Rmdn2	MOUSE	3	1to1	1to1	ENSRNOG00000006082	HQ_16315	Rmdn2	RATNO	3	1to1	1to1	88.2927	86.1905	100.0	100.0	1.0	0.25	0.25	1	1
ENSMUSG00000056494	OG_11776	HQ_10067	Cngb3	MOUSE	5	1to1	1to1	ENSRNOG00000006084	HQ_10067	Cngb3	RATNO	5	1to1	1to1	89.049	89.5652	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000022594	OG_00977	HQ_16812	Lynx1	MOUSE	5	multi_copy	1to1	ENSRNOG00000006086	HQ_SNG_011714	Lynx1	RATNO	5	multi_copy	singleton	100.0	58.8832	100.0	100.0	0.0	0.75	0.45454545454545453	1	1
ENSMUSG00000075605	OG_00977	HQ_19402	Slurp2	MOUSE	5	multi_copy	1to1	ENSRNOG00000006086	HQ_SNG_011714	Lynx1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5454545454545454	2	2
ENSMUSG00000028309	OG_09709	HQ_08090	Rnf20	MOUSE	5	1to1	1to1	ENSRNOG00000006087	HQ_08090	Rnf20	RATNO	5	1to1	1to1	99.1778	99.1778	100.0	100.0	1.0	0.7142857142857143	0.5	1	1
ENSMUSG00000038676	OG_10610	HQ_08934	Ucn	MOUSE	5	1to1	1to1	ENSRNOG00000006090	HQ_08934	Ucn	RATNO	5	1to1	1to1	95.9016	95.9016	100.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000060780	OG_10430	HQ_08756	Lrrtm1	MOUSE	5	1to1	1to1	ENSRNOG00000006093	HQ_08756	LRRTM1	RATNO	5	1to1	1to1	98.659	98.4704	100.0	100.0	1.0	0.42857142857142855	0.5	1	1
ENSMUSG00000005087	OG_02509	HQ_00951	Cd44	MOUSE	5	1to1	1to1	ENSRNOG00000006094	HQ_00951	Cd44	RATNO	5	1to1	1to1	88.8462	88.6189	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000040569	OG_09037	HQ_07435	Slc26a7	MOUSE	5	1to1	1to1	ENSRNOG00000006096	HQ_07435	Slc26a7	RATNO	5	1to1	1to1	95.5793	90.6069	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000040489	OG_02600	HQ_01041	Sox30	MOUSE	5	1to1	1to1	ENSRNOG00000006098	HQ_01041	Sox30	RATNO	5	1to1	1to1	95.1407	96.6234	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000030042	OG_05606	HQ_04059	Pole4	MOUSE	5	1to1	1to1	ENSRNOG00000006102	HQ_04059	Pole4	RATNO	5	1to1	1to1	93.2773	94.0678	100.0	100.0	1.0	0.625	0.625	1	1
ENSMUSG00000022364	OG_16122	HQ_14566	Tbc1d31	MOUSE	4	1to1	1to1	ENSRNOG00000006103	HQ_14566	Tbc1d31	RATNO	4	1to1	1to1	92.9719	87.2762	100.0	100.0	1.0	0.3	0.3	1	1
ENSMUSG00000053469	OG_02627	HQ_13383	Tg	MOUSE	5	1to1	1to1	ENSRNOG00000006104	HQ_13383	Tg	RATNO	5	1to1	1to1	90.4917	90.4263	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000042686	OG_04437	HQ_02893	Jph1	MOUSE	5	1to1	1to1	ENSRNOG00000006110	HQ_02893	Jph1	RATNO	5	1to1	1to1	95.9091	95.9091	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000078868	OG_00177	HQ_SNG_009791	Gm14412	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	59.6958	62.9258	50.0	98.81	0.0	0.6666666666666666	0.0	1	1
ENSMUSG00000078866	OG_00177	HQ_SNG_009789	Zfp970	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	57.2797	59.9198	50.0	99.93	0.0	0.6666666666666666	0.0	1	2
ENSMUSG00000078896	OG_00177	HQ_SNG_009807	Zfp965	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	59.434	37.8758	50.0	0.0	0.0	0.6666666666666666	0.0	1	3
ENSMUSG00000078879	OG_00177	HQ_SNG_009799	Zfp973	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	59.434	37.8758	50.0	0.0	0.0	0.5	0.0	1	4
ENSMUSG00000095648	OG_00177	HQ_SNG_010745	Gm2004	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	51.5464	60.1202	25.0	98.84	0.0	1.0	0.0	1	5
ENSMUSG00000078875	OG_00177	HQ_SNG_009795	Gm14419	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	51.5464	60.1202	25.0	0.0	0.0	1.0	0.0	2	6
ENSMUSG00000078902	OG_00177	HQ_SNG_009812	Gm14443	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	58.8525	71.9439	25.0	0.0	0.0	0.6666666666666666	0.0	4	7
ENSMUSG00000090093	OG_00177	HQ_SNG_010039	Gm14399	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	48.3607	59.1182	25.0	4.0	0.0	0.6666666666666666	0.0	4	8
ENSMUSG00000078872	OG_00177	HQ_SNG_009794	Gm14401	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	65.0165	39.479	25.0	0.0	0.0	0.6666666666666666	0.0	2	9
ENSMUSG00000078905	OG_00177	HQ_SNG_009814	Gm14393	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	74.3316	27.8557	25.0	0.0	0.0	0.25	0.0	4	10
ENSMUSG00000078865	OG_00177	HQ_SNG_009788	Gm14406	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	71.5962	61.1222	0.0	0.0	0.0	0.6666666666666666	0.0	2	11
ENSMUSG00000078906	OG_00177	HQ_SNG_009815	Gm14444	MOUSE	2	multi_copy	singleton	ENSRNOG00000006112	HQ_SNG_011715	ENSRNOG00000006112	RATNO	2	multi_copy	singleton	71.3615	60.9218	0.0	0.0	0.0	0.16666666666666666	0.0	4	12
ENSMUSG00000040473	OG_04641	HQ_03081	Cfap69	MOUSE	5	1to1	1to1	ENSRNOG00000006114	HQ_03081	Cfap69	RATNO	5	1to1	1to1	87.4735	94.8216	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000000628	OG_10052	HQ_08422	Hk2	MOUSE	5	1to1	1to1	ENSRNOG00000006116	HQ_08422	Hk2	RATNO	5	1to1	1to1	99.1276	99.1276	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000037465	OG_09663	HQ_08047	Klf10	MOUSE	5	1to1	1to1	ENSRNOG00000006118	HQ_08047	Klf10	RATNO	5	1to1	1to1	91.6493	86.9307	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000020600	OG_17348	HQ_18720	Slc7a15	MOUSE	3	multi_copy	1to1	ENSRNOG00000006119	HQ_18720	Slc7a15	RATNO	3	multi_copy	1to1	90.9836	90.9836	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000002633	OG_10821	HQ_09142	Shh	MOUSE	5	1to1	1to1	ENSRNOG00000006120	HQ_09142	Shh	RATNO	5	1to1	1to1	97.4828	97.4828	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000013415	OG_10032	HQ_08402	Igf2bp1	MOUSE	5	1to1	1to1	ENSRNOG00000006122	HQ_08402	Igf2bp1	RATNO	5	1to1	1to1	99.3068	99.3068	100.0	100.0	1.0	0.625	0.625	1	1
ENSMUSG00000040667	OG_04928	HQ_03373	Nup88	MOUSE	5	1to1	1to1	ENSRNOG00000006126	HQ_03373	Nup88	RATNO	5	1to1	1to1	96.1487	96.921	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000000711	OG_05203	HQ_03656	Rab5b	MOUSE	5	1to1	1to1	ENSRNOG00000006130	HQ_03656	Rab5b	RATNO	5	1to1	1to1	99.0698	99.0698	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000020691	OG_01181	HQ_00302	Mettl2	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000006131	HQ_00302	Mettl2	RATNO	5	multi_copy	multi_copy	86.6324	87.5325	100.0	100.0	1.0	0.8	0.5	1	1
ENSMUSG00000039742	OG_07522	HQ_05932	Garin1b	MOUSE	5	1to1	1to1	ENSRNOG00000006132	HQ_05932	Fam71f1	RATNO	5	1to1	1to1	93.6047	94.152	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000024122	OG_08321	HQ_06735	Pdpk1	MOUSE	5	1to1	1to1	ENSRNOG00000006136	HQ_06735	Pdpk1	RATNO	5	1to1	1to1	97.4955	96.9751	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000007880	OG_05864	HQ_04326	Arid1a	MOUSE	5	1to1	1to1	ENSRNOG00000006137	HQ_04326	Arid1a	RATNO	5	1to1	1to1	97.8575	97.6866	75.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000029125	OG_11564	HQ_09867	Stx18	MOUSE	5	1to1	1to1	ENSRNOG00000006139	HQ_09867	Stx18	RATNO	5	1to1	1to1	95.8084	87.9121	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000021785	OG_09297	HQ_07690	Ngly1	MOUSE	5	1to1	1to1	ENSRNOG00000006143	HQ_07690	Ngly1	RATNO	5	1to1	1to1	94.0092	94.0092	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000030075	OG_05461	HQ_03911	Cntn3	MOUSE	5	1to1	1to1	ENSRNOG00000006144	HQ_03911	Cntn3	RATNO	5	1to1	1to1	92.3152	91.3378	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000062077	OG_15920	HQ_14258	Trim54	MOUSE	4	1to1	1to1	ENSRNOG00000006146	HQ_14258	Trim54	RATNO	4	1to1	1to1	84.6995	74.8792	100.0	100.0	0.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000036275	OG_05436	HQ_13810	9530068E07Rik	MOUSE	5	1to1	1to1	ENSRNOG00000006148	HQ_13810	RGD1310352	RATNO	5	1to1	1to1	83.0116	83.6576	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000071356	OG_00257	HQ_00587	Reg3b	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000006151	HQ_00587	Reg3b	RATNO	5	multi_copy	multi_copy	89.1429	87.1508	100.0	100.0	1.0	0.6666666666666666	0.5	1	1
ENSMUSG00000030017	OG_00257	HQ_16120	Reg3g	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000006151	HQ_00587	Reg3b	RATNO	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.3333333333333333	3	2
ENSMUSG00000068341	OG_00257	HQ_16120	Reg3d	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000006151	HQ_00587	Reg3b	RATNO	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.375	2	3
ENSMUSG00000079516	OG_00257	HQ_00587	Reg3a	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000006151	HQ_00587	Reg3b	RATNO	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.375	2	4
ENSMUSG00000052142	OG_15537	HQ_13676	Rasal3	MOUSE	4	1to1	1to1	ENSRNOG00000006167	HQ_13676	Rasal3	RATNO	4	1to1	1to1	89.07	89.499	100.0	100.0	1.0	0.75	0.4	1	1
ENSMUSG00000040270	OG_05288	HQ_03742	Bach2	MOUSE	5	1to1	1to1	ENSRNOG00000006170	HQ_03742	Bach2	RATNO	5	1to1	1to1	97.2586	97.2586	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000071424	OG_09409	HQ_07804	Grid2	MOUSE	5	1to1	1to1	ENSRNOG00000006174	HQ_07804	Grid2	RATNO	5	1to1	1to1	99.5035	99.5035	50.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000018707	OG_14061	HQ_15608	Dync1h1	MOUSE	5	1to1	1to1	ENSRNOG00000006178	HQ_15608	Dync1h1	RATNO	5	1to1	1to1	99.5263	99.4834	100.0	100.0	1.0	0.5714285714285714	0.375	1	1
ENSMUSG00000020594	OG_02761	HQ_01199	Pum2	MOUSE	5	1to1	1to1	ENSRNOG00000006180	HQ_01199	Pum2	RATNO	5	1to1	1to1	99.3433	99.2502	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000016984	OG_08662	HQ_07067	Etaa1	MOUSE	5	1to1	1to1	ENSRNOG00000006185	HQ_07067	Etaa1l1	RATNO	5	1to1	1to1	79.9316	80.3899	100.0	100.0	0.0	0.5	0.5	1	1
ENSMUSG00000029767	OG_06813	HQ_05241	Calu	MOUSE	5	1to1	1to1	ENSRNOG00000006197	HQ_05241	Calu	RATNO	5	1to1	1to1	92.0635	92.0635	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000020493	OG_02992	HQ_01428	Prr11	MOUSE	5	1to1	1to1	ENSRNOG00000006198	HQ_01428	Prr11	RATNO	5	1to1	1to1	87.2283	87.2283	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000043153	OG_14745	HQ_12862	Crppa	MOUSE	5	1to1	1to1	ENSRNOG00000006199	HQ_12862	Crppa	RATNO	5	1to1	1to1	90.3803	86.8817	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000033740	OG_09022	HQ_07420	St18	MOUSE	5	1to1	1to1	ENSRNOG00000006200	HQ_07420	St18	RATNO	5	1to1	1to1	94.8325	94.9234	100.0	100.0	1.0	0.25	0.25	1	1
ENSMUSG00000029151	OG_05578	HQ_13824	Slc30a3	MOUSE	5	1to1	1to1	ENSRNOG00000006204	HQ_13824	Slc30a3	RATNO	5	1to1	1to1	87.3711	86.0406	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000029571	OG_04739	HQ_03178	Tmem106b	MOUSE	5	1to1	1to1	ENSRNOG00000006206	HQ_03178	Tmem106b	RATNO	5	1to1	1to1	71.2727	56.3218	100.0	100.0	0.0	0.2727272727272727	0.2727272727272727	1	1
ENSMUSG00000025409	OG_11269	HQ_09586	Mbd6	MOUSE	5	1to1	1to1	ENSRNOG00000006209	HQ_09586	Mbd6	RATNO	5	1to1	1to1	95.6219	95.2428	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000024050	OG_02380	HQ_13352	Wiz	MOUSE	5	1to1	1to1	ENSRNOG00000006217	HQ_SNG_011717	Wiz	RATNO	5	1to1	singleton	40.4748	64.5833	100.0	100.0	0.0	0.6	0.3333333333333333	1	1
ENSMUSG00000030061	OG_01562	HQ_07154	Uba3	MOUSE	5	multi_copy	1to1	ENSRNOG00000006221	HQ_07154	Uba3	RATNO	5	multi_copy	1to1	98.9177	86.2264	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000044938	OG_15713	HQ_13961	Klhl31	MOUSE	4	1to1	1to1	ENSRNOG00000006224	HQ_13961	Klhl31	RATNO	4	1to1	1to1	97.1609	97.1609	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000026896	OG_05592	HQ_04045	Ifih1	MOUSE	5	1to1	1to1	ENSRNOG00000006227	HQ_04045	Ifih1	RATNO	5	1to1	1to1	93.6585	93.4761	100.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000025823	OG_09699	HQ_08080	Pdia4	MOUSE	5	1to1	1to1	ENSRNOG00000006228	HQ_08080	Pdia4	RATNO	5	1to1	1to1	90.9516	85.9882	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000030223	OG_09336	HQ_07733	Ptpro	MOUSE	5	1to1	1to1	ENSRNOG00000006231	HQ_07733	Ptpro	RATNO	5	1to1	1to1	95.3507	96.1349	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000022454	OG_13355	HQ_11571	Nell2	MOUSE	5	1to1	1to1	ENSRNOG00000006235	HQ_11571	Nell2	RATNO	5	1to1	1to1	96.1538	96.0419	100.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000027635	OG_16061	HQ_14475	Dsn1	MOUSE	4	1to1	1to1	ENSRNOG00000006236	HQ_14475	Dsn1	RATNO	4	1to1	1to1	83.6207	76.9841	100.0	100.0	0.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000026424	OG_11749	HQ_10044	Gpr37l1	MOUSE	5	1to1	1to1	ENSRNOG00000006237	HQ_10044	Gpr37l1	RATNO	5	1to1	1to1	96.8815	96.8815	100.0	100.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000026942	OG_15747	HQ_14010	Traf2	MOUSE	4	1to1	1to1	ENSRNOG00000006238	HQ_14010	Traf2	RATNO	4	1to1	1to1	93.8976	95.9759	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000026977	OG_07735	HQ_06157	Marchf7	MOUSE	5	1to1	1to1	ENSRNOG00000006241	HQ_06157	Marchf7	RATNO	5	1to1	1to1	89.0332	88.269	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000025245	OG_10620	HQ_08944	Lztfl1	MOUSE	5	1to1	1to1	ENSRNOG00000006244	HQ_08944	Lztfl1	RATNO	5	1to1	1to1	96.3211	96.3211	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000026553	OG_06243	HQ_04691	Copa	MOUSE	5	1to1	1to1	ENSRNOG00000006247	HQ_04691	Copa	RATNO	5	1to1	1to1	97.8913	98.37	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000018548	OG_04907	HQ_03351	Trim37	MOUSE	5	1to1	1to1	ENSRNOG00000006248	HQ_03351	Trim37	RATNO	5	1to1	1to1	98.127	93.5516	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000051225	OG_16034	HQ_14435	Fam83a	MOUSE	4	1to1	1to1	ENSRNOG00000006251	HQ_14435	Fam83a	RATNO	4	1to1	1to1	94.7248	94.7248	100.0	100.0	1.0	0.375	0.375	1	1
ENSMUSG00000020411	OG_12097	HQ_10382	Nipal4	MOUSE	5	1to1	1to1	ENSRNOG00000006255	HQ_10382	Nipal4	RATNO	5	1to1	1to1	97.0443	97.0443	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000020273	OG_05619	HQ_04071	Papolg	MOUSE	5	1to1	1to1	ENSRNOG00000006261	HQ_04071	Papolg	RATNO	5	1to1	1to1	97.429	97.429	100.0	100.0	1.0	0.7142857142857143	0.5	1	1
ENSMUSG00000001518	OG_05163	HQ_03618	Itfg2	MOUSE	5	1to1	1to1	ENSRNOG00000006264	HQ_03618	Itfg2	RATNO	5	1to1	1to1	97.5169	97.5169	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000048806	OG_12007	HQ_SNG_008547	Ifnb1	MOUSE	5	1to1	singleton	ENSRNOG00000006268	HQ_SNG_011718	Ifnb1	RATNO	5	1to1	singleton	76.9231	76.087	50.0	100.0	0.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000038984	OG_12935	HQ_11170	Tspyl5	MOUSE	5	1to1	1to1	ENSRNOG00000006278	HQ_11170	Tspyl5	RATNO	5	1to1	1to1	91.133	90.2439	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000044254	OG_11616	HQ_09917	Pcsk9	MOUSE	5	1to1	1to1	ENSRNOG00000006280	HQ_09917	Pcsk9	RATNO	5	1to1	1to1	91.2104	91.6064	100.0	100.0	1.0	0.45454545454545453	0.3333333333333333	1	1
ENSMUSG00000079560	OG_04679	HQ_03119	Hoxa3	MOUSE	5	1to1	1to1	ENSRNOG00000006281	HQ_03119	Hoxa3	RATNO	5	1to1	1to1	98.1941	97.973	100.0	100.0	1.0	0.8888888888888888	0.8888888888888888	1	1
ENSMUSG00000020694	OG_08960	HQ_07363	Tlk2	MOUSE	5	1to1	1to1	ENSRNOG00000006285	HQ_07363	Tlk2	RATNO	5	1to1	1to1	99.6	99.4674	100.0	100.0	1.0	0.6	0.6	1	1
ENSMUSG00000047861	OG_11473	HQ_09781	Foxi1	MOUSE	5	1to1	1to1	ENSRNOG00000006293	HQ_09781	Foxi1	RATNO	5	1to1	1to1	95.9677	95.9677	75.0	100.0	1.0	1.0	0.7142857142857143	1	1
ENSMUSG00000021099	OG_13310	HQ_11530	Six6	MOUSE	5	1to1	1to1	ENSRNOG00000006296	HQ_11530	Six6	RATNO	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000028228	OG_03500	HQ_01938	Cpne3	MOUSE	5	1to1	1to1	ENSRNOG00000006298	HQ_01938	Cpne3	RATNO	5	1to1	1to1	97.1857	97.1857	100.0	100.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMUSG00000032350	OG_15305	HQ_13314	Gclc	MOUSE	4	1to1	1to1	ENSRNOG00000006302	HQ_13314	Gclc	RATNO	4	1to1	1to1	98.2732	98.2732	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000020184	OG_07603	HQ_06015	Mdm2	MOUSE	5	1to1	1to1	ENSRNOG00000006304	HQ_06015	Mdm2	RATNO	5	1to1	1to1	85.4806	87.631	100.0	100.0	1.0	1.0	1.0	1	1
