ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_RATNO
ENSG00000102103	OG_01252	HQ_02669	PQBP1	HUMAN	5	multi_copy	1to1	ENSRNOG00000007766	HQ_02669	Pqbp1	RATNO	5	multi_copy	1to1	86.7924	87.4525	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000099785	OG_03833	HQ_02276	MARCHF2	HUMAN	5	1to1	1to1	ENSRNOG00000007769	HQ_02276	Marchf2	RATNO	5	1to1	1to1	95.5285	86.7159	75.0	0.0	1.0	0.4	0.4	1	1
ENSG00000186790	OG_16773	HQ_15470	FOXE3	HUMAN	4	1to1	1to1	ENSRNOG00000007770	HQ_15470	Foxe3	RATNO	4	1to1	1to1	74.2947	82.8671	100.0	0.0	1.0	0.5	0.4444444444444444	1	1
ENSG00000162368	OG_01679	HQ_08641	CMPK1	HUMAN	5	multi_copy	1to1	ENSRNOG00000007775	HQ_08641	Cmpk1	RATNO	5	multi_copy	1to1	87.7193	83.682	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000179593	OG_12844	HQ_11087	ALOX15B	HUMAN	5	1to1	1to1	ENSRNOG00000007778	HQ_11087	Alox15b	RATNO	5	1to1	1to1	80.7692	80.6499	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000132854	OG_07254	HQ_05669	KANK4	HUMAN	5	1to1	1to1	ENSRNOG00000007779	HQ_05669	Kank4	RATNO	5	1to1	1to1	73.9698	72.1569	100.0	19.77	1.0	1.0	0.6666666666666666	1	1
ENSG00000124214	OG_06427	HQ_04866	STAU1	HUMAN	5	1to1	1to1	ENSRNOG00000007781	HQ_04866	Stau1	RATNO	5	1to1	1to1	77.8163	90.7071	100.0	1.31	1.0	0.5	0.5	1	1
ENSG00000118702	OG_05931	HQ_13880	GHRH	HUMAN	5	1to1	1to1	ENSRNOG00000007782	HQ_SNG_011756	Ghrh	RATNO	5	1to1	singleton	60.1852	47.1014	100.0	100.0	0.0	0.6	0.3333333333333333	1	1
ENSG00000135437	OG_07558	HQ_05970	RDH5	HUMAN	5	1to1	1to1	ENSRNOG00000007784	HQ_05970	Bloc1s1	RATNO	5	1to1	1to1	87.7358	87.7358	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000126814	OG_06683	HQ_05118	TRMT5	HUMAN	5	1to1	1to1	ENSRNOG00000007785	HQ_05118	Trmt5	RATNO	5	1to1	1to1	75.0491	77.0161	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000179409	OG_12830	HQ_11076	GEMIN4	HUMAN	5	1to1	1to1	ENSRNOG00000007788	HQ_11076	Glod4	RATNO	5	1to1	1to1	81.2854	81.2854	100.0	0.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000179562	OG_12839	HQ_15227	GCC1	HUMAN	5	1to1	1to1	ENSRNOG00000007792	HQ_15227	Gcc1	RATNO	5	1to1	1to1	93.4194	93.0591	100.0	0.0	1.0	0.3	0.3	1	1
ENSG00000146278	OG_08913	HQ_07315	PNRC1	HUMAN	5	1to1	1to1	ENSRNOG00000007793	HQ_07315	Pnrc1	RATNO	5	1to1	1to1	75.841	83.5017	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSG00000168214	OG_01759	HQ_09769	RBPJ	HUMAN	5	multi_copy	1to1	ENSRNOG00000007797	HQ_SNG_011757	ENSRNOG00000007797	RATNO	5	multi_copy	singleton	88.7064	91.1392	0.0	0.0	0.0	0.1111111111111111	0.0	2	1
ENSG00000162391	OG_10304	HQ_08646	FAM151A	HUMAN	5	1to1	1to1	ENSRNOG00000007799	HQ_08646	Fam151a	RATNO	5	1to1	1to1	70.9402	68.2566	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000179912	OG_12869	HQ_11110	R3HDM2	HUMAN	5	1to1	1to1	ENSRNOG00000007801	HQ_11110	R3hdm2	RATNO	5	1to1	1to1	94.5455	89.5694	100.0	45.07	1.0	0.25	0.25	1	1
ENSG00000106392	OG_01286	HQ_03169	C1GALT1	HUMAN	5	multi_copy	1to1	ENSRNOG00000007804	HQ_03169	C1galt1	RATNO	5	multi_copy	1to1	89.8072	83.5897	50.0	0.0	0.0	0.2	0.2	1	1
ENSG00000101057	OG_04067	HQ_02520	MYBL2	HUMAN	5	1to1	1to1	ENSRNOG00000007805	HQ_02520	Mybl2	RATNO	5	1to1	1to1	87.2857	86.7898	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000177432	OG_17766	HQ_16772	NAP1L5	HUMAN	3	1to1	1to1	ENSRNOG00000007808	HQ_16772	Nap1l5	RATNO	3	1to1	1to1	68.1319	80.0	50.0	0.0	0.0	0.375	0.375	1	1
ENSG00000111796	OG_00326	HQ_16291	KLRB1	HUMAN	5	multi_copy	1to1	ENSRNOG00000007811	HQ_SNG_011759	Klrb1c	RATNO	5	multi_copy	singleton	43.5556	45.1613	0.0	0.0	0.0	0.25	0.0	3	1
ENSG00000115548	OG_05637	HQ_04091	KDM3A	HUMAN	5	1to1	1to1	ENSRNOG00000007814	HQ_04091	Kdm3a	RATNO	5	1to1	1to1	91.5973	91.4588	100.0	99.04	1.0	0.4	0.4	1	1
ENSG00000127528	OG_00102	HQ_14014	KLF2	HUMAN	5	multi_copy	1to1	ENSRNOG00000007816	HQ_SNG_011760	AC131483.1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	2	1
ENSG00000204335	OG_00102	HQ_12605	SP5	HUMAN	5	multi_copy	1to1	ENSRNOG00000007816	HQ_SNG_011760	AC131483.1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	3	2
ENSG00000266265	OG_00102	HQ_16007	KLF14	HUMAN	5	multi_copy	1to1	ENSRNOG00000007816	HQ_SNG_011760	AC131483.1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	3	3
ENSG00000283039	OG_00102	HQ_SNG_001356	KLF18	HUMAN	5	multi_copy	singleton	ENSRNOG00000007816	HQ_SNG_011760	AC131483.1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	4	4
ENSG00000102554	OG_00102	HQ_13621	KLF5	HUMAN	5	multi_copy	1to1	ENSRNOG00000007816	HQ_SNG_011760	AC131483.1	RATNO	5	multi_copy	singleton	27.1335	84.9315	0.0	0.0	0.0	0.1111111111111111	0.0	3	5
ENSG00000168301	OG_11484	HQ_09790	KCTD6	HUMAN	5	1to1	1to1	ENSRNOG00000007817	HQ_09790	Kctd6	RATNO	5	1to1	1to1	99.5781	99.5781	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000022567	OG_02479	HQ_00921	SLC45A4	HUMAN	5	1to1	1to1	ENSRNOG00000007818	HQ_00921	Slc45a4	RATNO	5	1to1	1to1	80.9406	82.4716	100.0	26.01	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000127334	OG_06716	HQ_05151	DYRK2	HUMAN	5	1to1	1to1	ENSRNOG00000007821	HQ_05151	Dyrk2	RATNO	5	1to1	1to1	96.8386	97.0	100.0	100.0	1.0	0.625	0.4444444444444444	1	1
ENSG00000144560	OG_08722	HQ_07127	VGLL4	HUMAN	5	1to1	1to1	ENSRNOG00000007822	HQ_07127	Vgll4	RATNO	5	1to1	1to1	88.1757	90.9408	100.0	21.51	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000108511	OG_04923	HQ_03367	HOXB6	HUMAN	5	1to1	1to1	ENSRNOG00000007823	HQ_03367	Hoxb6	RATNO	5	1to1	1to1	97.7679	97.7679	100.0	0.0	1.0	0.6363636363636364	0.6363636363636364	1	1
ENSG00000131055	OG_07052	HQ_05473	COX4I2	HUMAN	5	1to1	1to1	ENSRNOG00000007827	HQ_05473	Cox4i2	RATNO	5	1to1	1to1	71.345	52.3605	100.0	87.94	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000147592	OG_09034	HQ_07432	LACTB2	HUMAN	5	1to1	1to1	ENSRNOG00000007829	HQ_07432	Lactb2	RATNO	5	1to1	1to1	82.9861	82.9861	100.0	92.18	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000178878	OG_12774	HQ_11024	APOLD1	HUMAN	5	1to1	1to1	ENSRNOG00000007830	HQ_11024	Apold1	RATNO	5	1to1	1to1	87.5	86.4542	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000014123	OG_02422	HQ_00864	UFL1	HUMAN	5	1to1	1to1	ENSRNOG00000007831	HQ_00864	Ufl1	RATNO	5	1to1	1to1	90.6801	90.7944	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSG00000111530	OG_05201	HQ_03655	CAND1	HUMAN	5	1to1	1to1	ENSRNOG00000007834	HQ_03655	Cand1	RATNO	5	1to1	1to1	99.7561	99.7561	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000162390	OG_16182	HQ_14668	ACOT11	HUMAN	4	1to1	1to1	ENSRNOG00000007837	HQ_14668	Acot11	RATNO	4	1to1	1to1	87.2054	84.3648	100.0	0.0	1.0	0.8	0.8	1	1
ENSG00000213782	OG_14686	HQ_12810	DDX47	HUMAN	5	1to1	1to1	ENSRNOG00000007838	HQ_12810	Ddx47	RATNO	5	1to1	1to1	95.1648	94.7484	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000118596	OG_05926	HQ_04384	SLC16A7	HUMAN	5	1to1	1to1	ENSRNOG00000007839	HQ_04384	Slc16a7	RATNO	5	1to1	1to1	72.5941	70.9611	100.0	38.58	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000115307	OG_15634	HQ_13827	AUP1	HUMAN	4	1to1	1to1	ENSRNOG00000007842	HQ_13827	Aup1	RATNO	4	1to1	1to1	91.4634	85.4214	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000213246	OG_02044	HQ_12774	SUPT4H1	HUMAN	5	multi_copy	1to1	ENSRNOG00000007845	HQ_12774	Supt4h1	RATNO	5	multi_copy	1to1	100.0	100.0	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000100319	OG_15470	HQ_13569	ZMAT5	HUMAN	4	1to1	1to1	ENSRNOG00000007849	HQ_13569	Zmat5	RATNO	4	1to1	1to1	93.5294	93.5294	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000080823	OG_03378	HQ_01816	MOK	HUMAN	5	1to1	1to1	ENSRNOG00000007850	HQ_01816	Mok	RATNO	5	1to1	1to1	84.0095	84.0095	100.0	0.0	1.0	0.4	0.16666666666666666	1	1
ENSG00000100567	OG_01229	HQ_02446	PSMA3	HUMAN	5	multi_copy	1to1	ENSRNOG00000007851	HQ_02446	Psma3	RATNO	5	multi_copy	1to1	86.6667	83.0827	50.0	0.0	0.0	0.5	0.5	1	1
ENSG00000170325	OG_11784	HQ_10076	PRDM10	HUMAN	5	1to1	1to1	ENSRNOG00000007853	HQ_10076	Prdm10	RATNO	5	1to1	1to1	94.1176	92.8328	100.0	0.0	1.0	0.25	0.25	1	1
ENSG00000173588	OG_12227	HQ_10506	CEP83	HUMAN	5	1to1	1to1	ENSRNOG00000007859	HQ_10506	Cep83	RATNO	5	1to1	1to1	84.7361	85.8382	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000075239	OG_03197	HQ_01635	ACAT1	HUMAN	5	1to1	1to1	ENSRNOG00000007862	HQ_01635	Acat1	RATNO	5	1to1	1to1	84.3091	84.9057	100.0	62.14	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000028116	OG_02518	HQ_00957	VRK2	HUMAN	5	1to1	1to1	ENSRNOG00000007864	HQ_00957	Vrk2	RATNO	5	1to1	1to1	68.3071	68.9861	100.0	43.81	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000154928	OG_09651	HQ_08036	EPHB1	HUMAN	5	1to1	1to1	ENSRNOG00000007865	HQ_08036	Ephb1	RATNO	5	1to1	1to1	98.8821	98.8821	100.0	99.68	1.0	0.6	0.6	1	1
ENSG00000111880	OG_05256	HQ_03712	RNGTT	HUMAN	5	1to1	1to1	ENSRNOG00000007867	HQ_03712	Rngtt	RATNO	5	1to1	1to1	94.4724	94.4724	100.0	42.55	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000179314	OG_12821	HQ_11064	WSCD1	HUMAN	5	1to1	1to1	ENSRNOG00000007869	HQ_11064	Wscd1	RATNO	5	1to1	1to1	84.8696	85.3147	75.0	55.45	1.0	0.25	0.2222222222222222	1	1
ENSG00000144559	OG_08721	HQ_07126	TAMM41	HUMAN	5	1to1	1to1	ENSRNOG00000007874	HQ_07126	Tamm41	RATNO	5	1to1	1to1	78.635	78.635	100.0	0.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000075089	OG_03190	HQ_01626	ACTR6	HUMAN	5	1to1	1to1	ENSRNOG00000007875	HQ_01626	Actr6	RATNO	5	1to1	1to1	93.6869	93.4509	100.0	0.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000134602	OG_07447	HQ_05858	STK26	HUMAN	5	1to1	1to1	ENSRNOG00000007879	HQ_05858	ENSRNOG00000007879	RATNO	5	1to1	1to1	98.7981	66.9381	75.0	0.0	1.0	0.375	0.375	1	1
ENSG00000163719	OG_10599	HQ_08924	MTMR14	HUMAN	5	1to1	1to1	ENSRNOG00000007881	HQ_08924	Mtmr14	RATNO	5	1to1	1to1	90.7692	91.0494	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000163995	OG_10657	HQ_08983	ABLIM2	HUMAN	5	1to1	1to1	ENSRNOG00000007882	HQ_08983	Ablim2	RATNO	5	1to1	1to1	85.8915	87.1069	100.0	48.3	1.0	0.5	0.5	1	1
ENSG00000134809	OG_15860	HQ_14177	TIMM10	HUMAN	4	1to1	1to1	ENSRNOG00000007883	HQ_14177	Timm10	RATNO	4	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.8	0.8	1	1
ENSG00000075790	OG_15410	HQ_13473	BCAP29	HUMAN	4	1to1	1to1	ENSRNOG00000007884	HQ_13473	Bcap29	RATNO	4	1to1	1to1	79.2531	71.0037	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000229314	OG_00718	HQ_15874	ORM1	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000007886	HQ_SNG_011762	Orm1	RATNO	5	multi_copy	singleton	49.7512	42.5532	100.0	0.0	0.0	0.5714285714285714	0.375	1	1
ENSG00000228278	OG_00718	HQ_15874	ORM2	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000007886	HQ_SNG_011762	Orm1	RATNO	5	multi_copy	singleton	47.2637	40.4255	100.0	0.0	0.0	0.5714285714285714	0.375	1	2
ENSG00000158711	OG_09978	HQ_08351	ELK4	HUMAN	5	1to1	1to1	ENSRNOG00000007887	HQ_08351	Elk4	RATNO	5	1to1	1to1	86.0789	84.897	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000129221	OG_06870	HQ_05302	AIPL1	HUMAN	5	1to1	1to1	ENSRNOG00000007889	HQ_05302	Aipl1	RATNO	5	1to1	1to1	74.7396	87.5	50.0	62.52	0.0	0.2857142857142857	0.25	1	1
ENSG00000162607	OG_10347	HQ_08682	USP1	HUMAN	5	1to1	1to1	ENSRNOG00000007890	HQ_08682	Usp1	RATNO	5	1to1	1to1	88.6624	88.7755	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000067167	OG_02955	HQ_01391	TRAM1	HUMAN	5	1to1	1to1	ENSRNOG00000007892	HQ_01391	Tram1	RATNO	5	1to1	1to1	77.2727	57.8	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000107186	OG_04806	HQ_03249	MPDZ	HUMAN	5	1to1	1to1	ENSRNOG00000007894	HQ_03249	Mpdz	RATNO	5	1to1	1to1	84.8792	84.9613	50.0	16.26	0.0	1.0	1.0	1	1
ENSG00000168291	OG_11481	HQ_09787	PDHB	HUMAN	5	1to1	1to1	ENSRNOG00000007895	HQ_09787	Pdhb	RATNO	5	1to1	1to1	94.429	80.1418	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000175946	OG_12496	HQ_10768	KLHL38	HUMAN	5	1to1	1to1	ENSRNOG00000007896	HQ_10768	Klhl38	RATNO	5	1to1	1to1	83.9931	84.1379	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000127989	OG_01436	HQ_14023	MTERF1	HUMAN	5	multi_copy	1to1	ENSRNOG00000007899	HQ_18896	Mterf1	RATNO	5	multi_copy	1to1	71.4286	76.2032	50.0	0.0	0.0	0.4	0.16666666666666666	1	1
ENSG00000158457	OG_09955	HQ_08328	TSPAN33	HUMAN	5	1to1	1to1	ENSRNOG00000007900	HQ_08328	Tspan33	RATNO	5	1to1	1to1	97.1731	97.1731	100.0	0.0	1.0	0.8	0.8	1	1
ENSG00000170348	OG_11787	HQ_10079	TMED10	HUMAN	5	1to1	1to1	ENSRNOG00000007901	HQ_10079	Tmed10	RATNO	5	1to1	1to1	88.5845	83.9827	100.0	85.36	1.0	0.375	0.375	1	1
ENSG00000135424	OG_07556	HQ_05968	ITGA7	HUMAN	5	1to1	1to1	ENSRNOG00000007905	HQ_05968	Itga7	RATNO	5	1to1	1to1	81.5303	84.3494	100.0	0.0	1.0	0.125	0.125	1	1
ENSG00000156970	OG_09813	HQ_08190	BUB1B	HUMAN	5	1to1	1to1	ENSRNOG00000007906	HQ_08190	Bub1b	RATNO	5	1to1	1to1	77.4286	77.2814	100.0	2.69	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000152154	OG_09406	HQ_07801	TMEM178A	HUMAN	5	1to1	1to1	ENSRNOG00000007907	HQ_07801	Tmem178a	RATNO	5	1to1	1to1	97.6431	97.6431	100.0	63.9	1.0	0.5	0.5	1	1
ENSG00000136834	OG_07771	HQ_14216	OR1J1	HUMAN	5	1to1	1to1	ENSRNOG00000007911	HQ_14216	Olr411	RATNO	5	1to1	1to1	77.0186	79.2332	100.0	0.0	1.0	0.42857142857142855	0.2727272727272727	1	1
ENSG00000169398	OG_11656	HQ_09956	PTK2	HUMAN	5	1to1	1to1	ENSRNOG00000007916	HQ_09956	Ptk2	RATNO	5	1to1	1to1	93.7044	93.1097	100.0	45.4	1.0	0.4	0.4	1	1
ENSG00000059377	OG_02801	HQ_01234	TBXAS1	HUMAN	5	1to1	1to1	ENSRNOG00000007918	HQ_01234	Tbxas1	RATNO	5	1to1	1to1	79.1745	79.1745	100.0	93.28	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000157216	OG_09841	HQ_08217	SSBP3	HUMAN	5	1to1	1to1	ENSRNOG00000007920	HQ_08217	Ssbp3	RATNO	5	1to1	1to1	100.0	97.9798	100.0	67.51	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000099783	OG_01210	HQ_02275	HNRNPM	HUMAN	5	multi_copy	1to1	ENSRNOG00000007921	HQ_02275	Hnrnpm	RATNO	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.4	0.4	1	1
ENSG00000164007	OG_10659	HQ_08985	CLDN19	HUMAN	5	1to1	1to1	ENSRNOG00000007922	HQ_08985	Cldn19	RATNO	5	1to1	1to1	95.0893	95.0893	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000138028	OG_15917	HQ_16443	CGREF1	HUMAN	4	1to1	1to1	ENSRNOG00000007923	HQ_16443	Cgref1	RATNO	4	1to1	1to1	56.2893	54.908	75.0	90.38	1.0	0.4	0.4	1	1
ENSG00000164654	OG_10814	HQ_09136	MIOS	HUMAN	5	1to1	1to1	ENSRNOG00000007924	HQ_09136	Mios	RATNO	5	1to1	1to1	98.0571	98.0571	100.0	64.67	1.0	0.25	0.25	1	1
ENSG00000137843	OG_15914	HQ_14252	PAK6	HUMAN	4	1to1	1to1	ENSRNOG00000007925	HQ_14252	Pak6	RATNO	4	1to1	1to1	92.9515	92.9515	75.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000137764	OG_07903	HQ_06316	MAP2K5	HUMAN	5	1to1	1to1	ENSRNOG00000007926	HQ_06316	Map2k5	RATNO	5	1to1	1to1	97.9911	97.9911	100.0	99.66	1.0	0.5	0.5	1	1
ENSG00000170439	OG_11803	HQ_10095	METTL7B	HUMAN	5	1to1	1to1	ENSRNOG00000007927	HQ_10095	Mettl7b	RATNO	5	1to1	1to1	83.6066	83.6066	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000132518	OG_07200	HQ_05616	GUCY2D	HUMAN	5	1to1	1to1	ENSRNOG00000007931	HQ_05616	Gucy2d	RATNO	5	1to1	1to1	84.7688	84.3863	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000137270	OG_15902	HQ_14236	GCM1	HUMAN	4	1to1	1to1	ENSRNOG00000007932	HQ_14236	Gcm1	RATNO	4	1to1	1to1	74.3119	74.3119	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000166897	OG_11242	HQ_09562	ELFN2	HUMAN	5	1to1	1to1	ENSRNOG00000007934	HQ_09562	Elfn2	RATNO	5	1to1	1to1	95.7317	95.7317	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000001631	OG_02166	HQ_00606	KRIT1	HUMAN	5	1to1	1to1	ENSRNOG00000007937	HQ_00606	Krit1	RATNO	5	1to1	1to1	95.2446	95.2446	50.0	0.0	0.0	0.4	0.4	1	1
ENSG00000147813	OG_09049	HQ_07448	NAPRT	HUMAN	5	1to1	1to1	ENSRNOG00000007939	HQ_07448	Naprt	RATNO	5	1to1	1to1	80.855	80.855	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000106328	OG_04720	HQ_03159	FSCN3	HUMAN	5	1to1	1to1	ENSRNOG00000007942	HQ_03159	Fscn3	RATNO	5	1to1	1to1	73.0924	76.6316	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000167914	OG_11411	HQ_09722	GSDMA	HUMAN	5	1to1	1to1	ENSRNOG00000007943	HQ_09722	Gsdma	RATNO	5	1to1	1to1	86.5169	86.3229	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000171552	OG_01800	HQ_10248	BCL2L1	HUMAN	5	multi_copy	1to1	ENSRNOG00000007946	HQ_10248	Bcl2l1	RATNO	5	multi_copy	1to1	82.8326	67.9577	100.0	82.83	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000138640	OG_08032	HQ_06445	FAM13A	HUMAN	5	1to1	1to1	ENSRNOG00000007947	HQ_06445	Fam13a	RATNO	5	1to1	1to1	55.2297	81.6474	100.0	20.53	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000186575	OG_13591	HQ_11794	NF2	HUMAN	5	1to1	1to1	ENSRNOG00000007948	HQ_11794	Nf2	RATNO	5	1to1	1to1	98.9916	98.8255	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000130988	OG_07043	HQ_05465	RGN	HUMAN	5	1to1	1to1	ENSRNOG00000007949	HQ_05465	Rgn	RATNO	5	1to1	1to1	88.6288	88.6288	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000158089	OG_09919	HQ_08294	GALNT14	HUMAN	5	1to1	1to1	ENSRNOG00000007951	HQ_08294	Galnt14	RATNO	5	1to1	1to1	92.2101	92.2101	100.0	99.61	1.0	0.375	0.375	1	1
ENSG00000171501	OG_16388	HQ_16692	OR1N2	HUMAN	4	1to1	1to1	ENSRNOG00000007954	HQ_16692	Olr417	RATNO	4	1to1	1to1	79.1139	87.4126	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000157150	OG_09832	HQ_08208	TIMP4	HUMAN	5	1to1	1to1	ENSRNOG00000007955	HQ_08208	Timp4	RATNO	5	1to1	1to1	65.625	76.9633	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000198252	OG_02002	HQ_12387	STYX	HUMAN	5	multi_copy	1to1	ENSRNOG00000007956	HQ_12387	Styx	RATNO	5	multi_copy	1to1	95.9641	95.9641	100.0	0.0	1.0	1.0	1.0	1	1
ENSG00000005379	OG_02218	HQ_00663	TSPOAP1	HUMAN	5	1to1	1to1	ENSRNOG00000007957	HQ_00663	Tspoap1	RATNO	5	1to1	1to1	81.0447	81.5718	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000105549	OG_15546	HQ_13692	THEG	HUMAN	4	1to1	1to1	ENSRNOG00000007960	HQ_13692	Theg	RATNO	4	1to1	1to1	60.1583	60.3175	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000164938	OG_10872	HQ_09194	TP53INP1	HUMAN	5	1to1	1to1	ENSRNOG00000007964	HQ_09194	Tp53inp1	RATNO	5	1to1	1to1	65.0	62.6506	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000165202	OG_10926	HQ_09247	OR1Q1	HUMAN	5	1to1	1to1	ENSRNOG00000007965	HQ_09247	Or1q1	RATNO	5	1to1	1to1	76.1146	73.0887	100.0	0.0	1.0	0.2727272727272727	0.25	1	1
ENSG00000117118	OG_01373	HQ_04259	SDHB	HUMAN	5	multi_copy	1to1	ENSRNOG00000007967	HQ_04259	Sdhb	RATNO	5	multi_copy	1to1	83.5714	77.2277	100.0	18.29	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000116685	OG_05745	HQ_04207	KIAA2013	HUMAN	5	1to1	1to1	ENSRNOG00000007968	HQ_04207	RGD1305350	RATNO	5	1to1	1to1	90.8517	83.7209	100.0	0.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000136040	OG_07662	HQ_14197	PLXNC1	HUMAN	5	1to1	1to1	ENSRNOG00000007970	HQ_14197	Plxnc1	RATNO	5	1to1	1to1	90.5612	90.216	100.0	18.96	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000132471	OG_07197	HQ_05613	WBP2	HUMAN	5	1to1	1to1	ENSRNOG00000007971	HQ_05613	Wbp2	RATNO	5	1to1	1to1	96.5517	95.8175	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000089050	OG_03614	HQ_02050	RBBP9	HUMAN	5	1to1	1to1	ENSRNOG00000007972	HQ_02050	Rbbp9	RATNO	5	1to1	1to1	86.5591	89.9441	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000140396	OG_08247	HQ_06659	NCOA2	HUMAN	5	1to1	1to1	ENSRNOG00000007975	HQ_06659	Ncoa2	RATNO	5	1to1	1to1	93.1694	93.1058	100.0	17.54	1.0	0.5	0.5	1	1
ENSG00000144362	OG_16001	HQ_14376	PHOSPHO2	HUMAN	4	1to1	1to1	ENSRNOG00000007979	HQ_14376	Phospho2	RATNO	4	1to1	1to1	78.8382	78.8382	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
