ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_PIGXX
ENSMUSG00000066828	OG_00041	HQ_SNG_009076	Vmn2r37	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	2
ENSMUSG00000070841	OG_00041	HQ_SNG_009268	Vmn2r34	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	3
ENSMUSG00000070844	OG_00041	HQ_SNG_009269	Vmn2r42	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	4
ENSMUSG00000090662	OG_00041	HQ_SNG_010086	Vmn2r45	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	5
ENSMUSG00000090864	OG_00041	HQ_SNG_010109	Vmn2r40	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	6
ENSMUSG00000090892	OG_00041	HQ_SNG_010113	Vmn2r41	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	7
ENSMUSG00000091651	OG_00041	HQ_SNG_010196	Vmn2r36	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	8
ENSMUSG00000094098	OG_00041	HQ_SNG_010364	Vmn2r44	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	9
ENSMUSG00000095773	OG_00041	HQ_SNG_010788	Vmn2r38	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	10
ENSMUSG00000095914	OG_00041	HQ_SNG_010815	Vmn2r48	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	11
ENSMUSG00000096180	OG_00041	HQ_SNG_010874	Vmn2r49	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	12
ENSMUSG00000096294	OG_00041	HQ_SNG_010891	Vmn2r47	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	13
ENSMUSG00000096399	OG_00041	HQ_SNG_010909	Vmn2r35	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	14
ENSMUSG00000096658	OG_00041	HQ_SNG_010970	Vmn2r39	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	15
ENSMUSG00000058685	OG_00041	HQ_SNG_008831	Vmn2r51	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	16
ENSMUSG00000066820	OG_00041	HQ_SNG_009075	Vmn2r28	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	17
ENSMUSG00000070847	OG_00041	HQ_SNG_009270	Vmn2r30	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	18
ENSMUSG00000091930	OG_00041	HQ_SNG_010233	Vmn2r52	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	19
ENSMUSG00000094606	OG_00041	HQ_SNG_010485	Vmn2r50	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	20
ENSMUSG00000096373	OG_00041	HQ_SNG_010905	Vmn2r31	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	21
ENSMUSG00000096691	OG_00041	HQ_SNG_010981	Vmn2r33	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	22
ENSMUSG00000096743	OG_00041	HQ_SNG_010997	Vmn2r32	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	23
ENSMUSG00000095730	OG_00041	HQ_SNG_010772	Vmn2r29	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	1	24
ENSMUSG00000091794	OG_00041	HQ_SNG_010219	Vmn2r18	MOUSE	3	multi_copy	singleton	ENSSSCG00000013610	HQ_SNG_017581		PIGXX	3	multi_copy	singleton	35.2468	48.8853	0.0	0.0	0.0	0.06666666666666667	0.0	1	25
ENSMUSG00000013822	OG_06935	HQ_05363	Elof1	MOUSE	5	1to1	1to1	ENSSSCG00000013613	HQ_05363		PIGXX	5	1to1	1to1	100.0	46.1111	75.0	0.0	0.0	0.375	0.375	1	1
ENSMUSG00000001349	OG_06936	HQ_05364	Cnn1	MOUSE	5	1to1	1to1	ENSSSCG00000013614	HQ_05364	CNN1	PIGXX	5	1to1	1to1	80.8081	58.2524	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000066839	OG_06933	HQ_05361	Ecsit	MOUSE	5	1to1	1to1	ENSSSCG00000013615	HQ_05361	ECSIT	PIGXX	5	1to1	1to1	73.1034	68.9805	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000038895	OG_10255	HQ_08600	Zfp653	MOUSE	5	1to1	1to1	ENSSSCG00000013616	HQ_08600	ZNF653	PIGXX	5	1to1	1to1	90.8507	91.1433	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000003410	OG_13947	HQ_12122	Elavl3	MOUSE	5	1to1	1to1	ENSSSCG00000013617	HQ_12122	ELAVL3	PIGXX	5	1to1	1to1	98.3651	98.6339	100.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000006235	OG_13674	HQ_11865	Epor	MOUSE	5	1to1	1to1	ENSSSCG00000013618	HQ_11865	EPOR	PIGXX	5	1to1	1to1	80.6706	80.3536	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000006241	OG_13202	HQ_15344	Ccdc159	MOUSE	5	1to1	1to1	ENSSSCG00000013620	HQ_15344	CCDC159	PIGXX	5	1to1	1to1	58.6375	56.3084	100.0	100.0	1.0	0.625	0.625	1	1
ENSMUSG00000040883	OG_04587	HQ_03030	Tmem205	MOUSE	5	1to1	1to1	ENSSSCG00000013622	HQ_03030	TMEM205	PIGXX	5	1to1	1to1	78.836	74.8744	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000040146	OG_16987	HQ_17044	Rgl3	MOUSE	4	1to1	1to1	ENSSSCG00000013625	HQ_17044	RGL3	PIGXX	4	1to1	1to1	79.9718	79.7468	100.0	100.0	1.0	0.625	0.625	1	1
ENSMUSG00000003402	OG_15779	HQ_14064	Prkcsh	MOUSE	4	1to1	1to1	ENSSSCG00000013627	HQ_14064	PRKCSH	PIGXX	4	1to1	1to1	85.2273	83.7989	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000032187	OG_15751	HQ_14019	Smarca4	MOUSE	4	1to1	1to1	ENSSSCG00000013629	HQ_14019	SMARCA4	PIGXX	4	1to1	1to1	99.0724	97.2678	100.0	97.83	1.0	0.6	0.6	1	1
ENSMUSG00000033335	OG_03352	HQ_01789	Dnm2	MOUSE	5	1to1	1to1	ENSSSCG00000013630	HQ_01789	DNM2	PIGXX	5	1to1	1to1	96.7816	96.0091	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000057191	OG_14712	HQ_12835	AB124611	MOUSE	5	1to1	1to1	ENSSSCG00000013632	HQ_12835	C19orf38	PIGXX	5	1to1	1to1	69.8198	67.9825	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000032185	OG_08461	HQ_06869	Carm1	MOUSE	5	1to1	1to1	ENSSSCG00000013633	HQ_06869	CARM1	PIGXX	5	1to1	1to1	82.4885	83.5148	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000032182	OG_07012	HQ_05434	Yipf2	MOUSE	5	1to1	1to1	ENSSSCG00000013634	HQ_05434	YIPF2	PIGXX	5	1to1	1to1	61.5385	56.305	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000048429	OG_15975	HQ_14336	Timm29	MOUSE	4	1to1	1to1	ENSSSCG00000013635	HQ_14336	TIMM29	PIGXX	4	1to1	1to1	81.5789	83.4615	100.0	78.6	1.0	0.6	0.6	1	1
ENSMUSG00000002825	OG_14654	HQ_12778	Qtrt1	MOUSE	5	1to1	1to1	ENSSSCG00000013637	HQ_12778	QTRT1	PIGXX	5	1to1	1to1	88.3375	88.3375	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000032178	OG_06880	HQ_05312	Ilf3	MOUSE	5	1to1	1to1	ENSSSCG00000013638	HQ_05312	ILF3	PIGXX	5	1to1	1to1	85.4007	91.6372	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000057193	OG_06881	HQ_05313	Slc44a2	MOUSE	5	1to1	1to1	ENSSSCG00000013639	HQ_05313	SLC44A2	PIGXX	5	1to1	1to1	87.8187	86.7133	100.0	63.6	1.0	0.75	0.75	1	1
ENSMUSG00000032177	OG_02918	HQ_01355	Pde4a	MOUSE	5	1to1	1to1	ENSSSCG00000013642	HQ_01355	PDE4A	PIGXX	5	1to1	1to1	76.1848	77.4699	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000096472	OG_06883	HQ_05315	Cdkn2d	MOUSE	5	1to1	1to1	ENSSSCG00000013643	HQ_05315	CDKN2D	PIGXX	5	1to1	1to1	87.3494	87.3494	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000035047	OG_06879	HQ_05311	Kri1	MOUSE	5	1to1	1to1	ENSSSCG00000013644	HQ_05311	KRI1	PIGXX	5	1to1	1to1	82.9787	82.6271	100.0	100.0	1.0	1.0	1.0	1	1
ENSMUSG00000002820	OG_07013	HQ_05435	Atg4d	MOUSE	5	1to1	1to1	ENSSSCG00000013645	HQ_05435	ATG4D	PIGXX	5	1to1	1to1	85.654	86.5672	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000019471	OG_01282	HQ_03016	Cdc37	MOUSE	5	multi_copy	1to1	ENSSSCG00000013647	HQ_03016	CDC37	PIGXX	5	multi_copy	1to1	93.9314	93.6842	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000032175	OG_04569	HQ_03015	Tyk2	MOUSE	5	1to1	1to1	ENSSSCG00000013648	HQ_03015	TYK2	PIGXX	5	1to1	1to1	77.1334	78.6318	100.0	10.19	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000010205	OG_10249	HQ_08594	Raver1	MOUSE	5	1to1	1to1	ENSSSCG00000013650	HQ_08594	RAVER1	PIGXX	5	1to1	1to1	89.4385	84.8985	100.0	52.39	1.0	0.5	0.5	1	1
ENSMUSG00000032174	OG_04565	HQ_03011	Icam5	MOUSE	5	1to1	1to1	ENSSSCG00000013653	HQ_03011	ICAM5	PIGXX	5	1to1	1to1	85.3871	84.9241	100.0	100.0	1.0	0.875	0.6666666666666666	1	1
ENSMUSG00000001014	OG_04562	HQ_03008	Icam4	MOUSE	5	1to1	1to1	ENSSSCG00000013654	HQ_03008	ICAM4	PIGXX	5	1to1	1to1	59.9237	57.7206	100.0	0.0	1.0	0.875	0.6666666666666666	1	1
ENSMUSG00000037405	OG_03661	HQ_SNG_008280	Icam1	MOUSE	5	1to1	singleton	ENSSSCG00000013655	HQ_16217	ICAM1	PIGXX	5	1to1	1to1	47.486	47.486	100.0	100.0	0.0	0.8571428571428571	0.625	1	1
ENSMUSG00000003299	OG_04559	HQ_03004	Mrpl4	MOUSE	5	1to1	1to1	ENSSSCG00000013656	HQ_03004	MRPL4	PIGXX	5	1to1	1to1	78.9116	78.9116	100.0	70.32	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000043895	OG_15111	HQ_13182	S1pr2	MOUSE	5	1to1	1to1	ENSSSCG00000013658	HQ_13182	S1PR2	PIGXX	5	1to1	1to1	88.0682	88.3191	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000004099	OG_07030	HQ_05451	Dnmt1	MOUSE	5	1to1	1to1	ENSSSCG00000013659	HQ_05451	DNMT1	PIGXX	5	1to1	1to1	76.9136	74.2551	100.0	53.03	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000070319	OG_07027	HQ_05448	Eif3g	MOUSE	5	1to1	1to1	ENSSSCG00000013661	HQ_05448	EIF3G	PIGXX	5	1to1	1to1	96.5625	87.5354	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000004100	OG_07026	HQ_05447	Ppan	MOUSE	5	1to1	1to1	ENSSSCG00000013662	HQ_05447	PPAN	PIGXX	5	1to1	1to1	80.8511	81.0235	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000038742	OG_07028	HQ_05449	Angptl6	MOUSE	5	1to1	1to1	ENSSSCG00000013663	HQ_05449	ANGPTL6	PIGXX	5	1to1	1to1	73.9606	73.0022	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000038884	OG_07029	HQ_05450	Shfl	MOUSE	5	1to1	1to1	ENSSSCG00000013664	HQ_05450	SHFL	PIGXX	5	1to1	1to1	87.5862	88.8112	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000053773	OG_03367	HQ_01804	Rdh8	MOUSE	5	1to1	1to1	ENSSSCG00000013666	HQ_01804	RDH8	PIGXX	5	1to1	1to1	82.0189	78.5499	100.0	0.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSMUSG00000004098	OG_03370	HQ_01807	Col5a3	MOUSE	5	1to1	1to1	ENSSSCG00000013667	HQ_01807	COL5A3	PIGXX	5	1to1	1to1	83.3813	82.9994	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000066892	OG_06727	HQ_05160	Fbxl12	MOUSE	5	1to1	1to1	ENSSSCG00000013670	HQ_05160	FBXL12	PIGXX	5	1to1	1to1	80.2292	71.2468	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000109564	OG_17797	HQ_SNG_011296	Muc16	MOUSE	3	1to1	singleton	ENSSSCG00000013714	HQ_SNG_017584		PIGXX	3	1to1	singleton	2.13494	70.9804	25.0	0.0	0.0	0.3333333333333333	0.0	1	1
ENSMUSG00000005142	OG_04477	HQ_02934	Man2b1	MOUSE	5	1to1	1to1	ENSSSCG00000013720	HQ_02934	MAN2B1	PIGXX	5	1to1	1to1	69.2991	68.0892	75.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000059355	OG_17489	HQ_16273	Wdr83os	MOUSE	3	1to1	1to1	ENSSSCG00000013721	HQ_16273	WDR83OS	PIGXX	3	1to1	1to1	87.7358	93.0	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000005150	OG_15694	HQ_13931	Wdr83	MOUSE	4	1to1	1to1	ENSSSCG00000013722	HQ_13931	WDR83	PIGXX	4	1to1	1to1	92.381	93.5691	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000060038	OG_15444	HQ_13534	Dhps	MOUSE	4	1to1	1to1	ENSSSCG00000013723	HQ_13534	DHPS	PIGXX	4	1to1	1to1	93.7669	93.7669	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000008167	OG_15825	HQ_14121	Fbxw9	MOUSE	4	1to1	1to1	ENSSSCG00000013725	HQ_14121	FBXW9	PIGXX	4	1to1	1to1	84.9345	84.9345	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000031691	OG_15547	HQ_13693	Tnpo2	MOUSE	4	1to1	1to1	ENSSSCG00000013726	HQ_13693	TNPO2	PIGXX	4	1to1	1to1	89.9666	88.3899	100.0	0.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMUSG00000041203	OG_06324	HQ_13930	Trir	MOUSE	4	multi_copy	1to1	ENSSSCG00000013727	HQ_13930	TRIR	PIGXX	4	multi_copy	1to1	93.6416	91.0112	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000003809	OG_04596	HQ_03038	Gcdh	MOUSE	5	1to1	1to1	ENSSSCG00000013729	HQ_03038	GCDH	PIGXX	5	1to1	1to1	85.6823	87.4429	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000054191	OG_04597	HQ_03039	Klf1	MOUSE	5	1to1	1to1	ENSSSCG00000013730	HQ_03039	KLF1	PIGXX	5	1to1	1to1	69.6809	71.3896	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000003812	OG_04598	HQ_03040	Dnase2a	MOUSE	5	1to1	1to1	ENSSSCG00000013731	HQ_03040	DNASE2	PIGXX	5	1to1	1to1	72.5212	70.5234	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000053693	OG_04599	HQ_03041	Mast1	MOUSE	5	1to1	1to1	ENSSSCG00000013732	HQ_03041	MAST1	PIGXX	5	1to1	1to1	94.2038	94.2038	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000052819	OG_15350	HQ_13381	Best2	MOUSE	4	1to1	1to1	ENSSSCG00000013733	HQ_13381	BEST2	PIGXX	4	1to1	1to1	87.5984	87.7712	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000052566	OG_15445	HQ_13535	Hook2	MOUSE	4	1to1	1to1	ENSSSCG00000013734	HQ_13535	HOOK2	PIGXX	4	1to1	1to1	85.6145	85.2573	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000052837	OG_16383	HQ_16685	Junb	MOUSE	4	1to1	1to1	ENSSSCG00000013735	HQ_16685	JUNB	PIGXX	4	1to1	1to1	95.9302	95.1009	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000005161	OG_00657	HQ_09710	Prdx2	MOUSE	5	multi_copy	1to1	ENSSSCG00000013736	HQ_09710	PRDX2	PIGXX	5	multi_copy	1to1	88.8889	74.2616	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000052926	OG_04494	HQ_02948	Rnaseh2a	MOUSE	5	1to1	1to1	ENSSSCG00000013737	HQ_02948	RNASEH2A	PIGXX	5	1to1	1to1	79.0698	72.7829	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000003824	OG_17650	HQ_16563	Syce2	MOUSE	3	1to1	1to1	ENSSSCG00000013740	HQ_16563	SYCE2	PIGXX	3	1to1	1to1	58.1921	64.7799	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000001911	OG_02317	HQ_00762	Nfix	MOUSE	5	1to1	1to1	ENSSSCG00000013742	HQ_00762	NFIX	PIGXX	5	1to1	1to1	75.9109	69.1882	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000001909	OG_04500	HQ_02954	Trmt1	MOUSE	5	1to1	1to1	ENSSSCG00000013744	HQ_02954	TRMT1	PIGXX	5	1to1	1to1	82.8054	83.1818	75.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000003808	OG_12804	HQ_11049	Farsa	MOUSE	5	1to1	1to1	ENSSSCG00000013745	HQ_11049	FARSA	PIGXX	5	1to1	1to1	90.9449	90.9449	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000003814	OG_01873	HQ_00491	Calr	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000013746	HQ_00491	CALR	PIGXX	5	multi_copy	multi_copy	93.2692	93.0456	75.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000003813	OG_12816	HQ_11060	Rad23a	MOUSE	5	1to1	1to1	ENSSSCG00000013747	HQ_11060	RAD23A	PIGXX	5	1to1	1to1	92.8375	80.8153	100.0	33.67	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000001910	OG_10187	HQ_08537	Nacc1	MOUSE	5	1to1	1to1	ENSSSCG00000013751	HQ_08537	NACC1	PIGXX	5	1to1	1to1	87.7432	84.4569	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000053560	OG_16161	HQ_14637	Ier2	MOUSE	4	1to1	1to1	ENSSSCG00000013753	HQ_14637	IER2	PIGXX	4	1to1	1to1	80.543	80.543	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000034656	OG_08422	HQ_06831	Cacna1a	MOUSE	5	1to1	1to1	ENSSSCG00000013754	HQ_06831	CACNA1A	PIGXX	5	1to1	1to1	85.4294	85.499	100.0	25.45	1.0	0.6	0.6	1	1
ENSMUSG00000004994	OG_04507	HQ_02959	Ccdc130	MOUSE	5	1to1	1to1	ENSSSCG00000013755	HQ_02959	YJU2B	PIGXX	5	1to1	1to1	78.961	75.2475	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000004996	OG_02582	HQ_01023	Mri1	MOUSE	5	1to1	1to1	ENSSSCG00000013756	HQ_01023	MRI1	PIGXX	5	1to1	1to1	83.7398	77.8338	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000019362	OG_04513	HQ_13671	D8Ertd738e	MOUSE	4	multi_copy	1to1	ENSSSCG00000013757	HQ_13671	C19orf53	PIGXX	4	multi_copy	1to1	76.5957	73.4694	100.0	0.0	1.0	0.75	0.5555555555555556	1	1
ENSMUSG00000035671	OG_15824	HQ_14120	Zswim4	MOUSE	4	1to1	1to1	ENSSSCG00000013758	HQ_14120	ZSWIM4	PIGXX	4	1to1	1to1	92.0073	91.5913	100.0	84.78	1.0	0.8571428571428571	0.625	1	1
ENSMUSG00000056155	OG_13692	HQ_11883	Nanos3	MOUSE	5	1to1	1to1	ENSSSCG00000013759	HQ_11883	NANOS3	PIGXX	5	1to1	1to1	79.2135	51.087	100.0	0.0	1.0	0.75	0.5555555555555556	1	1
ENSMUSG00000008129	OG_07145	HQ_SNG_007864	Brme1	MOUSE	5	1to1	singleton	ENSSSCG00000013760	HQ_SNG_017586		PIGXX	5	1to1	singleton	18.8333	46.5021	100.0	100.0	0.0	0.875	0.6666666666666666	1	1
ENSMUSG00000036686	OG_07146	HQ_05563	Cc2d1a	MOUSE	5	1to1	1to1	ENSSSCG00000013761	HQ_05563	CC2D1A	PIGXX	5	1to1	1to1	82.7147	79.5107	100.0	2.21	1.0	0.625	0.4444444444444444	1	1
ENSMUSG00000012889	OG_15823	HQ_14119	Podnl1	MOUSE	4	1to1	1to1	ENSSSCG00000013762	HQ_14119	PODNL1	PIGXX	4	1to1	1to1	79.7853	77.4306	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSMUSG00000037103	OG_15827	HQ_14123	Dcaf15	MOUSE	4	1to1	1to1	ENSSSCG00000013763	HQ_14123	DCAF15	PIGXX	4	1to1	1to1	86.9906	92.5	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSMUSG00000031706	OG_15826	HQ_14122	Rfx1	MOUSE	4	1to1	1to1	ENSSSCG00000013764	HQ_14122	RFX1	PIGXX	4	1to1	1to1	93.4579	92.4974	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000045232	OG_11908	HQ_10194	Rln3	MOUSE	5	1to1	1to1	ENSSSCG00000013765	HQ_10194	RLN3	PIGXX	5	1to1	1to1	71.6312	72.1429	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000005465	OG_04516	HQ_02967	Il27ra	MOUSE	5	1to1	1to1	ENSSSCG00000013766	HQ_02967	IL27RA	PIGXX	5	1to1	1to1	62.4398	59.6626	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000047986	OG_16802	HQ_15507	Palm3	MOUSE	4	1to1	1to1	ENSSSCG00000013767	HQ_15507	PALM3	PIGXX	4	1to1	1to1	50.1362	44.0719	100.0	0.0	0.0	0.625	0.4444444444444444	1	1
ENSMUSG00000074217	OG_08423	HQ_14325	Misp3	MOUSE	5	1to1	1to1	ENSSSCG00000013768	HQ_SNG_017587		PIGXX	5	1to1	singleton	73.301	33.4812	100.0	0.0	0.0	0.4444444444444444	0.3	1	1
ENSMUSG00000046408	OG_13742	HQ_11926	1700067K01Rik	MOUSE	5	1to1	1to1	ENSSSCG00000013769	HQ_11926	C19orf67	PIGXX	5	1to1	1to1	80.8989	80.4469	100.0	0.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000005469	OG_03095	HQ_01531	Prkaca	MOUSE	5	1to1	1to1	ENSSSCG00000013771	HQ_01531	PRKACA	PIGXX	5	1to1	1to1	94.5869	92.9972	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000005470	OG_04517	HQ_02968	Asf1b	MOUSE	5	1to1	1to1	ENSSSCG00000013772	HQ_02968	ASF1B	PIGXX	5	1to1	1to1	92.0792	92.0792	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000013033	OG_15401	HQ_13460	Adgrl1	MOUSE	4	1to1	1to1	ENSSSCG00000013773	HQ_13460	ADGRL1	PIGXX	4	1to1	1to1	95.9762	98.778	100.0	0.0	1.0	0.5	0.5	1	1
