ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_MACFA
ENSMUSG00000030114	OG_08106	HQ_14282	Klrg1	MOUSE	5	1to1	1to1	ENSMFAG00000003591	HQ_14282	KLRG1	MACFA	5	1to1	1to1	57.4468	57.1429	50.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000011831	OG_02959	HQ_01395	Evi5	MOUSE	5	1to1	1to1	ENSMFAG00000003592	HQ_01395	EVI5	MACFA	5	1to1	1to1	91.9654	85.5172	75.0	24.9	1.0	0.25	0.25	1	1
ENSMUSG00000038141	OG_08927	HQ_07332	Tmem181a	MOUSE	5	1to1	1to1	ENSMFAG00000003593	HQ_07332	TMEM181	MACFA	5	1to1	1to1	89.7087	79.5181	100.0	88.0	1.0	0.42857142857142855	0.3333333333333333	1	1
ENSMUSG00000026413	OG_03398	HQ_01836	Pkp1	MOUSE	5	1to1	1to1	ENSMFAG00000003596	HQ_01836	PKP1	MACFA	5	1to1	1to1	94.7802	92.3695	100.0	91.68	1.0	1.0	0.6	1	1
ENSMUSG00000021044	OG_02848	HQ_01283	Adck1	MOUSE	5	1to1	1to1	ENSMFAG00000003597	HQ_01283	ADCK1	MACFA	5	1to1	1to1	87.8095	87.3106	50.0	0.0	0.0	0.14285714285714285	0.1111111111111111	1	1
ENSMUSG00000016481	OG_14389	HQ_SNG_007899	Cr1l	MOUSE	5	1to1	singleton	ENSMFAG00000003599	HQ_18257	CR1	MACFA	5	1to1	1to1	42.0455	9.04203	75.0	0.0	0.0	0.4	0.0	1	1
ENSMUSG00000036013	OG_09773	HQ_SNG_008262	Fam122c	MOUSE	5	1to1	singleton	ENSMFAG00000003602	HQ_17842	PABIR3	MACFA	5	1to1	1to1	35.0	23.3333	75.0	0.0	0.0	0.2222222222222222	0.1	1	1
ENSMUSG00000059975	OG_13963	HQ_12136	Zfp74	MOUSE	5	1to1	1to1	ENSMFAG00000003603	HQ_12136	ZNF569	MACFA	5	1to1	1to1	70.2504	90.5123	0.0	0.0	0.0	0.1	0.1	1	1
ENSMUSG00000035064	OG_04349	HQ_02801	Eef2k	MOUSE	5	1to1	1to1	ENSMFAG00000003604	HQ_02801	EEF2K	MACFA	5	1to1	1to1	90.0553	89.931	100.0	93.27	1.0	0.5	0.5	1	1
ENSMUSG00000024423	OG_01628	HQ_00415	Impact	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000003606	HQ_00415		MACFA	5	multi_copy	multi_copy	72.6415	73.5669	0.0	0.0	0.0	0.1111111111111111	0.07692307692307693	2	1
ENSMUSG00000001441	OG_08344	HQ_06758	Npepps	MOUSE	5	1to1	1to1	ENSMFAG00000003608	HQ_06758	NPEPPS	MACFA	5	1to1	1to1	88.6957	97.9592	100.0	73.42	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000078570	OG_14190	HQ_15641	1110065P20Rik	MOUSE	5	1to1	1to1	ENSMFAG00000003611	HQ_SNG_001798		MACFA	5	1to1	singleton	70.8861	35.8974	100.0	0.0	0.0	0.8333333333333334	0.3333333333333333	1	1
ENSMUSG00000025510	OG_12681	HQ_10937	Cd151	MOUSE	5	1to1	1to1	ENSMFAG00000003612	HQ_10937	CD151	MACFA	5	1to1	1to1	87.747	50.8009	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000017003	OG_00386	HQ_SNG_007906	Svs3a	MOUSE	4	multi_copy	singleton	ENSMFAG00000003613	HQ_17714	SEMG2	MACFA	4	multi_copy	1to1	19.6226	8.87372	100.0	0.0	0.0	0.18181818181818182	0.06666666666666667	1	1
ENSMUSG00000040132	OG_00386	HQ_SNG_008322	Semg1	MOUSE	4	multi_copy	singleton	ENSMFAG00000003613	HQ_17714	SEMG2	MACFA	4	multi_copy	1to1	19.4667	12.4573	0.0	0.0	0.0	0.09090909090909091	0.0	1	2
ENSMUSG00000050383	OG_00386	HQ_SNG_008585	Svs3b	MOUSE	4	multi_copy	singleton	ENSMFAG00000003613	HQ_17714	SEMG2	MACFA	4	multi_copy	1to1	20.3774	9.21502	0.0	0.0	0.0	0.08333333333333333	0.0	1	3
ENSMUSG00000033632	OG_09251	HQ_07645	AW554918	MOUSE	5	1to1	1to1	ENSMFAG00000003614	HQ_07645	KIAA1328	MACFA	5	1to1	1to1	68.1373	72.0207	100.0	100.0	1.0	0.75	0.75	1	1
ENSMUSG00000020260	OG_13622	HQ_16903	Pofut2	MOUSE	5	1to1	1to1	ENSMFAG00000003616	HQ_SNG_001799		MACFA	5	1to1	singleton	28.4382	86.5248	100.0	89.58	0.0	0.25	0.1111111111111111	1	1
ENSMUSG00000059866	OG_11574	HQ_09877	Tnip2	MOUSE	5	1to1	1to1	ENSMFAG00000003617	HQ_09877	TNIP2	MACFA	5	1to1	1to1	64.9667	62.6068	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000078612	OG_13728	HQ_11915	Fyb2	MOUSE	5	1to1	1to1	ENSMFAG00000003618	HQ_11915	FYB2	MACFA	5	1to1	1to1	52.3329	56.9273	100.0	2.98	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000019087	OG_03082	HQ_01518	Atp6ap1	MOUSE	5	1to1	1to1	ENSMFAG00000003619	HQ_01518	ATP6AP1	MACFA	5	1to1	1to1	82.2894	80.042	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000039137	OG_03777	HQ_02217	Whrn	MOUSE	5	1to1	1to1	ENSMFAG00000003622	HQ_02217	WHRN	MACFA	5	1to1	1to1	47.8214	83.7786	100.0	0.0	0.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000045498	OG_15617	HQ_13801	Pcdhb3	MOUSE	4	1to1	1to1	ENSMFAG00000003623	HQ_13801	PCDHB3	MACFA	4	1to1	1to1	59.0561	60.7612	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000024789	OG_03807	HQ_02247	Jak2	MOUSE	5	1to1	1to1	ENSMFAG00000003627	HQ_02247	JAK2	MACFA	5	1to1	1to1	93.4629	93.4629	100.0	0.0	1.0	0.5	0.2857142857142857	1	1
ENSMUSG00000016477	OG_05298	HQ_03750	E2f3	MOUSE	5	1to1	1to1	ENSMFAG00000003628	HQ_03750	E2F3	MACFA	5	1to1	1to1	95.4048	94.1685	75.0	29.01	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000013418	OG_01744	HQ_09595	B4galnt2	MOUSE	5	multi_copy	1to1	ENSMFAG00000003631	HQ_09595	B4GALNT2	MACFA	5	multi_copy	1to1	74.3137	74.9012	100.0	99.51	1.0	0.625	0.625	1	1
ENSMUSG00000054434	OG_13817	HQ_12002	Tmem120b	MOUSE	5	1to1	1to1	ENSMFAG00000003634	HQ_12002	TMEM120B	MACFA	5	1to1	1to1	85.8407	50.6969	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000027087	OG_08012	HQ_06424	Itgav	MOUSE	5	1to1	1to1	ENSMFAG00000003635	HQ_06424	ITGAV	MACFA	5	1to1	1to1	92.0498	91.6985	100.0	37.11	1.0	0.5	0.5	1	1
ENSMUSG00000009470	OG_03447	HQ_01884	Tnpo1	MOUSE	5	1to1	1to1	ENSMFAG00000003636	HQ_01884	TNPO1	MACFA	5	1to1	1to1	99.6659	99.6659	100.0	40.5	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000022041	OG_06138	HQ_04591	Chrna2	MOUSE	5	1to1	1to1	ENSMFAG00000003637	HQ_04591	CHRNA2	MACFA	5	1to1	1to1	85.9375	83.0189	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000003344	OG_07304	HQ_05716	Btbd2	MOUSE	5	1to1	1to1	ENSMFAG00000003638	HQ_05716	BTBD2	MACFA	5	1to1	1to1	73.2283	98.6737	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000020577	OG_04746	HQ_13709	Tspan13	MOUSE	5	1to1	1to1	ENSMFAG00000003639	HQ_SNG_001801		MACFA	5	1to1	singleton	93.1373	43.1818	100.0	88.4	0.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000029049	OG_05704	HQ_13842	Morn1	MOUSE	5	1to1	1to1	ENSMFAG00000003640	HQ_13842	MORN1	MACFA	5	1to1	1to1	61.4256	58.1349	75.0	99.73	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000021918	OG_05550	HQ_04002	Nek4	MOUSE	5	1to1	1to1	ENSMFAG00000003641	HQ_04002	NEK4	MACFA	5	1to1	1to1	74.1162	71.4112	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000030062	OG_10637	HQ_08960	Rpn1	MOUSE	5	1to1	1to1	ENSMFAG00000003642	HQ_08960	RPN1	MACFA	5	1to1	1to1	94.5724	93.801	75.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000029195	OG_07490	HQ_05899	Klb	MOUSE	5	1to1	1to1	ENSMFAG00000003644	HQ_05899	KLB	MACFA	5	1to1	1to1	79.2905	79.2146	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000028879	OG_05868	HQ_04330	Stx12	MOUSE	5	1to1	1to1	ENSMFAG00000003645	HQ_04330	STX12	MACFA	5	1to1	1to1	91.6058	78.6834	0.0	66.51	0.0	0.625	0.625	1	1
ENSMUSG00000027500	OG_04448	HQ_02905	Stmn2	MOUSE	5	1to1	1to1	ENSMFAG00000003646	HQ_02905	STMN2	MACFA	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000022540	OG_02972	HQ_13440	Rogdi	MOUSE	5	1to1	1to1	ENSMFAG00000003647	HQ_13440	ROGDI	MACFA	5	1to1	1to1	87.7023	94.4251	75.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000094018	OG_16867	HQ_SNG_010344	S100a2	MOUSE	4	1to1	singleton	ENSMFAG00000003648	HQ_16964	S100A2	MACFA	4	1to1	1to1	43.2692	45.9184	100.0	0.0	0.0	0.5	0.3333333333333333	1	1
ENSMUSG00000043410	OG_10365	HQ_14681	Hfm1	MOUSE	5	1to1	1to1	ENSMFAG00000003649	HQ_SNG_001803		MACFA	5	1to1	singleton	23.9888	73.0361	100.0	0.0	0.0	0.25	0.1111111111111111	1	1
ENSMUSG00000020912	OG_13669	HQ_11860	Krt12	MOUSE	5	1to1	1to1	ENSMFAG00000003650	HQ_11860	KRT12	MACFA	5	1to1	1to1	79.2608	77.9798	100.0	0.0	1.0	0.5833333333333334	0.5833333333333334	1	1
ENSMUSG00000045751	OG_08912	HQ_07314	Mms22l	MOUSE	5	1to1	1to1	ENSMFAG00000003651	HQ_07314	MMS22L	MACFA	5	1to1	1to1	81.5024	81.1746	100.0	85.98	1.0	0.4	0.4	1	1
ENSMUSG00000041538	OG_14921	HQ_13010	H2-Ob	MOUSE	5	1to1	1to1	ENSMFAG00000003652	HQ_13010	HLA-DOB	MACFA	5	1to1	1to1	64.6865	71.7949	100.0	0.0	1.0	0.25	0.25	1	1
ENSMUSG00000028161	OG_08079	HQ_06489	Ppp3ca	MOUSE	5	1to1	1to1	ENSMFAG00000003655	HQ_06489	PPP3CA	MACFA	5	1to1	1to1	99.6161	94.8812	100.0	88.91	1.0	0.5	0.5	1	1
ENSMUSG00000066756	OG_13800	HQ_SNG_009072	Igfl3	MOUSE	4	multi_copy	singleton	ENSMFAG00000003659	HQ_18176	IGFL3	MACFA	4	multi_copy	1to1	37.1429	41.6	100.0	0.0	0.0	0.16666666666666666	0.0	1	1
ENSMUSG00000027206	OG_01729	HQ_09427	Cops2	MOUSE	5	multi_copy	1to1	ENSMFAG00000003660	HQ_SNG_001805		MACFA	5	multi_copy	singleton	65.7778	98.3389	0.0	0.0	0.0	0.14285714285714285	0.0	2	1
ENSMUSG00000045394	OG_06030	HQ_04489	Epcam	MOUSE	5	1to1	1to1	ENSMFAG00000003661	HQ_04489	EPCAM	MACFA	5	1to1	1to1	71.4286	71.2025	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000033685	OG_12461	HQ_10733	Ucp2	MOUSE	5	1to1	1to1	ENSMFAG00000003662	HQ_10733	UCP2	MACFA	5	1to1	1to1	94.822	95.1299	100.0	53.74	1.0	0.5	0.5	1	1
ENSMUSG00000026869	OG_03771	HQ_02211	Psmd5	MOUSE	5	1to1	1to1	ENSMFAG00000003663	HQ_02211	PSMD5	MACFA	5	1to1	1to1	89.6825	89.6825	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000003812	OG_04598	HQ_03040	Dnase2a	MOUSE	5	1to1	1to1	ENSMFAG00000003665	HQ_03040	DNASE2	MACFA	5	1to1	1to1	65.1558	69.2771	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000094687	OG_00020	HQ_SNG_010504	Defa25	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	34.7826	34.0426	25.0	0.0	0.0	0.4	0.0	3	1
ENSMUSG00000074446	OG_00020	HQ_SNG_009466	Defa23	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	38.7097	38.2979	25.0	0.0	0.0	0.3333333333333333	0.0	3	2
ENSMUSG00000061845	OG_00020	HQ_SNG_008937	Defa35	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	36.5591	36.1702	25.0	0.0	0.0	0.3333333333333333	0.0	3	3
ENSMUSG00000074447	OG_00020	HQ_SNG_009467	Defa21	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	38.7097	38.2979	25.0	0.0	0.0	0.2857142857142857	0.0	3	4
ENSMUSG00000074440	OG_00020	HQ_SNG_009460	Defa3	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	40.8602	40.4255	25.0	0.0	0.0	0.2	0.0	3	5
ENSMUSG00000074444	OG_00020	HQ_SNG_009464	Defa30	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	40.8602	40.4255	25.0	0.0	0.0	0.2	0.0	3	6
ENSMUSG00000074442	OG_00020	HQ_SNG_009462	Defa31	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	38.7097	38.2979	25.0	0.0	0.0	0.2	0.0	3	7
ENSMUSG00000074434	OG_00020	HQ_SNG_009456	Defa28	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	37.234	37.234	25.0	0.0	0.0	0.2	0.0	3	8
ENSMUSG00000074439	OG_00020	HQ_SNG_009459	Defa5	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	37.6344	37.234	25.0	0.0	0.0	0.2	0.0	3	9
ENSMUSG00000074443	OG_00020	HQ_SNG_009463	Defa22	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	37.6344	37.234	25.0	0.0	0.0	0.2	0.0	3	10
ENSMUSG00000065956	OG_00020	HQ_SNG_009037	Defa37	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	36.5591	36.1702	25.0	0.0	0.0	0.2	0.0	3	11
ENSMUSG00000074441	OG_00020	HQ_SNG_009461	Defa40	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	36.5591	36.1702	25.0	0.0	0.0	0.2	0.0	3	12
ENSMUSG00000079116	OG_00020	HQ_SNG_009853	Defa41	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	36.5591	36.1702	25.0	0.0	0.0	0.2	0.0	3	13
ENSMUSG00000082211	OG_00020	HQ_SNG_009974	Defa27	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	36.5591	36.1702	25.0	0.0	0.0	0.2	0.0	3	14
ENSMUSG00000094662	OG_00020	HQ_SNG_010498	Defa36	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	36.5591	36.1702	25.0	0.0	0.0	0.2	0.0	3	15
ENSMUSG00000094818	OG_00020	HQ_SNG_010542	Defa32	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	35.7895	36.1702	25.0	0.0	0.0	0.2	0.0	3	16
ENSMUSG00000095066	OG_00020	HQ_SNG_010608	Defa20	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	35.7895	36.1702	25.0	0.0	0.0	0.2	0.0	3	17
ENSMUSG00000094362	OG_00020	HQ_SNG_010432	Defa33	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	34.7368	35.1064	25.0	0.0	0.0	0.2	0.0	3	18
ENSMUSG00000096295	OG_00020	HQ_SNG_010892	Defa2	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	34.7368	35.1064	25.0	0.0	0.0	0.2	0.0	3	19
ENSMUSG00000060070	OG_00020	HQ_SNG_008878	Defa26	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	37.6344	37.234	25.0	0.0	0.0	0.16666666666666666	0.0	3	20
ENSMUSG00000060208	OG_00020	HQ_SNG_008884	Defa17	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	40.8602	40.4255	25.0	0.0	0.0	0.14285714285714285	0.0	3	21
ENSMUSG00000063206	OG_00020	HQ_SNG_008998	Defa34	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	37.6344	37.234	25.0	0.0	0.0	0.125	0.0	3	22
ENSMUSG00000064213	OG_00020	HQ_SNG_009030	Defa24	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	39.7849	39.3617	25.0	0.0	0.0	0.1111111111111111	0.0	3	23
ENSMUSG00000079120	OG_00020	HQ_SNG_009854	AY761185	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	35.1064	35.1064	0.0	0.0	0.0	0.25	0.0	5	24
ENSMUSG00000079113	OG_00020	HQ_SNG_009851	Defa43	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	31.0345	38.2979	0.0	0.0	0.0	0.2	0.0	5	25
ENSMUSG00000079114	OG_00020	HQ_SNG_009852	Defa42	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	31.0345	38.2979	0.0	0.0	0.0	0.2	0.0	5	26
ENSMUSG00000074437	OG_00020	HQ_SNG_009458	Defa29	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	28.4483	35.1064	0.0	0.0	0.0	0.2	0.0	5	27
ENSMUSG00000061958	OG_00020	HQ_SNG_008940	Defa38	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	27.5862	34.0426	0.0	0.0	0.0	0.2	0.0	5	28
ENSMUSG00000058618	OG_00020	HQ_SNG_008826	Defa39	MOUSE	4	multi_copy	singleton	ENSMFAG00000003666	HQ_00438		MACFA	4	multi_copy	multi_copy	26.7241	32.9787	0.0	0.0	0.0	0.125	0.0	5	29
ENSMUSG00000031098	OG_09148	HQ_07544	Syt8	MOUSE	5	1to1	1to1	ENSMFAG00000003669	HQ_07544	SYT8	MACFA	5	1to1	1to1	71.6456	64.1723	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000068184	OG_10727	HQ_09052	Ndufaf2	MOUSE	5	1to1	1to1	ENSMFAG00000003670	HQ_09052	NDUFAF2	MACFA	5	1to1	1to1	79.1667	78.6982	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000037343	OG_02863	HQ_01296	Taf2	MOUSE	5	1to1	1to1	ENSMFAG00000003672	HQ_01296	TAF2	MACFA	5	1to1	1to1	95.8264	91.7666	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000024034	OG_10108	HQ_08469	Tmprss3	MOUSE	5	1to1	1to1	ENSMFAG00000003673	HQ_08469	TMPRSS3	MACFA	5	1to1	1to1	84.6316	88.5463	100.0	6.98	1.0	0.375	0.375	1	1
ENSMUSG00000068823	OG_02323	HQ_00768	Csde1	MOUSE	5	1to1	1to1	ENSMFAG00000003674	HQ_00768	CSDE1	MACFA	5	1to1	1to1	96.3659	92.7624	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000056185	OG_12130	HQ_10412	Snx32	MOUSE	5	1to1	1to1	ENSMFAG00000003675	HQ_10412	SNX32	MACFA	5	1to1	1to1	78.714	76.0171	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000031654	OG_04293	HQ_02746	Cbln1	MOUSE	5	1to1	1to1	ENSMFAG00000003677	HQ_02746	CBLN1	MACFA	5	1to1	1to1	60.1036	99.1453	100.0	0.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSMUSG00000023284	OG_13968	HQ_15585	Zfp605	MOUSE	5	1to1	1to1	ENSMFAG00000003678	HQ_15585	ZNF605	MACFA	5	1to1	1to1	59.366	58.9413	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000049093	OG_10341	HQ_08676	Il23r	MOUSE	5	1to1	1to1	ENSMFAG00000003679	HQ_08676	IL23R	MACFA	5	1to1	1to1	67.0807	68.6804	50.0	88.66	1.0	0.3333333333333333	0.2727272727272727	1	1
ENSMUSG00000025371	OG_12510	HQ_15120	Chmp6	MOUSE	5	1to1	1to1	ENSMFAG00000003684	HQ_SNG_001809		MACFA	5	1to1	singleton	85.5	46.7213	100.0	59.57	0.0	0.75	0.4	1	1
ENSMUSG00000051431	OG_07984	HQ_06395	Gpr87	MOUSE	5	1to1	1to1	ENSMFAG00000003685	HQ_06395	GPR87	MACFA	5	1to1	1to1	89.6936	89.9441	100.0	33.06	1.0	0.5	0.5	1	1
ENSMUSG00000028961	OG_15979	HQ_14344	Pgd	MOUSE	4	1to1	1to1	ENSMFAG00000003686	HQ_14344	PGD	MACFA	4	1to1	1to1	94.4099	94.4099	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000031293	OG_04221	HQ_02670	Rs1	MOUSE	5	1to1	1to1	ENSMFAG00000003687	HQ_02670	RS1	MACFA	5	1to1	1to1	95.9821	95.9821	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000032607	OG_01564	HQ_07186	Amt	MOUSE	5	multi_copy	1to1	ENSMFAG00000003688	HQ_07186	AMT	MACFA	5	multi_copy	1to1	89.5782	83.7587	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000091896	OG_07101	HQ_05519	Ube2d2a	MOUSE	5	1to1	1to1	ENSMFAG00000003689	HQ_05519	UBE2D2	MACFA	5	1to1	1to1	83.6735	66.8478	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000003410	OG_13947	HQ_12122	Elavl3	MOUSE	5	1to1	1to1	ENSMFAG00000003692	HQ_12122	ELAVL3	MACFA	5	1to1	1to1	99.455	99.455	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000039985	OG_01528	HQ_06506	Sinhcaf	MOUSE	5	multi_copy	1to1	ENSMFAG00000003695	HQ_06506	SINHCAF	MACFA	5	multi_copy	1to1	81.9005	81.9005	100.0	57.74	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000021732	OG_03040	HQ_01476	Fgf10	MOUSE	5	1to1	1to1	ENSMFAG00000003698	HQ_01476	FGF10	MACFA	5	1to1	1to1	93.3014	93.75	100.0	15.85	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSMUSG00000058503	OG_01053	HQ_12964	Fam133b	MOUSE	5	multi_copy	1to1	ENSMFAG00000003699	HQ_12964		MACFA	5	multi_copy	1to1	88.1633	87.4494	75.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000062169	OG_08631	HQ_07036	Cnih4	MOUSE	5	1to1	1to1	ENSMFAG00000003700	HQ_07036	CNIH4	MACFA	5	1to1	1to1	96.4029	96.4029	100.0	77.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000050866	OG_12947	HQ_11183	Clrn3	MOUSE	5	1to1	1to1	ENSMFAG00000003701	HQ_11183	CLRN3	MACFA	5	1to1	1to1	73.4513	73.4513	100.0	99.95	1.0	0.5	0.5	1	1
ENSMUSG00000026043	OG_11527	HQ_09828	Col3a1	MOUSE	5	1to1	1to1	ENSMFAG00000003702	HQ_09828	COL3A1	MACFA	5	1to1	1to1	90.5055	90.382	50.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000021486	OG_16342	HQ_14917	Prelid1	MOUSE	4	1to1	1to1	ENSMFAG00000003703	HQ_14917	PRELID1	MACFA	4	1to1	1to1	96.3134	95.4338	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000025626	OG_09779	HQ_08158	Phf6	MOUSE	5	1to1	1to1	ENSMFAG00000003705	HQ_08158	PHF6	MACFA	5	1to1	1to1	97.5275	96.9945	100.0	54.68	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000055334	OG_11652	HQ_09952	Snupn	MOUSE	5	1to1	1to1	ENSMFAG00000003706	HQ_09952	SNUPN	MACFA	5	1to1	1to1	91.8994	91.3889	100.0	0.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMUSG00000032519	OG_01561	HQ_07144	Slc25a38	MOUSE	5	multi_copy	1to1	ENSMFAG00000003708	HQ_07144	SLC25A38	MACFA	5	multi_copy	1to1	80.3681	76.6082	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000019998	OG_03356	HQ_01793	Stx7	MOUSE	5	1to1	1to1	ENSMFAG00000003709	HQ_01793	STX7	MACFA	5	1to1	1to1	94.636	94.636	100.0	0.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSMUSG00000021553	OG_14117	HQ_12277	Slc28a3	MOUSE	5	1to1	1to1	ENSMFAG00000003710	HQ_12277	SLC28A3	MACFA	5	1to1	1to1	76.8137	78.0347	100.0	65.97	1.0	0.5	0.5	1	1
